2021
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/sifilisadquiridabr.def
Acquired Syphilis
"Município de residência";"Em Branco/ign";"Total"
"220997 SAO JOAO DO ARRAIAL";4;4
"221000 SAO JOAO DO PIAUI";8;8
"221005 SAO JOSE DO DIVINO";2;2
"221020 SAO JOSE DO PIAUI";3;3
"221030 SAO JULIAO";3;3
"221035 SAO LOURENCO DO PIAUI";1;1
"221037 SAO LUIS DO PIAUI";2;2
"221040 SAO MIGUEL DO TAPUIO";1;1
"221050 SAO PEDRO DO PIAUI";7;7
"221060 SAO RAIMUNDO NONATO";13;13
"221070 SIMOES";6;6
"221080 SIMPLICIO MENDES";3;3
"221093 SUSSUAPARA";4;4
"221100 TERESINA";1155;1155
"221110 UNIAO";13;13
"221120 URUCUI";4;4
"221130 VALENCA DO PIAUI";5;5
"221150 VERA MENDES";4;4
"221170 WALL FERRAZ";1;1
"230010 ABAIARA";4;4
"230015 ACARAPE";14;14
"230020 ACARAU";38;38
"230030 ACOPIARA";9;9
"230040 AIUABA";7;7
"230050 ALCANTARAS";6;6
"230060 ALTANEIRA";3;3
"230070 ALTO SANTO";24;24
"230075 AMONTADA";18;18
"230080 ANTONINA DO NORTE";13;13
"230100 AQUIRAZ";125;125
"230110 ARACATI";72;72
"230120 ARACOIABA";7;7
"230125 ARARENDA";7;7
"230130 ARARIPE";2;2
"230140 ARATUBA";7;7
"230150 ARNEIROZ";7;7
"230160 ASSARE";1;1
"230170 AURORA";3;3
"230180 BAIXIO";1;1
"230185 BANABUIU";12;12
"230190 BARBALHA";31;31
"230195 BARREIRA";5;5
"230205 BARROQUINHA";12;12
"230210 BATURITE";24;24
"230220 BEBERIBE";23;23
"230230 BELA CRUZ";24;24
"230240 BOA VIAGEM";8;8
"230250 BREJO SANTO";19;19
"230260 CAMOCIM";128;128
"230270 CAMPOS SALES";6;6
"230280 CANINDE";41;41
"230290 CAPISTRANO";21;21
"230300 CARIDADE";4;4
"230310 CARIRE";13;13
"230320 CARIRIACU";3;3
"230330 CARIUS";8;8
"230340 CARNAUBAL";5;5
"230350 CASCAVEL";42;42
"230365 CATUNDA";9;9
"230370 CAUCAIA";730;730
"230380 CEDRO";13;13
"230390 CHAVAL";15;15
"230393 CHORO";3;3
"230395 CHOROZINHO";1;1
"230400 COREAU";15;15
"230410 CRATEUS";58;58
"230420 CRATO";65;65
"230423 CROATA";3;3
"230425 CRUZ";26;26
"230426 DEPUTADO IRAPUAN PINHEIRO";3;3
"230427 ERERE";1;1
"230428 EUSEBIO";30;30
"230430 FARIAS BRITO";4;4
"230435 FORQUILHA";24;24
"230440 FORTALEZA";3849;3849
"230445 FORTIM";6;6
"230450 FRECHEIRINHA";14;14
"230465 GRACA";1;1
"230470 GRANJA";36;36
"230480 GRANJEIRO";1;1
"230490 GROAIRAS";2;2
"230495 GUAIUBA";12;12
"230500 GUARACIABA DO NORTE";8;8
"230510 GUARAMIRANGA";6;6
"230520 HIDROLANDIA";8;8
"230523 HORIZONTE";58;58
"230526 IBARETAMA";1;1
"230530 IBIAPINA";11;11
"230535 ICAPUI";12;12
"230540 ICO";20;20
"230550 IGUATU";103;103
"230560 INDEPENDENCIA";10;10
"230565 IPAPORANGA";9;9
"230570 IPAUMIRIM";9;9
"230580 IPU";19;19
"230590 IPUEIRAS";10;10
"230600 IRACEMA";5;5
"230610 IRAUCUBA";12;12
"230620 ITAICABA";3;3
"230625 ITAITINGA";249;249
"230630 ITAPAGE";20;20
"230640 ITAPIPOCA";145;145
"230650 ITAPIUNA";13;13
"230655 ITAREMA";39;39
"230660 ITATIRA";34;34
"230670 JAGUARETAMA";3;3
"230680 JAGUARIBARA";6;6
"230690 JAGUARIBE";13;13
"230700 JAGUARUANA";16;16
"230710 JARDIM";3;3
"230720 JATI";9;9
"230725 JIJOCA DE JERICOACOARA";45;45
"230730 JUAZEIRO DO NORTE";103;103
"230740 JUCAS";11;11
"230750 LAVRAS DA MANGABEIRA";3;3
"230760 LIMOEIRO DO NORTE";39;39
"230763 MADALENA";3;3
"230765 MARACANAU";909;909
"230770 MARANGUAPE";223;223
"230780 MARCO";79;79
"230790 MARTINOPOLE";17;17
"230800 MASSAPE";37;37
"230810 MAURITI";15;15
"230820 MERUOCA";21;21
"230830 MILAGRES";20;20
"230835 MILHA";5;5
"230837 MIRAIMA";13;13
"230840 MISSAO VELHA";16;16
"230850 MOMBACA";7;7
"230860 MONSENHOR TABOSA";8;8
"230870 MORADA NOVA";34;34
"230880 MORAUJO";2;2
"230890 MORRINHOS";14;14
"230900 MUCAMBO";8;8
"230910 MULUNGU";1;1
"230930 NOVA RUSSAS";43;43
"230940 NOVO ORIENTE";1;1
"230945 OCARA";12;12
"230950 OROS";4;4
"230960 PACAJUS";63;63
"230970 PACATUBA";156;156
"230980 PACOTI";4;4
"230990 PACUJA";4;4
"231000 PALHANO";6;6
"231010 PALMACIA";1;1
"231020 PARACURU";8;8
"231025 PARAIPABA";8;8
"231030 PARAMBU";2;2
"231040 PARAMOTI";1;1
"231050 PEDRA BRANCA";9;9
"231060 PENAFORTE";8;8
"231070 PENTECOSTE";5;5
"231080 PEREIRO";2;2
"231085 PINDORETAMA";17;17
"231090 PIQUET CARNEIRO";2;2
"231095 PIRES FERREIRA";5;5
"231100 PORANGA";3;3
"231110 PORTEIRAS";1;1
"231120 POTENGI";7;7
"231123 POTIRETAMA";2;2
"231126 QUITERIANOPOLIS";10;10
"231130 QUIXADA";55;55
"231140 QUIXERAMOBIM";32;32
"231150 QUIXERE";9;9
"231160 REDENCAO";18;18
"231170 RERIUTABA";32;32
"231180 RUSSAS";82;82
"231190 SABOEIRO";9;9
"231200 SANTANA DO ACARAU";28;28
"231210 SANTANA DO CARIRI";2;2
"231220 SANTA QUITERIA";18;18
"231230 SAO BENEDITO";21;21
"231240 SAO GONCALO DO AMARANTE";77;77
"231250 SAO JOAO DO JAGUARIBE";1;1
"231260 SAO LUIS DO CURU";2;2
"231270 SENADOR POMPEU";7;7
"231280 SENADOR SA";11;11
"231290 SOBRAL";631;631
"231300 SOLONOPOLE";6;6
"231310 TABULEIRO DO NORTE";6;6
"231320 TAMBORIL";9;9
"231330 TAUA";55;55
"231335 TEJUCUOCA";1;1
"231340 TIANGUA";49;49
"231350 TRAIRI";32;32
"231355 TURURU";8;8
"231360 UBAJARA";26;26
"231375 UMIRIM";12;12
"231380 URUBURETAMA";7;7
"231390 URUOCA";12;12
"231395 VARJOTA";35;35
"231400 VARZEA ALEGRE";6;6
"231410 VICOSA DO CEARA";29;29
"240010 ACARI";3;3
"240020 ACU";14;14
"240030 AFONSO BEZERRA";9;9
"240040 AGUA NOVA";1;1
"240050 ALEXANDRIA";6;6
"240070 ALTO DO RODRIGUES";10;10
"240080 ANGICOS";2;2
"240100 APODI";11;11
"240110 AREIA BRANCA";35;35
"240120 ARES";7;7
"240130 AUGUSTO SEVERO";2;2
"240140 BAIA FORMOSA";26;26
"240145 BARAUNA";25;25
"240150 BARCELONA";4;4
"240160 BENTO FERNANDES";2;2
"240165 BODO";1;1
"240170 BOM JESUS";7;7
"240180 BREJINHO";21;21
"240185 CAICARA DO NORTE";8;8
"240190 CAICARA DO RIO DO VENTO";2;2
"240200 CAICO";39;39
"240210 CAMPO REDONDO";1;1
"240220 CANGUARETAMA";38;38
"240230 CARAUBAS";39;39
"240240 CARNAUBA DOS DANTAS";6;6
"240250 CARNAUBAIS";1;1
"240260 CEARA-MIRIM";304;304
"240270 CERRO CORA";3;3
"240280 CORONEL EZEQUIEL";9;9
"240290 CORONEL JOAO PESSOA";3;3
"240300 CRUZETA";4;4
"240310 CURRAIS NOVOS";26;26
"240320 DOUTOR SEVERIANO";2;2
"240325 PARNAMIRIM";423;423
"240340 EQUADOR";4;4
"240350 ESPIRITO SANTO";1;1
"240360 EXTREMOZ";211;211
"240370 FELIPE GUERRA";3;3
"240375 FERNANDO PEDROZA";1;1
"240380 FLORANIA";8;8
"240420 GOIANINHA";4;4
"240430 GOVERNADOR DIX-SEPT ROSADO";3;3
"240440 GROSSOS";2;2
"240450 GUAMARE";9;9
"240460 IELMO MARINHO";9;9
"240470 IPANGUACU";10;10
"240480 IPUEIRA";1;1
"240485 ITAJA";1;1
"240490 ITAU";1;1
"240500 JACANA";9;9
"240510 JANDAIRA";4;4
"240530 JANUARIO CICCO";4;4
"240540 JAPI";5;5
"240550 JARDIM DE ANGICOS";7;7
"240560 JARDIM DE PIRANHAS";18;18
"240570 JARDIM DO SERIDO";12;12
"240580 JOAO CAMARA";103;103
"240610 JUCURUTU";9;9
"240615 JUNDIA";2;2
"240620 LAGOA D'ANTA";7;7
"240630 LAGOA DE PEDRAS";11;11
"240640 LAGOA DE VELHOS";6;6
"240650 LAGOA NOVA";14;14
"240660 LAGOA SALGADA";18;18
"240670 LAJES";39;39
"240680 LAJES PINTADAS";18;18
"240700 LUIS GOMES";3;3
"240710 MACAIBA";86;86
"240720 MACAU";45;45
"240725 MAJOR SALES";2;2
"240730 MARCELINO VIEIRA";5;5
"240740 MARTINS";2;2
"240750 MAXARANGUAPE";5;5
"240760 MESSIAS TARGINO";1;1
"240770 MONTANHAS";9;9
"240780 MONTE ALEGRE";7;7
"240800 MOSSORO";652;652
"240810 NATAL";3014;3014
"240820 NISIA FLORESTA";437;437
"240830 NOVA CRUZ";66;66
"240840 OLHO-D'AGUA DO BORGES";5;5
"240880 PARAZINHO";9;9
"240890 PARELHAS";18;18
"240895 RIO DO FOGO";3;3
"240910 PASSA E FICA";7;7
"240920 PASSAGEM";2;2
"240930 PATU";1;1
"240933 SANTA MARIA";6;6
"240940 PAU DOS FERROS";25;25
"240950 PEDRA GRANDE";1;1
"240970 PEDRO AVELINO";11;11
"240980 PEDRO VELHO";3;3
"240990 PENDENCIAS";12;12
"241000 PILOES";3;3
"241010 POCO BRANCO";9;9
"241020 PORTALEGRE";4;4
"241025 PORTO DO MANGUE";3;3
"241030 SERRA CAIADA";8;8
"241040 PUREZA";12;12
"241050 RAFAEL FERNANDES";3;3
"241060 RAFAEL GODEIRO";1;1
"241070 RIACHO DA CRUZ";2;2
"241090 RIACHUELO";15;15
"241100 RODOLFO FERNANDES";2;2
"241105 TIBAU";8;8
"241110 RUY BARBOSA";1;1
"241120 SANTA CRUZ";48;48
"241140 SANTANA DO MATOS";8;8
"241142 SANTANA DO SERIDO";3;3
"241150 SANTO ANTONIO";16;16
"241180 SAO FERNANDO";11;11
"241190 SAO FRANCISCO DO OESTE";3;3
"241200 SAO GONCALO DO AMARANTE";137;137
"241210 SAO JOAO DO SABUGI";1;1
"241220 SAO JOSE DE MIPIBU";35;35
"241230 SAO JOSE DO CAMPESTRE";9;9
"241250 SAO MIGUEL";3;3
"241255 SAO MIGUEL DO GOSTOSO";17;17
"241260 SAO PAULO DO POTENGI";22;22
"241270 SAO PEDRO";2;2
"241280 SAO RAFAEL";4;4
"241290 SAO TOME";4;4
"241300 SAO VICENTE";2;2
"241310 SENADOR ELOI DE SOUZA";4;4
"241320 SENADOR GEORGINO AVELINO";8;8
"241330 SERRA DE SAO BENTO";4;4
"241335 SERRA DO MEL";3;3
"241340 SERRA NEGRA DO NORTE";3;3
"241350 SERRINHA";10;10
"241355 SERRINHA DOS PINTOS";2;2
"241360 SEVERIANO MELO";3;3
"241370 SITIO NOVO";7;7
"241380 TABOLEIRO GRANDE";5;5
"241390 TAIPU";5;5
"241400 TANGARA";3;3
"241410 TENENTE ANANIAS";3;3
"241415 TENENTE LAURENTINO CRUZ";3;3
"241420 TIBAU DO SUL";31;31
"241440 TOUROS";16;16
"241450 UMARIZAL";1;1
"241460 UPANEMA";2;2
"241470 VARZEA";1;1
"241480 VERA CRUZ";14;14
"241490 VICOSA";1;1
"250010 AGUA BRANCA";3;3
"250020 AGUIAR";2;2
"250030 ALAGOA GRANDE";15;15
"250040 ALAGOA NOVA";8;8
"250053 ALCANTIL";6;6
"250057 ALGODAO DE JANDAIRA";1;1
"250060 ALHANDRA";37;37
"250070 SAO JOAO DO RIO DO PEIXE";1;1
"250073 AMPARO";4;4
"250080 ARACAGI";5;5
"250090 ARARA";3;3
"250100 ARARUNA";9;9
"250110 AREIA";5;5
"250120 AREIAL";1;1
"250130 AROEIRAS";6;6
"250135 ASSUNCAO";6;6
"250140 BAIA DA TRAICAO";7;7
"250150 BANANEIRAS";1;1
"250157 BARRA DE SANTANA";11;11
"250170 BARRA DE SAO MIGUEL";10;10
"250180 BAYEUX";137;137
"250205 BERNARDINO BATISTA";1;1
"250210 BOA VENTURA";3;3
"250215 BOA VISTA";2;2
"250220 BOM JESUS";1;1
"250230 BOM SUCESSO";2;2
"250250 BOQUEIRAO";4;4
"250280 BREJO DO CRUZ";5;5
"250290 BREJO DOS SANTOS";2;2
"250300 CAAPORA";8;8
"250320 CABEDELO";119;119
"250330 CACHOEIRA DOS INDIOS";2;2
"250350 CACIMBA DE DENTRO";1;1
"250355 CACIMBAS";4;4
"250370 CAJAZEIRAS";95;95
"250380 CALDAS BRANDAO";2;2
"250390 CAMALAU";2;2
"250400 CAMPINA GRANDE";200;200
"250403 CAPIM";1;1
"250407 CARAUBAS";2;2
"250420 CATINGUEIRA";1;1
"250430 CATOLE DO ROCHA";5;5
"250435 CATURITE";9;9
"250440 CONCEICAO";2;2
"250460 CONDE";28;28
"250470 CONGO";6;6
"250480 COREMAS";6;6
"250490 CRUZ DO ESPIRITO SANTO";5;5
"250500 CUBATI";1;1
"250510 CUITE";7;7
"250520 CUITEGI";7;7
"250527 CURRAL DE CIMA";3;3
"250535 DAMIAO";2;2
"250540 DESTERRO";1;1
"250550 VISTA SERRANA";1;1
"250560 DIAMANTE";1;1
"250570 DONA INES";8;8
"250600 ESPERANCA";10;10
"250620 FREI MARTINHO";1;1
"250630 GUARABIRA";28;28
"250640 GURINHEM";6;6
"250650 GURJAO";1;1
"250670 IMACULADA";2;2
"250680 INGA";22;22
"250690 ITABAIANA";5;5
"250700 ITAPORANGA";12;12
"250710 ITAPOROROCA";13;13
"250720 ITATUBA";8;8
"250730 JACARAU";5;5
"250740 JERICO";13;13
"250750 JOAO PESSOA";1888;1888
"250760 JUAREZ TAVORA";3;3
"250770 JUAZEIRINHO";4;4
"250780 JUNCO DO SERIDO";5;5
"250790 JURIPIRANGA";3;3
"250820 LAGOA DE DENTRO";3;3
"250830 LAGOA SECA";9;9
"250840 LASTRO";3;3
"250860 LUCENA";12;12
"250870 MAE D'AGUA";1;1
"250880 MALTA";6;6
"250890 MAMANGUAPE";32;32
"250900 MANAIRA";11;11
"250905 MARCACAO";3;3
"250910 MARI";2;2
"250915 MARIZOPOLIS";1;1
"250920 MASSARANDUBA";5;5
"250930 MATARACA";4;4
"250937 MATO GROSSO";4;4
"250939 MATUREIA";5;5
"250940 MOGEIRO";2;2
"250950 MONTADAS";3;3
"250960 MONTE HOREBE";2;2
"250970 MONTEIRO";52;52
"250980 MULUNGU";2;2
"250990 NATUBA";9;9
"251020 NOVA OLINDA";1;1
"251050 OLIVEDOS";3;3
"251060 OURO VELHO";3;3
"251080 PATOS";28;28
"251110 PEDRA LAVRADA";1;1
"251120 PEDRAS DE FOGO";7;7
"251130 PIANCO";3;3
"251140 PICUI";13;13
"251150 PILAR";18;18
"251160 PILOES";1;1
"251170 PILOEZINHOS";1;1
"251180 PIRPIRITUBA";1;1
"251190 PITIMBU";6;6
"251200 POCINHOS";2;2
"251203 POCO DANTAS";1;1
"251207 POCO DE JOSE DE MOURA";1;1
"251210 POMBAL";14;14
"251220 PRATA";5;5
"251230 PRINCESA ISABEL";22;22
"251240 PUXINANA";2;2
"251250 QUEIMADAS";11;11
"251260 QUIXABA";1;1
"251270 REMIGIO";4;4
"251275 RIACHAO DO BACAMARTE";2;2
"251278 RIACHO DE SANTO ANTONIO";4;4
"251280 RIACHO DOS CAVALOS";1;1
"251290 RIO TINTO";10;10
"251310 SALGADO DE SAO FELIX";6;6
"251315 SANTA CECILIA";1;1
"251320 SANTA CRUZ";6;6
"251330 SANTA HELENA";2;2
"251335 SANTA INES";2;2
"251340 SANTA LUZIA";12;12
"251350 SANTANA DE MANGUEIRA";1;1
"251360 SANTANA DOS GARROTES";1;1
"251365 JOCA CLAUDINO";1;1
"251370 SANTA RITA";151;151
"251380 SANTA TERESINHA";2;2
"251385 SANTO ANDRE";4;4
"251390 SAO BENTO";13;13
"251392 SAO BENTINHO";4;4
"251394 SAO DOMINGOS DO CARIRI";2;2
"251396 SAO DOMINGOS";1;1
"251400 SAO JOAO DO CARIRI";4;4
"251410 SAO JOAO DO TIGRE";4;4
"251445 SAO JOSE DOS RAMOS";11;11
"251450 SAO JOSE DE PIRANHAS";8;8
"251455 SAO JOSE DE PRINCESA";1;1
"251470 SAO JOSE DO SABUGI";1;1
"251480 SAO JOSE DOS CORDEIROS";1;1
"251500 SAO MIGUEL DE TAIPU";1;1
"251520 SAO SEBASTIAO DO UMBUZEIRO";3;3
"251530 SAPE";7;7
"251540 SAO VICENTE DO SERIDO";2;2
"251550 SERRA BRANCA";5;5
"251560 SERRA DA RAIZ";5;5
"251580 SERRA REDONDA";1;1
"251590 SERRARIA";6;6
"251593 SERTAOZINHO";2;2
"251597 SOBRADO";1;1
"251600 SOLANEA";1;1
"251610 SOLEDADE";6;6
"251620 SOUSA";9;9
"251630 SUME";7;7
"251640 TACIMA";3;3
"251650 TAPEROA";5;5
"251660 TAVARES";2;2
"251670 TEIXEIRA";10;10
"251675 TENORIO";2;2
"251680 TRIUNFO";4;4
"251690 UIRAUNA";1;1
"251700 UMBUZEIRO";7;7
"251740 ZABELE";1;1
"260005 ABREU E LIMA";1272;1272
"260010 AFOGADOS DA INGAZEIRA";52;52
"260020 AFRANIO";1;1
"260030 AGRESTINA";9;9
"260040 AGUA PRETA";39;39
"260050 AGUAS BELAS";82;82
"260060 ALAGOINHA";5;5
"260070 ALIANCA";68;68
"260080 ALTINHO";10;10
"260090 AMARAJI";6;6
"260105 ARACOIABA";82;82
"260110 ARARIPINA";161;161
"260120 ARCOVERDE";379;379
"260130 BARRA DE GUABIRABA";7;7
"260140 BARREIROS";23;23
"260150 BELEM DE MARIA";3;3
"260160 BELEM DE SAO FRANCISCO";48;48
"260170 BELO JARDIM";130;130
"260180 BETANIA";3;3
"260190 BEZERROS";22;22
"260200 BODOCO";36;36
"260210 BOM CONSELHO";17;17
"260220 BOM JARDIM";12;12
"260230 BONITO";12;12
"260240 BREJAO";3;3
"260250 BREJINHO";6;6
"260260 BREJO DA MADRE DE DEUS";30;30
"260270 BUENOS AIRES";9;9
"260280 BUIQUE";98;98
"260290 CABO DE SANTO AGOSTINHO";860;860
"260300 CABROBO";41;41
"260310 CACHOEIRINHA";7;7
"260320 CAETES";5;5
"260330 CALCADO";2;2
"260345 CAMARAGIBE";539;539
"260350 CAMOCIM DE SAO FELIX";3;3
"260360 CAMUTANGA";8;8
"260370 CANHOTINHO";5;5
"260380 CAPOEIRAS";4;4
"260390 CARNAIBA";9;9
"260392 CARNAUBEIRA DA PENHA";19;19
"260400 CARPINA";225;225
"260410 CARUARU";857;857
"260415 CASINHAS";11;11
"260420 CATENDE";14;14
"260430 CEDRO";4;4
"260440 CHA DE ALEGRIA";38;38
"260450 CHA GRANDE";20;20
"260460 CONDADO";55;55
"260470 CORRENTES";1;1
"260480 CORTES";16;16
"260490 CUMARU";11;11
"260500 CUPIRA";21;21
"260510 CUSTODIA";14;14
"260515 DORMENTES";16;16
"260520 ESCADA";112;112
"260530 EXU";16;16
"260540 FEIRA NOVA";10;10
"260545 FERNANDO DE NORONHA";38;38
"260550 FERREIROS";9;9
"260560 FLORES";13;13
"260570 FLORESTA";21;21
"260580 FREI MIGUELINHO";8;8
"260590 GAMELEIRA";33;33
"260600 GARANHUNS";123;123
"260610 GLORIA DO GOITA";16;16
"260620 GOIANA";139;139
"260630 GRANITO";5;5
"260640 GRAVATA";204;204
"260650 IATI";6;6
"260660 IBIMIRIM";17;17
"260670 IBIRAJUBA";1;1
"260680 IGARASSU";412;412
"260690 IGUARACY";1;1
"260700 INAJA";19;19
"260710 INGAZEIRA";1;1
"260720 IPOJUCA";256;256
"260730 IPUBI";3;3
"260740 ITACURUBA";12;12
"260750 ITAIBA";10;10
"260760 ILHA DE ITAMARACA";150;150
"260765 ITAMBE";15;15
"260770 ITAPETIM";6;6
"260775 ITAPISSUMA";86;86
"260780 ITAQUITINGA";19;19
"260790 JABOATAO DOS GUARARAPES";1551;1551
"260795 JAQUEIRA";3;3
"260800 JATAUBA";29;29
"260805 JATOBA";15;15
"260810 JOAO ALFREDO";9;9
"260820 JOAQUIM NABUCO";1;1
"260830 JUPI";3;3
"260840 JUREMA";4;4
"260845 LAGOA DO CARRO";17;17
"260850 LAGOA DE ITAENGA";21;21
"260860 LAGOA DO OURO";15;15
"260870 LAGOA DOS GATOS";10;10
"260875 LAGOA GRANDE";3;3
"260880 LAJEDO";11;11
"260890 LIMOEIRO";121;121
"260900 MACAPARANA";11;11
"260910 MACHADOS";8;8
"260915 MANARI";7;7
"260920 MARAIAL";2;2
"260930 MIRANDIBA";3;3
"260940 MORENO";68;68
"260950 NAZARE DA MATA";21;21
"260960 OLINDA";1088;1088
"260970 OROBO";11;11
"260980 OROCO";11;11
"260990 OURICURI";43;43
"261000 PALMARES";141;141
"261020 PANELAS";6;6
"261030 PARANATAMA";10;10
"261040 PARNAMIRIM";20;20
"261050 PASSIRA";18;18
"261060 PAUDALHO";208;208
"261070 PAULISTA";883;883
"261080 PEDRA";13;13
"261090 PESQUEIRA";54;54
"261100 PETROLANDIA";37;37
"261110 PETROLINA";482;482
"261120 POCAO";6;6
"261130 POMBOS";18;18
"261140 PRIMAVERA";11;11
"261150 QUIPAPA";8;8
"261153 QUIXABA";4;4
"261160 RECIFE";5419;5419
"261170 RIACHO DAS ALMAS";1;1
"261180 RIBEIRAO";13;13
"261190 RIO FORMOSO";3;3
"261200 SAIRE";3;3
"261210 SALGADINHO";1;1
"261220 SALGUEIRO";173;173
"261230 SALOA";1;1
"261240 SANHARO";20;20
"261245 SANTA CRUZ";5;5
"261247 SANTA CRUZ DA BAIXA VERDE";4;4
"261250 SANTA CRUZ DO CAPIBARIBE";492;492
"261255 SANTA FILOMENA";2;2
"261260 SANTA MARIA DA BOA VISTA";11;11
"261270 SANTA MARIA DO CAMBUCA";3;3
"261280 SANTA TEREZINHA";10;10
"261290 SAO BENEDITO DO SUL";3;3
"261300 SAO BENTO DO UNA";57;57
"261310 SAO CAITANO";15;15
"261320 SAO JOAO";14;14
"261330 SAO JOAQUIM DO MONTE";1;1
"261340 SAO JOSE DA COROA GRANDE";7;7
"261350 SAO JOSE DO BELMONTE";3;3
"261360 SAO JOSE DO EGITO";12;12
"261370 SAO LOURENCO DA MATA";289;289
"261380 SAO VICENTE FERRER";12;12
"261390 SERRA TALHADA";185;185
"261400 SERRITA";10;10
"261410 SERTANIA";30;30
"261420 SIRINHAEM";29;29
"261430 MOREILANDIA";3;3
"261440 SOLIDAO";4;4
"261450 SURUBIM";21;21
"261460 TABIRA";2;2
"261470 TACAIMBO";23;23
"261480 TACARATU";5;5
"261485 TAMANDARE";28;28
"261500 TAQUARITINGA DO NORTE";31;31
"261510 TEREZINHA";11;11
"261520 TERRA NOVA";10;10
"261530 TIMBAUBA";161;161
"261540 TORITAMA";19;19
"261550 TRACUNHAEM";12;12
"261560 TRINDADE";75;75
"261580 TUPANATINGA";8;8
"261590 TUPARETAMA";3;3
"261600 VENTUROSA";8;8
"261610 VERDEJANTE";3;3
"261618 VERTENTE DO LERIO";6;6
"261620 VERTENTES";5;5
"261630 VICENCIA";29;29
"261640 VITORIA DE SANTO ANTAO";232;232
"261650 XEXEU";1;1
"270010 AGUA BRANCA";2;2
"270020 ANADIA";7;7
"270030 ARAPIRACA";97;97
"270040 ATALAIA";153;153
"270050 BARRA DE SANTO ANTONIO";9;9
"270060 BARRA DE SAO MIGUEL";3;3
"270070 BATALHA";20;20
"270100 BOCA DA MATA";5;5
"270110 BRANQUINHA";10;10
"270120 CACIMBINHAS";6;6
"270130 CAJUEIRO";17;17
"270135 CAMPESTRE";10;10
"270140 CAMPO ALEGRE";19;19
"270170 CAPELA";45;45
"270180 CARNEIROS";9;9
"270190 CHA PRETA";9;9
"270210 COLONIA LEOPOLDINA";11;11
"270220 COQUEIRO SECO";9;9
"270230 CORURIPE";47;47
"270235 CRAIBAS";2;2
"270240 DELMIRO GOUVEIA";19;19
"270250 DOIS RIACHOS";4;4
"270255 ESTRELA DE ALAGOAS";1;1
"270260 FEIRA GRANDE";2;2
"270270 FELIZ DESERTO";8;8
"270280 FLEXEIRAS";6;6
"270290 GIRAU DO PONCIANO";9;9
"270300 IBATEGUARA";5;5
"270310 IGACI";4;4
"270320 IGREJA NOVA";9;9
"270330 INHAPI";3;3
"270340 JACARE DOS HOMENS";6;6
"270350 JACUIPE";3;3
"270360 JAPARATINGA";8;8
"270375 JEQUIA DA PRAIA";6;6
"270380 JOAQUIM GOMES";16;16
"270390 JUNDIA";1;1
"270400 JUNQUEIRO";5;5
"270410 LAGOA DA CANOA";1;1
"270420 LIMOEIRO DE ANADIA";12;12
"270430 MACEIO";1102;1102
"270440 MAJOR ISIDORO";15;15
"270450 MARAGOGI";17;17
"270460 MARAVILHA";2;2
"270470 MARECHAL DEODORO";167;167
"270480 MARIBONDO";3;3
"270490 MAR VERMELHO";2;2
"270500 MATA GRANDE";8;8
"270510 MATRIZ DE CAMARAGIBE";3;3
"270520 MESSIAS";18;18
"270530 MINADOR DO NEGRAO";1;1
"270540 MONTEIROPOLIS";6;6
"270550 MURICI";25;25
"270560 NOVO LINO";3;3
"270570 OLHO D'AGUA DAS FLORES";7;7
"270580 OLHO D'AGUA DO CASADO";5;5
"270600 OLIVENCA";4;4
"270610 OURO BRANCO";20;20
"270620 PALESTINA";7;7
"270630 PALMEIRA DOS INDIOS";8;8
"270640 PAO DE ACUCAR";3;3
"270642 PARICONHA";12;12
"270644 PARIPUEIRA";8;8
"270650 PASSO DE CAMARAGIBE";18;18
"270670 PENEDO";24;24
"270680 PIACABUCU";7;7
"270690 PILAR";6;6
"270700 PINDOBA";7;7
"270710 PIRANHAS";6;6
"270730 PORTO CALVO";37;37
"270740 PORTO DE PEDRAS";11;11
"270750 PORTO REAL DO COLEGIO";40;40
"270760 QUEBRANGULO";11;11
"270770 RIO LARGO";39;39
"270780 ROTEIRO";5;5
"270790 SANTA LUZIA DO NORTE";14;14
"270800 SANTANA DO IPANEMA";11;11
"270810 SANTANA DO MUNDAU";10;10
"270820 SAO BRAS";4;4
"270830 SAO JOSE DA LAJE";63;63
"270840 SAO JOSE DA TAPERA";48;48
"270850 SAO LUIS DO QUITUNDE";6;6
"270860 SAO MIGUEL DOS CAMPOS";4;4
"270870 SAO MIGUEL DOS MILAGRES";4;4
"270880 SAO SEBASTIAO";5;5
"270890 SATUBA";14;14
"270910 TAQUARANA";1;1
"270915 TEOTONIO VILELA";4;4
"270920 TRAIPU";30;30
"270930 UNIAO DOS PALMARES";56;56
"270940 VICOSA";63;63
"280010 AMPARO DE SAO FRANCISCO";2;2
"280020 AQUIDABA";26;26
"280030 ARACAJU";1604;1604
"280040 ARAUA";22;22
"280050 AREIA BRANCA";47;47
"280060 BARRA DOS COQUEIROS";99;99
"280067 BOQUIM";16;16
"280070 BREJO GRANDE";37;37
"280100 CAMPO DO BRITO";14;14
"280110 CANHOBA";2;2
"280120 CANINDE DE SAO FRANCISCO";24;24
"280130 CAPELA";52;52
"280140 CARIRA";4;4
"280150 CARMOPOLIS";17;17
"280160 CEDRO DE SAO JOAO";22;22
"280170 CRISTINAPOLIS";9;9
"280190 CUMBE";5;5
"280200 DIVINA PASTORA";4;4
