2022
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/sifilisadquiridabr.def
Acquired Syphilis
"Município de residência";"Em Branco/ign";"Total"
"230300 CARIDADE";3;3
"230310 CARIRE";11;11
"230320 CARIRIACU";2;2
"230330 CARIUS";6;6
"230340 CARNAUBAL";3;3
"230350 CASCAVEL";36;36
"230365 CATUNDA";9;9
"230370 CAUCAIA";542;542
"230380 CEDRO";10;10
"230390 CHAVAL";8;8
"230393 CHORO";2;2
"230400 COREAU";9;9
"230410 CRATEUS";34;34
"230420 CRATO";56;56
"230425 CRUZ";19;19
"230426 DEPUTADO IRAPUAN PINHEIRO";3;3
"230427 ERERE";1;1
"230428 EUSEBIO";24;24
"230430 FARIAS BRITO";4;4
"230435 FORQUILHA";13;13
"230440 FORTALEZA";2474;2474
"230445 FORTIM";1;1
"230450 FRECHEIRINHA";8;8
"230465 GRACA";1;1
"230470 GRANJA";26;26
"230480 GRANJEIRO";1;1
"230490 GROAIRAS";1;1
"230495 GUAIUBA";8;8
"230500 GUARACIABA DO NORTE";3;3
"230510 GUARAMIRANGA";2;2
"230520 HIDROLANDIA";8;8
"230523 HORIZONTE";37;37
"230526 IBARETAMA";1;1
"230530 IBIAPINA";6;6
"230535 ICAPUI";7;7
"230540 ICO";15;15
"230550 IGUATU";63;63
"230560 INDEPENDENCIA";3;3
"230565 IPAPORANGA";7;7
"230570 IPAUMIRIM";1;1
"230580 IPU";7;7
"230590 IPUEIRAS";7;7
"230600 IRACEMA";2;2
"230610 IRAUCUBA";8;8
"230620 ITAICABA";2;2
"230625 ITAITINGA";219;219
"230630 ITAPAGE";12;12
"230640 ITAPIPOCA";93;93
"230650 ITAPIUNA";9;9
"230655 ITAREMA";34;34
"230660 ITATIRA";13;13
"230670 JAGUARETAMA";2;2
"230680 JAGUARIBARA";6;6
"230690 JAGUARIBE";12;12
"230700 JAGUARUANA";13;13
"230710 JARDIM";3;3
"230720 JATI";4;4
"230725 JIJOCA DE JERICOACOARA";32;32
"230730 JUAZEIRO DO NORTE";93;93
"230740 JUCAS";11;11
"230750 LAVRAS DA MANGABEIRA";1;1
"230760 LIMOEIRO DO NORTE";29;29
"230763 MADALENA";3;3
"230765 MARACANAU";615;615
"230770 MARANGUAPE";156;156
"230780 MARCO";45;45
"230790 MARTINOPOLE";13;13
"230800 MASSAPE";30;30
"230810 MAURITI";14;14
"230820 MERUOCA";10;10
"230830 MILAGRES";12;12
"230835 MILHA";3;3
"230837 MIRAIMA";6;6
"230840 MISSAO VELHA";10;10
"230850 MOMBACA";5;5
"230860 MONSENHOR TABOSA";5;5
"230870 MORADA NOVA";23;23
"230880 MORAUJO";2;2
"230890 MORRINHOS";10;10
"230900 MUCAMBO";6;6
"230930 NOVA RUSSAS";32;32
"230945 OCARA";8;8
"230950 OROS";2;2
"230960 PACAJUS";40;40
"230970 PACATUBA";113;113
"230980 PACOTI";1;1
"230990 PACUJA";4;4
"231000 PALHANO";3;3
"231020 PARACURU";6;6
"231025 PARAIPABA";4;4
"231030 PARAMBU";2;2
"231040 PARAMOTI";1;1
"231050 PEDRA BRANCA";8;8
"231060 PENAFORTE";7;7
"231070 PENTECOSTE";2;2
"231085 PINDORETAMA";11;11
"231090 PIQUET CARNEIRO";1;1
"231095 PIRES FERREIRA";3;3
"231100 PORANGA";1;1
"231120 POTENGI";4;4
"231123 POTIRETAMA";2;2
"231126 QUITERIANOPOLIS";5;5
"231130 QUIXADA";35;35
"231140 QUIXERAMOBIM";19;19
"231150 QUIXERE";7;7
"231160 REDENCAO";14;14
"231170 RERIUTABA";21;21
"231180 RUSSAS";47;47
"231190 SABOEIRO";7;7
"231200 SANTANA DO ACARAU";12;12
"231210 SANTANA DO CARIRI";1;1
"231220 SANTA QUITERIA";12;12
"231230 SAO BENEDITO";12;12
"231240 SAO GONCALO DO AMARANTE";48;48
"231250 SAO JOAO DO JAGUARIBE";1;1
"231260 SAO LUIS DO CURU";1;1
"231270 SENADOR POMPEU";4;4
"231280 SENADOR SA";5;5
"231290 SOBRAL";407;407
"231300 SOLONOPOLE";2;2
"231310 TABULEIRO DO NORTE";4;4
"231320 TAMBORIL";6;6
"231330 TAUA";42;42
"231335 TEJUCUOCA";1;1
"231340 TIANGUA";32;32
"231350 TRAIRI";23;23
"231355 TURURU";3;3
"231360 UBAJARA";10;10
"231375 UMIRIM";2;2
"231380 URUBURETAMA";3;3
"231390 URUOCA";7;7
"231395 VARJOTA";29;29
"231400 VARZEA ALEGRE";4;4
"231410 VICOSA DO CEARA";19;19
"240010 ACARI";3;3
"240020 ACU";7;7
"240030 AFONSO BEZERRA";9;9
"240040 AGUA NOVA";1;1
"240050 ALEXANDRIA";4;4
"240070 ALTO DO RODRIGUES";5;5
"240080 ANGICOS";1;1
"240100 APODI";4;4
"240110 AREIA BRANCA";28;28
"240120 ARES";6;6
"240130 AUGUSTO SEVERO";1;1
"240140 BAIA FORMOSA";22;22
"240145 BARAUNA";23;23
"240150 BARCELONA";3;3
"240165 BODO";1;1
"240170 BOM JESUS";4;4
"240180 BREJINHO";16;16
"240185 CAICARA DO NORTE";5;5
"240190 CAICARA DO RIO DO VENTO";2;2
"240200 CAICO";20;20
"240210 CAMPO REDONDO";1;1
"240220 CANGUARETAMA";22;22
"240230 CARAUBAS";32;32
"240240 CARNAUBA DOS DANTAS";4;4
"240260 CEARA-MIRIM";210;210
"240270 CERRO CORA";3;3
"240280 CORONEL EZEQUIEL";3;3
"240300 CRUZETA";4;4
"240310 CURRAIS NOVOS";20;20
"240320 DOUTOR SEVERIANO";2;2
"240325 PARNAMIRIM";276;276
"240340 EQUADOR";2;2
"240360 EXTREMOZ";144;144
"240370 FELIPE GUERRA";3;3
"240380 FLORANIA";7;7
"240420 GOIANINHA";4;4
"240430 GOVERNADOR DIX-SEPT ROSADO";3;3
"240440 GROSSOS";1;1
"240450 GUAMARE";8;8
"240460 IELMO MARINHO";6;6
"240470 IPANGUACU";6;6
"240480 IPUEIRA";1;1
"240485 ITAJA";1;1
"240490 ITAU";1;1
"240500 JACANA";9;9
"240510 JANDAIRA";4;4
"240530 JANUARIO CICCO";1;1
"240540 JAPI";3;3
"240550 JARDIM DE ANGICOS";5;5
"240560 JARDIM DE PIRANHAS";12;12
"240570 JARDIM DO SERIDO";9;9
"240580 JOAO CAMARA";68;68
"240610 JUCURUTU";8;8
"240615 JUNDIA";2;2
"240620 LAGOA D'ANTA";5;5
"240630 LAGOA DE PEDRAS";10;10
"240640 LAGOA DE VELHOS";4;4
"240650 LAGOA NOVA";9;9
"240660 LAGOA SALGADA";9;9
"240670 LAJES";27;27
"240680 LAJES PINTADAS";11;11
"240700 LUIS GOMES";2;2
"240710 MACAIBA";60;60
"240720 MACAU";35;35
"240725 MAJOR SALES";2;2
"240730 MARCELINO VIEIRA";4;4
"240740 MARTINS";2;2
"240750 MAXARANGUAPE";4;4
"240760 MESSIAS TARGINO";1;1
"240770 MONTANHAS";6;6
"240780 MONTE ALEGRE";5;5
"240800 MOSSORO";368;368
"240810 NATAL";1928;1928
"240820 NISIA FLORESTA";243;243
"240830 NOVA CRUZ";36;36
"240840 OLHO-D'AGUA DO BORGES";5;5
"240880 PARAZINHO";5;5
"240890 PARELHAS";12;12
"240910 PASSA E FICA";3;3
"240920 PASSAGEM";2;2
"240933 SANTA MARIA";5;5
"240940 PAU DOS FERROS";15;15
"240970 PEDRO AVELINO";8;8
"240980 PEDRO VELHO";2;2
"240990 PENDENCIAS";11;11
"241000 PILOES";3;3
"241010 POCO BRANCO";6;6
"241020 PORTALEGRE";1;1
"241025 PORTO DO MANGUE";1;1
"241030 SERRA CAIADA";5;5
"241040 PUREZA";5;5
"241050 RAFAEL FERNANDES";3;3
"241060 RAFAEL GODEIRO";1;1
"241090 RIACHUELO";11;11
"241105 TIBAU";4;4
"241110 RUY BARBOSA";1;1
"241120 SANTA CRUZ";34;34
"241140 SANTANA DO MATOS";7;7
"241142 SANTANA DO SERIDO";2;2
"241150 SANTO ANTONIO";8;8
"241180 SAO FERNANDO";7;7
"241190 SAO FRANCISCO DO OESTE";2;2
"241200 SAO GONCALO DO AMARANTE";84;84
"241210 SAO JOAO DO SABUGI";1;1
"241220 SAO JOSE DE MIPIBU";29;29
"241230 SAO JOSE DO CAMPESTRE";4;4
"241250 SAO MIGUEL";3;3
"241255 SAO MIGUEL DO GOSTOSO";14;14
"241260 SAO PAULO DO POTENGI";10;10
"241270 SAO PEDRO";2;2
"241280 SAO RAFAEL";2;2
"241290 SAO TOME";3;3
"241300 SAO VICENTE";2;2
"241310 SENADOR ELOI DE SOUZA";4;4
"241320 SENADOR GEORGINO AVELINO";6;6
"241330 SERRA DE SAO BENTO";1;1
"241335 SERRA DO MEL";3;3
"241340 SERRA NEGRA DO NORTE";2;2
"241350 SERRINHA";9;9
"241355 SERRINHA DOS PINTOS";2;2
"241360 SEVERIANO MELO";1;1
"241370 SITIO NOVO";2;2
"241380 TABOLEIRO GRANDE";4;4
"241390 TAIPU";4;4
"241400 TANGARA";2;2
"241410 TENENTE ANANIAS";2;2
"241415 TENENTE LAURENTINO CRUZ";2;2
"241420 TIBAU DO SUL";21;21
"241440 TOUROS";11;11
"241460 UPANEMA";1;1
"241480 VERA CRUZ";7;7
"250010 AGUA BRANCA";1;1
"250020 AGUIAR";2;2
"250030 ALAGOA GRANDE";9;9
"250040 ALAGOA NOVA";8;8
"250053 ALCANTIL";4;4
"250060 ALHANDRA";21;21
"250070 SAO JOAO DO RIO DO PEIXE";1;1
"250073 AMPARO";2;2
"250080 ARACAGI";2;2
"250090 ARARA";2;2
"250100 ARARUNA";5;5
"250110 AREIA";1;1
"250120 AREIAL";1;1
"250130 AROEIRAS";2;2
"250135 ASSUNCAO";5;5
"250140 BAIA DA TRAICAO";7;7
"250150 BANANEIRAS";1;1
"250157 BARRA DE SANTANA";5;5
"250170 BARRA DE SAO MIGUEL";5;5
"250180 BAYEUX";83;83
"250205 BERNARDINO BATISTA";1;1
"250210 BOA VENTURA";1;1
"250230 BOM SUCESSO";2;2
"250250 BOQUEIRAO";3;3
"250280 BREJO DO CRUZ";3;3
"250300 CAAPORA";4;4
"250320 CABEDELO";65;65
"250330 CACHOEIRA DOS INDIOS";1;1
"250350 CACIMBA DE DENTRO";1;1
"250355 CACIMBAS";2;2
"250370 CAJAZEIRAS";40;40
"250380 CALDAS BRANDAO";1;1
"250390 CAMALAU";2;2
"250400 CAMPINA GRANDE";156;156
"250403 CAPIM";1;1
"250407 CARAUBAS";2;2
"250420 CATINGUEIRA";1;1
"250430 CATOLE DO ROCHA";4;4
"250435 CATURITE";8;8
"250460 CONDE";20;20
"250470 CONGO";6;6
"250480 COREMAS";5;5
"250490 CRUZ DO ESPIRITO SANTO";4;4
"250510 CUITE";5;5
"250520 CUITEGI";4;4
"250527 CURRAL DE CIMA";1;1
"250535 DAMIAO";2;2
"250570 DONA INES";5;5
"250600 ESPERANCA";7;7
"250620 FREI MARTINHO";1;1
"250630 GUARABIRA";23;23
"250640 GURINHEM";2;2
"250650 GURJAO";1;1
"250670 IMACULADA";2;2
"250680 INGA";13;13
"250690 ITABAIANA";3;3
"250700 ITAPORANGA";3;3
"250710 ITAPOROROCA";7;7
"250720 ITATUBA";6;6
"250730 JACARAU";2;2
"250740 JERICO";6;6
"250750 JOAO PESSOA";1244;1244
"250760 JUAREZ TAVORA";3;3
"250770 JUAZEIRINHO";3;3
"250780 JUNCO DO SERIDO";3;3
"250790 JURIPIRANGA";2;2
"250830 LAGOA SECA";6;6
"250840 LASTRO";3;3
"250860 LUCENA";9;9
"250870 MAE D'AGUA";1;1
"250880 MALTA";5;5
"250890 MAMANGUAPE";15;15
"250900 MANAIRA";9;9
"250905 MARCACAO";3;3
"250910 MARI";2;2
"250915 MARIZOPOLIS";1;1
"250920 MASSARANDUBA";5;5
"250937 MATO GROSSO";1;1
"250939 MATUREIA";3;3
"250940 MOGEIRO";2;2
"250950 MONTADAS";3;3
"250960 MONTE HOREBE";2;2
"250970 MONTEIRO";39;39
"250980 MULUNGU";2;2
"250990 NATUBA";4;4
"251050 OLIVEDOS";3;3
"251060 OURO VELHO";3;3
"251080 PATOS";26;26
"251120 PEDRAS DE FOGO";4;4
"251130 PIANCO";1;1
"251140 PICUI";9;9
"251150 PILAR";12;12
"251190 PITIMBU";4;4
"251200 POCINHOS";1;1
"251203 POCO DANTAS";1;1
"251207 POCO DE JOSE DE MOURA";1;1
"251210 POMBAL";8;8
"251220 PRATA";4;4
"251230 PRINCESA ISABEL";15;15
"251240 PUXINANA";1;1
"251250 QUEIMADAS";7;7
"251270 REMIGIO";3;3
"251275 RIACHAO DO BACAMARTE";2;2
"251280 RIACHO DOS CAVALOS";1;1
"251290 RIO TINTO";9;9
"251310 SALGADO DE SAO FELIX";4;4
"251320 SANTA CRUZ";5;5
"251330 SANTA HELENA";1;1
"251335 SANTA INES";1;1
"251340 SANTA LUZIA";7;7
"251370 SANTA RITA";67;67
"251380 SANTA TERESINHA";1;1
"251385 SANTO ANDRE";1;1
"251390 SAO BENTO";4;4
"251392 SAO BENTINHO";2;2
"251394 SAO DOMINGOS DO CARIRI";2;2
"251400 SAO JOAO DO CARIRI";3;3
"251410 SAO JOAO DO TIGRE";3;3
"251445 SAO JOSE DOS RAMOS";7;7
"251455 SAO JOSE DE PRINCESA";1;1
"251470 SAO JOSE DO SABUGI";1;1
"251520 SAO SEBASTIAO DO UMBUZEIRO";2;2
"251530 SAPE";1;1
"251540 SAO VICENTE DO SERIDO";2;2
"251550 SERRA BRANCA";5;5
"251560 SERRA DA RAIZ";4;4
"251580 SERRA REDONDA";1;1
"251590 SERRARIA";3;3
"251593 SERTAOZINHO";1;1
"251597 SOBRADO";1;1
"251610 SOLEDADE";5;5
"251620 SOUSA";8;8
"251630 SUME";4;4
"251640 TACIMA";2;2
"251650 TAPEROA";2;2
"251660 TAVARES";1;1
"251670 TEIXEIRA";5;5
"251675 TENORIO";1;1
"251680 TRIUNFO";3;3
"251690 UIRAUNA";1;1
"251700 UMBUZEIRO";4;4
"251740 ZABELE";1;1
"260005 ABREU E LIMA";943;943
"260010 AFOGADOS DA INGAZEIRA";36;36
"260020 AFRANIO";1;1
"260030 AGRESTINA";6;6
"260040 AGUA PRETA";34;34
"260050 AGUAS BELAS";48;48
"260060 ALAGOINHA";5;5
"260070 ALIANCA";56;56
"260080 ALTINHO";2;2
"260090 AMARAJI";4;4
"260105 ARACOIABA";65;65
"260110 ARARIPINA";114;114
"260120 ARCOVERDE";219;219
"260130 BARRA DE GUABIRABA";7;7
"260140 BARREIROS";19;19
"260150 BELEM DE MARIA";3;3
"260160 BELEM DE SAO FRANCISCO";34;34
"260170 BELO JARDIM";70;70
"260180 BETANIA";3;3
"260190 BEZERROS";15;15
"260200 BODOCO";20;20
"260210 BOM CONSELHO";13;13
"260220 BOM JARDIM";8;8
"260230 BONITO";10;10
"260240 BREJAO";2;2
"260250 BREJINHO";3;3
"260260 BREJO DA MADRE DE DEUS";18;18
"260270 BUENOS AIRES";6;6
"260280 BUIQUE";73;73
"260290 CABO DE SANTO AGOSTINHO";444;444
"260300 CABROBO";22;22
"260310 CACHOEIRINHA";6;6
"260320 CAETES";2;2
"260330 CALCADO";2;2
"260345 CAMARAGIBE";340;340
"260350 CAMOCIM DE SAO FELIX";3;3
"260360 CAMUTANGA";5;5
"260370 CANHOTINHO";3;3
"260380 CAPOEIRAS";4;4
"260390 CARNAIBA";4;4
"260392 CARNAUBEIRA DA PENHA";8;8
"260400 CARPINA";145;145
"260410 CARUARU";487;487
"260415 CASINHAS";8;8
"260420 CATENDE";9;9
"260440 CHA DE ALEGRIA";30;30
"260450 CHA GRANDE";20;20
"260460 CONDADO";42;42
"260470 CORRENTES";1;1
"260480 CORTES";11;11
"260490 CUMARU";5;5
"260500 CUPIRA";13;13
"260510 CUSTODIA";3;3
"260515 DORMENTES";14;14
"260520 ESCADA";63;63
"260530 EXU";11;11
"260540 FEIRA NOVA";7;7
"260545 FERNANDO DE NORONHA";14;14
"260550 FERREIROS";6;6
"260560 FLORES";9;9
"260570 FLORESTA";11;11
"260580 FREI MIGUELINHO";2;2
"260590 GAMELEIRA";26;26
"260600 GARANHUNS";80;80
"260610 GLORIA DO GOITA";10;10
"260620 GOIANA";72;72
"260630 GRANITO";4;4
"260640 GRAVATA";141;141
"260650 IATI";5;5
"260660 IBIMIRIM";12;12
"260680 IGARASSU";232;232
"260700 INAJA";10;10
"260710 INGAZEIRA";1;1
"260720 IPOJUCA";167;167
"260730 IPUBI";3;3
"260740 ITACURUBA";8;8
"260750 ITAIBA";6;6
"260760 ILHA DE ITAMARACA";79;79
"260765 ITAMBE";12;12
"260770 ITAPETIM";3;3
"260775 ITAPISSUMA";56;56
"260780 ITAQUITINGA";13;13
"260790 JABOATAO DOS GUARARAPES";934;934
"260795 JAQUEIRA";3;3
"260800 JATAUBA";13;13
"260805 JATOBA";9;9
"260810 JOAO ALFREDO";9;9
"260820 JOAQUIM NABUCO";1;1
"260830 JUPI";1;1
"260840 JUREMA";4;4
"260845 LAGOA DO CARRO";8;8
"260850 LAGOA DE ITAENGA";16;16
"260860 LAGOA DO OURO";12;12
"260870 LAGOA DOS GATOS";8;8
"260875 LAGOA GRANDE";1;1
"260880 LAJEDO";10;10
"260890 LIMOEIRO";96;96
"260900 MACAPARANA";7;7
"260910 MACHADOS";7;7
"260915 MANARI";5;5
"260920 MARAIAL";2;2
"260930 MIRANDIBA";1;1
"260940 MORENO";41;41
"260950 NAZARE DA MATA";11;11
"260960 OLINDA";721;721
"260970 OROBO";10;10
"260980 OROCO";6;6
"260990 OURICURI";24;24
"261000 PALMARES";83;83
"261020 PANELAS";2;2
"261030 PARANATAMA";5;5
"261040 PARNAMIRIM";17;17
"261050 PASSIRA";11;11
"261060 PAUDALHO";138;138
"261070 PAULISTA";600;600
"261080 PEDRA";7;7
"261090 PESQUEIRA";22;22
"261100 PETROLANDIA";33;33
"261110 PETROLINA";264;264
"261120 POCAO";3;3
"261130 POMBOS";11;11
"261140 PRIMAVERA";9;9
"261150 QUIPAPA";4;4
"261153 QUIXABA";2;2
"261160 RECIFE";3276;3276
"261180 RIBEIRAO";6;6
"261190 RIO FORMOSO";1;1
"261200 SAIRE";3;3
"261210 SALGADINHO";1;1
"261220 SALGUEIRO";95;95
"261230 SALOA";1;1
"261240 SANHARO";10;10
"261245 SANTA CRUZ";2;2
"261247 SANTA CRUZ DA BAIXA VERDE";4;4
"261250 SANTA CRUZ DO CAPIBARIBE";326;326
"261260 SANTA MARIA DA BOA VISTA";6;6
"261270 SANTA MARIA DO CAMBUCA";3;3
"261280 SANTA TEREZINHA";3;3
"261290 SAO BENEDITO DO SUL";3;3
"261300 SAO BENTO DO UNA";30;30
"261310 SAO CAITANO";10;10
"261320 SAO JOAO";5;5
"261330 SAO JOAQUIM DO MONTE";1;1
"261340 SAO JOSE DA COROA GRANDE";5;5
"261350 SAO JOSE DO BELMONTE";1;1
"261360 SAO JOSE DO EGITO";8;8
"261370 SAO LOURENCO DA MATA";211;211
"261380 SAO VICENTE FERRER";9;9
"261390 SERRA TALHADA";123;123
"261400 SERRITA";5;5
"261410 SERTANIA";18;18
"261420 SIRINHAEM";11;11
"261430 MOREILANDIA";1;1
"261440 SOLIDAO";3;3
"261450 SURUBIM";14;14
"261460 TABIRA";2;2
"261470 TACAIMBO";5;5
"261480 TACARATU";4;4
"261485 TAMANDARE";21;21
"261500 TAQUARITINGA DO NORTE";21;21
"261510 TEREZINHA";10;10
"261520 TERRA NOVA";6;6
"261530 TIMBAUBA";120;120
"261540 TORITAMA";11;11
"261550 TRACUNHAEM";10;10
"261560 TRINDADE";48;48
"261580 TUPANATINGA";2;2
"261590 TUPARETAMA";2;2
"261600 VENTUROSA";4;4
"261610 VERDEJANTE";2;2
"261618 VERTENTE DO LERIO";4;4
"261620 VERTENTES";2;2
"261630 VICENCIA";15;15
"261640 VITORIA DE SANTO ANTAO";128;128
"261650 XEXEU";1;1
"270010 AGUA BRANCA";1;1
"270020 ANADIA";5;5
"270030 ARAPIRACA";93;93
"270040 ATALAIA";89;89
"270050 BARRA DE SANTO ANTONIO";9;9
"270060 BARRA DE SAO MIGUEL";3;3
"270070 BATALHA";17;17
"270100 BOCA DA MATA";4;4
"270110 BRANQUINHA";8;8
"270120 CACIMBINHAS";4;4
"270130 CAJUEIRO";16;16
"270140 CAMPO ALEGRE";18;18
"270170 CAPELA";11;11
"270180 CARNEIROS";7;7
"270190 CHA PRETA";6;6
"270210 COLONIA LEOPOLDINA";7;7
"270220 COQUEIRO SECO";6;6
"270230 CORURIPE";19;19
"270235 CRAIBAS";1;1
"270240 DELMIRO GOUVEIA";19;19
"270250 DOIS RIACHOS";1;1
"270255 ESTRELA DE ALAGOAS";1;1
"270260 FEIRA GRANDE";1;1
"270270 FELIZ DESERTO";7;7
"270280 FLEXEIRAS";5;5
"270290 GIRAU DO PONCIANO";9;9
"270300 IBATEGUARA";5;5
"270310 IGACI";4;4
"270320 IGREJA NOVA";5;5
"270330 INHAPI";3;3
"270340 JACARE DOS HOMENS";6;6
"270350 JACUIPE";3;3
"270360 JAPARATINGA";7;7
"270375 JEQUIA DA PRAIA";6;6
"270380 JOAQUIM GOMES";7;7
"270400 JUNQUEIRO";5;5
"270410 LAGOA DA CANOA";1;1
"270420 LIMOEIRO DE ANADIA";12;12
"270430 MACEIO";969;969
"270440 MAJOR ISIDORO";15;15
"270450 MARAGOGI";16;16
"270460 MARAVILHA";2;2
"270470 MARECHAL DEODORO";132;132
"270480 MARIBONDO";2;2
"270490 MAR VERMELHO";2;2
"270500 MATA GRANDE";7;7
"270510 MATRIZ DE CAMARAGIBE";3;3
"270520 MESSIAS";13;13
"270540 MONTEIROPOLIS";6;6
"270550 MURICI";15;15
"270560 NOVO LINO";3;3
"270570 OLHO D'AGUA DAS FLORES";5;5
"270580 OLHO D'AGUA DO CASADO";1;1
"270600 OLIVENCA";4;4
"270610 OURO BRANCO";14;14
"270620 PALESTINA";5;5
"270630 PALMEIRA DOS INDIOS";7;7
"270640 PAO DE ACUCAR";3;3
"270642 PARICONHA";6;6
"270644 PARIPUEIRA";7;7
"270650 PASSO DE CAMARAGIBE";9;9
"270670 PENEDO";21;21
"270680 PIACABUCU";4;4
"270690 PILAR";6;6
"270700 PINDOBA";7;7
"270710 PIRANHAS";6;6
"270730 PORTO CALVO";18;18
"270740 PORTO DE PEDRAS";8;8
"270750 PORTO REAL DO COLEGIO";29;29
"270760 QUEBRANGULO";3;3
"270770 RIO LARGO";32;32
"270780 ROTEIRO";2;2
"270790 SANTA LUZIA DO NORTE";13;13
"270800 SANTANA DO IPANEMA";8;8
"270810 SANTANA DO MUNDAU";7;7
"270820 SAO BRAS";4;4
"270830 SAO JOSE DA LAJE";36;36
"270840 SAO JOSE DA TAPERA";26;26
"270850 SAO LUIS DO QUITUNDE";6;6
"270860 SAO MIGUEL DOS CAMPOS";4;4
"270870 SAO MIGUEL DOS MILAGRES";4;4
"270880 SAO SEBASTIAO";5;5
"270890 SATUBA";6;6
"270910 TAQUARANA";1;1
"270915 TEOTONIO VILELA";4;4
"270920 TRAIPU";22;22
"270930 UNIAO DOS PALMARES";41;41
"270940 VICOSA";47;47
"280020 AQUIDABA";18;18
"280030 ARACAJU";1025;1025
"280040 ARAUA";14;14
"280050 AREIA BRANCA";40;40
"280060 BARRA DOS COQUEIROS";68;68
"280067 BOQUIM";14;14
"280070 BREJO GRANDE";10;10
"280100 CAMPO DO BRITO";12;12
"280110 CANHOBA";2;2
"280120 CANINDE DE SAO FRANCISCO";15;15
"280130 CAPELA";30;30
"280140 CARIRA";3;3
"280150 CARMOPOLIS";13;13
"280160 CEDRO DE SAO JOAO";10;10
"280170 CRISTINAPOLIS";7;7
"280190 CUMBE";1;1
"280200 DIVINA PASTORA";2;2
"280210 ESTANCIA";97;97
"280220 FEIRA NOVA";7;7
"280230 FREI PAULO";4;4
"280240 GARARU";1;1
"280250 GENERAL MAYNARD";4;4
"280270 ILHA DAS FLORES";2;2
"280280 INDIAROBA";14;14
"280290 ITABAIANA";81;81
"280300 ITABAIANINHA";36;36
"280310 ITABI";6;6
"280320 ITAPORANGA D'AJUDA";25;25
"280330 JAPARATUBA";2;2
"280340 JAPOATA";9;9
"280350 LAGARTO";272;272
"280360 LARANJEIRAS";27;27
"280370 MACAMBIRA";4;4
"280380 MALHADA DOS BOIS";1;1
"280390 MALHADOR";9;9
"280400 MARUIM";31;31
"280410 MOITA BONITA";6;6
"280420 MONTE ALEGRE DE SERGIPE";19;19
"280430 MURIBECA";9;9
"280440 NEOPOLIS";7;7
"280445 NOSSA SENHORA APARECIDA";5;5
"280450 NOSSA SENHORA DA GLORIA";8;8
"280460 NOSSA SENHORA DAS DORES";17;17
"280470 NOSSA SENHORA DE LOURDES";19;19
"280480 NOSSA SENHORA DO SOCORRO";306;306
"280490 PACATUBA";6;6
"280500 PEDRA MOLE";4;4
"280520 PINHAO";3;3
"280530 PIRAMBU";9;9
"280540 POCO REDONDO";11;11
"280550 POCO VERDE";11;11
"280560 PORTO DA FOLHA";5;5
"280570 PROPRIA";107;107
"280580 RIACHAO DO DANTAS";9;9
"280590 RIACHUELO";17;17
"280600 RIBEIROPOLIS";3;3
"280610 ROSARIO DO CATETE";9;9
"280620 SALGADO";6;6
"280630 SANTA LUZIA DO ITANHY";18;18
"280640 SANTANA DO SAO FRANCISCO";6;6
"280650 SANTA ROSA DE LIMA";2;2
"280660 SANTO AMARO DAS BROTAS";5;5
"280670 SAO CRISTOVAO";316;316
"280680 SAO DOMINGOS";18;18
"280690 SAO FRANCISCO";3;3
"280700 SAO MIGUEL DO ALEIXO";5;5
"280710 SIMAO DIAS";33;33
"280720 SIRIRI";13;13
"280730 TELHA";2;2
"280740 TOBIAS BARRETO";39;39
"280760 UMBAUBA";73;73
"290010 ABAIRA";1;1
"290020 ABARE";3;3
"290030 ACAJUTIBA";9;9
"290035 ADUSTINA";4;4
"290040 AGUA FRIA";13;13
"290060 AIQUARA";2;2
"290070 ALAGOINHAS";47;47
"290080 ALCOBACA";14;14
"290090 ALMADINA";13;13
"290100 AMARGOSA";25;25
"290110 AMELIA RODRIGUES";5;5
"290115 AMERICA DOURADA";7;7
"290120 ANAGE";3;3
"290130 ANDARAI";15;15
"290135 ANDORINHA";5;5
"290140 ANGICAL";17;17
"290150 ANGUERA";5;5
"290160 ANTAS";3;3
"290180 ANTONIO GONCALVES";1;1
"290190 APORA";7;7
"290195 APUAREMA";1;1
"290200 ARACATU";1;1
"290205 ARACAS";1;1
"290210 ARACI";19;19
"290230 ARATUIPE";1;1
"290240 AURELINO LEAL";6;6
"290260 BAIXA GRANDE";1;1
"290270 BARRA";8;8
"290280 BARRA DA ESTIVA";4;4
"290290 BARRA DO CHOCA";25;25
"290300 BARRA DO MENDES";3;3
"290310 BARRA DO ROCHA";20;20
"290320 BARREIRAS";174;174
"290323 BARRO ALTO";1;1
"290327 BARROCAS";1;1
"290330 BARRO PRETO";4;4
"290340 BELMONTE";25;25
"290350 BELO CAMPO";6;6
"290360 BIRITINGA";3;3
"290370 BOA NOVA";1;1
"290380 BOA VISTA DO TUPIM";3;3
"290390 BOM JESUS DA LAPA";19;19
"290395 BOM JESUS DA SERRA";10;10
"290400 BONINAL";1;1
"290405 BONITO";9;9
"290410 BOQUIRA";1;1
"290420 BOTUPORA";2;2
"290430 BREJOES";4;4
"290440 BREJOLANDIA";2;2
"290460 BRUMADO";39;39
"290470 BUERAREMA";17;17
"290475 BURITIRAMA";3;3
"290480 CAATIBA";1;1
"290485 CABACEIRAS DO PARAGUACU";2;2
"290490 CACHOEIRA";3;3
"290500 CACULE";4;4
