2023
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/sifilisadquiridabr.def
Acquired Syphilis
"Município de residência";"Em Branco/ign";"Total"
"311460 CARRANCAS";2;2
"311500 CASCALHO RICO";1;1
"311530 CATAGUASES";35;35
"311535 CATAS ALTAS";3;3
"311540 CATAS ALTAS DA NORUEGA";1;1
"311545 CATUJI";5;5
"311550 CAXAMBU";4;4
"311580 CENTRALINA";5;5
"311590 CHACARA";3;3
"311610 CHAPADA DO NORTE";1;1
"311615 CHAPADA GAUCHA";2;2
"311620 CHIADOR";4;4
"311630 CIPOTANEA";2;2
"311640 CLARAVAL";2;2
"311660 CLAUDIO";13;13
"311670 COIMBRA";2;2
"311690 COMENDADOR GOMES";1;1
"311710 CONCEICAO DA APARECIDA";1;1
"311720 CONCEICAO DAS PEDRAS";1;1
"311730 CONCEICAO DAS ALAGOAS";11;11
"311750 CONCEICAO DO MATO DENTRO";3;3
"311760 CONCEICAO DO PARA";4;4
"311770 CONCEICAO DO RIO VERDE";1;1
"311787 CONFINS";1;1
"311790 CONGONHAL";6;6
"311800 CONGONHAS";47;47
"311820 CONQUISTA";1;1
"311830 CONSELHEIRO LAFAIETE";183;183
"311840 CONSELHEIRO PENA";19;19
"311860 CONTAGEM";488;488
"311870 COQUEIRAL";1;1
"311890 CORDISBURGO";5;5
"311910 CORINTO";12;12
"311920 COROACI";1;1
"311930 COROMANDEL";23;23
"311940 CORONEL FABRICIANO";73;73
"311980 CORREGO DANTA";1;1
"311995 CORREGO FUNDO";2;2
"312010 COUTO DE MAGALHAES DE MINAS";1;1
"312015 CRISOLITA";10;10
"312020 CRISTAIS";1;1
"312040 CRISTIANO OTONI";2;2
"312060 CRUCILANDIA";4;4
"312070 CRUZEIRO DA FORTALEZA";1;1
"312080 CRUZILIA";2;2
"312090 CURVELO";81;81
"312120 DELFINOPOLIS";3;3
"312140 DESTERRO DE ENTRE RIOS";2;2
"312160 DIAMANTINA";15;15
"312170 DIOGO DE VASCONCELOS";3;3
"312190 DIVINESIA";11;11
"312200 DIVINO";7;7
"312220 DIVINOLANDIA DE MINAS";3;3
"312230 DIVINOPOLIS";117;117
"312235 DIVISA ALEGRE";2;2
"312245 DIVISOPOLIS";1;1
"312270 DOM SILVERIO";1;1
"312280 DOM VICOSO";1;1
"312290 DONA EUSEBIA";7;7
"312320 DORES DO INDAIA";4;4
"312330 DORES DO TURVO";2;2
"312350 DOURADOQUARA";2;2
"312360 ELOI MENDES";9;9
"312370 ENGENHEIRO CALDAS";3;3
"312385 ENTRE FOLHAS";2;2
"312390 ENTRE RIOS DE MINAS";3;3
"312400 ERVALIA";3;3
"312410 ESMERALDAS";19;19
"312420 ESPERA FELIZ";7;7
"312430 ESPINOSA";1;1
"312450 ESTIVA";7;7
"312480 ESTRELA DO SUL";1;1
"312490 EUGENOPOLIS";2;2
"312500 EWBANK DA CAMARA";2;2
"312510 EXTREMA";27;27
"312550 SAO GONCALO DO RIO PRETO";1;1
"312560 FELISBURGO";1;1
"312570 FELIXLANDIA";6;6
"312580 FERNANDES TOURINHO";1;1
"312595 FERVEDOURO";7;7
"312600 FLORESTAL";2;2
"312610 FORMIGA";57;57
"312630 FORTALEZA DE MINAS";1;1
"312670 FRANCISCO SA";10;10
"312675 FRANCISCOPOLIS";11;11
"312680 FREI GASPAR";3;3
"312690 FREI INOCENCIO";5;5
"312700 FRONTEIRA";5;5
"312707 FRUTA DE LEITE";1;1
"312710 FRUTAL";48;48
"312730 GALILEIA";6;6
"312738 GOIANA";1;1
"312740 GONCALVES";2;2
"312750 GONZAGA";1;1
"312770 GOVERNADOR VALADARES";298;298
"312800 GUANHAES";13;13
"312810 GUAPE";2;2
"312830 GUARANESIA";1;1
"312840 GUARANI";1;1
"312860 GUARDA-MOR";2;2
"312870 GUAXUPE";8;8
"312880 GUIDOVAL";2;2
"312890 GUIMARANIA";1;1
"312900 GUIRICEMA";4;4
"312910 GURINHATA";2;2
"312930 IAPU";3;3
"312940 IBERTIOGA";3;3
"312950 IBIA";7;7
"312960 IBIAI";5;5
"312970 IBIRACI";3;3
"312980 IBIRITE";196;196
"312990 IBITIURA DE MINAS";4;4
"313010 IGARAPE";14;14
"313020 IGARATINGA";10;10
"313030 IGUATAMA";1;1
"313040 IJACI";2;2
"313050 ILICINEA";2;2
"313060 INCONFIDENTES";1;1
"313090 INHAPIM";4;4
"313100 INHAUMA";5;5
"313115 IPABA";15;15
"313120 IPANEMA";9;9
"313130 IPATINGA";276;276
"313140 IPIACU";1;1
"313150 IPUIUNA";1;1
"313170 ITABIRA";47;47
"313180 ITABIRINHA";2;2
"313190 ITABIRITO";30;30
"313210 ITACARAMBI";1;1
"313220 ITAGUARA";1;1
"313230 ITAIPE";1;1
"313240 ITAJUBA";61;61
"313250 ITAMARANDIBA";25;25
"313270 ITAMBACURI";5;5
"313280 ITAMBE DO MATO DENTRO";1;1
"313290 ITAMOGI";7;7
"313300 ITAMONTE";1;1
"313310 ITANHANDU";3;3
"313320 ITANHOMI";3;3
"313330 ITAOBIM";3;3
"313340 ITAPAGIPE";4;4
"313350 ITAPECERICA";1;1
"313375 ITAU DE MINAS";4;4
"313380 ITAUNA";51;51
"313390 ITAVERAVA";7;7
"313400 ITINGA";3;3
"313410 ITUETA";3;3
"313420 ITUIUTABA";43;43
"313430 ITUMIRIM";1;1
"313440 ITURAMA";18;18
"313450 ITUTINGA";1;1
"313460 JABOTICATUBAS";1;1
"313480 JACUI";1;1
"313490 JACUTINGA";6;6
"313505 JAIBA";3;3
"313507 JAMPRUCA";1;1
"313510 JANAUBA";3;3
"313520 JANUARIA";18;18
"313530 JAPARAIBA";2;2
"313540 JECEABA";1;1
"313550 JEQUERI";3;3
"313560 JEQUITAI";1;1
"313580 JEQUITINHONHA";1;1
"313600 JOAIMA";1;1
"313620 JOAO MONLEVADE";90;90
"313630 JOAO PINHEIRO";21;21
"313660 NOVA UNIAO";2;2
"313665 JUATUBA";10;10
"313670 JUIZ DE FORA";332;332
"313690 JURUAIA";4;4
"313710 LAGAMAR";2;2
"313720 LAGOA DA PRATA";19;19
"313750 LAGOA FORMOSA";14;14
"313753 LAGOA GRANDE";2;2
"313760 LAGOA SANTA";23;23
"313770 LAJINHA";3;3
"313780 LAMBARI";3;3
"313790 LAMIM";4;4
"313800 LARANJAL";7;7
"313810 LASSANCE";2;2
"313820 LAVRAS";30;30
"313830 LEANDRO FERREIRA";3;3
"313835 LEME DO PRADO";1;1
"313840 LEOPOLDINA";32;32
"313850 LIBERDADE";1;1
"313860 LIMA DUARTE";8;8
"313862 LIMEIRA DO OESTE";1;1
"313865 LONTRA";1;1
"313867 LUISBURGO";3;3
"313880 LUZ";3;3
"313890 MACHACALIS";2;2
"313900 MACHADO";4;4
"313910 MADRE DE DEUS DE MINAS";1;1
"313930 MANGA";2;2
"313940 MANHUACU";62;62
"313960 MANTENA";22;22
"313970 MARAVILHAS";1;1
"313980 MAR DE ESPANHA";4;4
"313990 MARIA DA FE";5;5
"314000 MARIANA";62;62
"314010 MARILAC";4;4
"314015 MARIO CAMPOS";3;3
"314020 MARIPA DE MINAS";1;1
"314050 MARTINHO CAMPOS";13;13
"314053 MARTINS SOARES";2;2
"314055 MATA VERDE";2;2
"314070 MATEUS LEME";31;31
"314080 MATIAS BARBOSA";2;2
"314085 MATIAS CARDOSO";1;1
"314090 MATIPO";4;4
"314100 MATO VERDE";2;2
"314110 MATOZINHOS";22;22
"314120 MATUTINA";1;1
"314150 MENDES PIMENTEL";3;3
"314160 MERCES";4;4
"314170 MESQUITA";6;6
"314180 MINAS NOVAS";2;2
"314200 MIRABELA";2;2
"314210 MIRADOURO";1;1
"314220 MIRAI";4;4
"314230 MOEDA";10;10
"314260 MONSENHOR PAULO";1;1
"314290 MONTE AZUL";2;2
"314300 MONTE BELO";4;4
"314310 MONTE CARMELO";13;13
"314320 MONTE SANTO DE MINAS";4;4
"314330 MONTES CLAROS";139;139
"314340 MONTE SIAO";1;1
"314345 MONTEZUMA";1;1
"314350 MORADA NOVA DE MINAS";5;5
"314370 MORRO DO PILAR";1;1
"314380 MUNHOZ";1;1
"314390 MURIAE";86;86
"314400 MUTUM";3;3
"314410 MUZAMBINHO";5;5
"314430 NANUQUE";22;22
"314435 NAQUE";5;5
"314437 NATALANDIA";5;5
"314460 NEPOMUCENO";11;11
"314470 NOVA ERA";8;8
"314480 NOVA LIMA";107;107
"314500 NOVA PONTE";10;10
"314510 NOVA RESENDE";5;5
"314520 NOVA SERRANA";67;67
"314530 NOVO CRUZEIRO";24;24
"314535 NOVO ORIENTE DE MINAS";2;2
"314560 OLIVEIRA";16;16
"314585 ORATORIOS";3;3
"314590 OURO BRANCO";73;73
"314600 OURO FINO";1;1
"314610 OURO PRETO";25;25
"314620 OURO VERDE DE MINAS";1;1
"314630 PADRE PARAISO";1;1
"314640 PAINEIRAS";3;3
"314650 PAINS";1;1
"314660 PAIVA";1;1
"314690 PAPAGAIOS";5;5
"314700 PARACATU";27;27
"314710 PARA DE MINAS";69;69
"314720 PARAGUACU";9;9
"314740 PARAOPEBA";2;2
"314770 PASSA TEMPO";2;2
"314790 PASSOS";72;72
"314800 PATOS DE MINAS";58;58
"314810 PATROCINIO";28;28
"314830 PAULA CANDIDO";1;1
"314840 PAULISTAS";1;1
"314850 PAVAO";2;2
"314860 PECANHA";4;4
"314870 PEDRA AZUL";5;5
"314880 PEDRA DO ANTA";1;1
"314910 PEDRALVA";1;1
"314920 PEDRINOPOLIS";1;1
"314930 PEDRO LEOPOLDO";15;15
"314940 PEDRO TEIXEIRA";1;1
"314970 PERDIGAO";1;1
"314980 PERDIZES";4;4
"315000 PESCADOR";1;1
"315010 PIAU";3;3
"315015 PIEDADE DE CARATINGA";3;3
"315050 PIMENTA";4;4
"315060 PIRACEMA";1;1
"315070 PIRAJUBA";5;5
"315080 PIRANGA";4;4
"315100 PIRANGUINHO";1;1
"315110 PIRAPETINGA";3;3
"315120 PIRAPORA";25;25
"315130 PIRAUBA";5;5
"315140 PITANGUI";3;3
"315150 PIUMHI";18;18
"315160 PLANURA";1;1
"315170 POCO FUNDO";2;2
"315180 POCOS DE CALDAS";123;123
"315190 POCRANE";2;2
"315200 POMPEU";16;16
"315210 PONTE NOVA";36;36
"315220 PORTEIRINHA";2;2
"315240 POTE";7;7
"315250 POUSO ALEGRE";156;156
"315270 PRADOS";1;1
"315280 PRATA";7;7
"315290 PRATAPOLIS";2;2
"315300 PRATINHA";1;1
"315310 PRESIDENTE BERNARDES";2;2
"315320 PRESIDENTE JUSCELINO";4;4
"315340 PRESIDENTE OLEGARIO";2;2
"315350 ALTO JEQUITIBA";7;7
"315360 PRUDENTE DE MORAIS";1;1
"315390 RAPOSOS";9;9
"315400 RAUL SOARES";11;11
"315410 RECREIO";1;1
"315415 REDUTO";1;1
"315420 RESENDE COSTA";1;1
"315440 RESSAQUINHA";1;1
"315445 RIACHINHO";1;1
"315450 RIACHO DOS MACHADOS";2;2
"315460 RIBEIRAO DAS NEVES";147;147
"315470 RIBEIRAO VERMELHO";1;1
"315480 RIO ACIMA";2;2
"315490 RIO CASCA";8;8
"315530 RIO MANSO";6;6
"315540 RIO NOVO";2;2
"315550 RIO PARANAIBA";6;6
"315560 RIO PARDO DE MINAS";5;5
"315570 RIO PIRACICABA";6;6
"315580 RIO POMBA";11;11
"315600 RIO VERMELHO";1;1
"315610 RITAPOLIS";1;1
"315630 RODEIRO";1;1
"315670 SABARA";99;99
"315680 SABINOPOLIS";7;7
"315690 SACRAMENTO";50;50
"315700 SALINAS";3;3
"315710 SALTO DA DIVISA";1;1
"315720 SANTA BARBARA";13;13
"315727 SANTA BARBARA DO MONTE VERDE";1;1
"315730 SANTA BARBARA DO TUGURIO";1;1
"315733 SANTA CRUZ DE MINAS";3;3
"315750 SANTA EFIGENIA DE MINAS";2;2
"315765 SANTA HELENA DE MINAS";1;1
"315770 SANTA JULIANA";3;3
"315780 SANTA LUZIA";228;228
"315820 SANTA MARIA DO SUACUI";4;4
"315840 SANTANA DE CATAGUASES";1;1
"315860 SANTANA DO DESERTO";1;1
"315880 SANTANA DO JACARE";2;2
"315895 SANTANA DO PARAISO";28;28
"315900 SANTANA DO RIACHO";9;9
"315920 SANTA RITA DE CALDAS";2;2
"315935 SANTA RITA DE MINAS";4;4
"315960 SANTA RITA DO SAPUCAI";5;5
"315980 SANTA VITORIA";9;9
"315990 SANTO ANTONIO DO AMPARO";2;2
"316030 SANTO ANTONIO DO JACINTO";2;2
"316040 SANTO ANTONIO DO MONTE";3;3
"316045 SANTO ANTONIO DO RETIRO";1;1
"316060 SANTO HIPOLITO";2;2
"316070 SANTOS DUMONT";2;2
"316090 SAO BRAS DO SUACUI";1;1
"316095 SAO DOMINGOS DAS DORES";1;1
"316100 SAO DOMINGOS DO PRATA";3;3
"316110 SAO FRANCISCO";2;2
"316130 SAO FRANCISCO DE SALES";4;4
"316140 SAO FRANCISCO DO GLORIA";1;1
"316160 SAO GERALDO DA PIEDADE";1;1
"316165 SAO GERALDO DO BAIXIO";3;3
"316170 SAO GONCALO DO ABAETE";2;2
"316180 SAO GONCALO DO PARA";2;2
"316190 SAO GONCALO DO RIO ABAIXO";3;3
"316210 SAO GOTARDO";4;4
"316220 SAO JOAO BATISTA DO GLORIA";4;4
"316240 SAO JOAO DA PONTE";2;2
"316245 SAO JOAO DAS MISSOES";2;2
"316250 SAO JOAO DEL REI";34;34
"316255 SAO JOAO DO MANHUACU";2;2
"316257 SAO JOAO DO MANTENINHA";1;1
"316270 SAO JOAO DO PARAISO";1;1
"316280 SAO JOAO EVANGELISTA";12;12
"316290 SAO JOAO NEPOMUCENO";3;3
"316292 SAO JOAQUIM DE BICAS";34;34
"316294 SAO JOSE DA BARRA";2;2
"316295 SAO JOSE DA LAPA";22;22
"316310 SAO JOSE DA VARGINHA";1;1
"316370 SAO LOURENCO";4;4
"316380 SAO MIGUEL DO ANTA";1;1
"316400 SAO PEDRO DOS FERROS";2;2
"316430 SAO ROQUE DE MINAS";3;3
"316440 SAO SEBASTIAO DA BELA VISTA";2;2
"316447 SAO SEBASTIAO DO ANTA";3;3
"316460 SAO SEBASTIAO DO OESTE";1;1
"316470 SAO SEBASTIAO DO PARAISO";24;24
"316510 SAO TOMAS DE AQUINO";3;3
"316520 SAO THOME DAS LETRAS";2;2
"316530 SAO VICENTE DE MINAS";1;1
"316540 SAPUCAI-MIRIM";4;4
"316553 SARZEDO";38;38
"316555 SETUBINHA";1;1
"316557 SENADOR AMARAL";2;2
"316560 SENADOR CORTES";1;1
"316570 SENADOR FIRMINO";8;8
"316590 SENADOR MODESTINO GONCALVES";4;4
"316600 SENHORA DE OLIVEIRA";4;4
"316620 SENHORA DOS REMEDIOS";3;3
"316670 SERRA DOS AIMORES";7;7
"316680 SERRA DO SALITRE";13;13
"316690 SERRANIA";2;2
"316695 SERRANOPOLIS DE MINAS";2;2
"316710 SERRO";5;5
"316720 SETE LAGOAS";113;113
"316730 SILVEIRANIA";1;1
"316760 SIMONESIA";1;1
"316770 SOBRALIA";3;3
"316790 TABULEIRO";4;4
"316800 TAIOBEIRAS";22;22
"316805 TAPARUBA";1;1
"316830 TAQUARACU DE MINAS";1;1
"316840 TARUMIRIM";1;1
"316860 TEOFILO OTONI";37;37
"316870 TIMOTEO";49;49
"316880 TIRADENTES";6;6
"316890 TIROS";7;7
"316900 TOCANTINS";13;13
"316910 TOLEDO";3;3
"316920 TOMBOS";4;4
"316930 TRES CORACOES";49;49
"316935 TRES MARIAS";14;14
"316940 TRES PONTAS";14;14
"316960 TUPACIGUARA";2;2
"316970 TURMALINA";5;5
"316980 TURVOLANDIA";2;2
"316990 UBA";178;178
"317005 UBAPORANGA";4;4
"317010 UBERABA";188;188
"317020 UBERLANDIA";182;182
"317040 UNAI";20;20
"317047 URUANA DE MINAS";3;3
"317050 URUCANIA";3;3
"317052 URUCUIA";1;1
"317057 VARGEM ALEGRE";1;1
"317070 VARGINHA";96;96
"317075 VARJAO DE MINAS";1;1
"317080 VARZEA DA PALMA";18;18
"317090 VARZELANDIA";1;1
"317100 VAZANTE";18;18
"317107 VEREDINHA";1;1
"317110 VERISSIMO";2;2
"317120 VESPASIANO";96;96
"317130 VICOSA";85;85
"317150 MATHIAS LOBATO";4;4
"317160 VIRGEM DA LAPA";1;1
"317170 VIRGINIA";2;2
"317180 VIRGINOPOLIS";6;6
"317200 VISCONDE DO RIO BRANCO";66;66
"317220 WENCESLAU BRAZ";1;1
"320010 AFONSO CLAUDIO";16;16
"320016 AGUA DOCE DO NORTE";1;1
"320020 ALEGRE";18;18
"320030 ALFREDO CHAVES";2;2
"320040 ANCHIETA";48;48
"320050 APIACA";2;2
"320060 ARACRUZ";81;81
"320080 BAIXO GUANDU";2;2
"320090 BARRA DE SAO FRANCISCO";31;31
"320100 BOA ESPERANCA";5;5
"320110 BOM JESUS DO NORTE";2;2
"320115 BREJETUBA";2;2
"320120 CACHOEIRO DE ITAPEMIRIM";121;121
"320130 CARIACICA";423;423
"320140 CASTELO";40;40
"320150 COLATINA";85;85
"320160 CONCEICAO DA BARRA";16;16
"320170 CONCEICAO DO CASTELO";3;3
"320190 DOMINGOS MARTINS";8;8
"320200 DORES DO RIO PRETO";4;4
"320210 ECOPORANGA";14;14
"320220 FUNDAO";19;19
"320225 GOVERNADOR LINDENBERG";2;2
"320230 GUACUI";13;13
"320240 GUARAPARI";190;190
"320245 IBATIBA";19;19
"320250 IBIRACU";4;4
"320255 IBITIRAMA";3;3
"320260 ICONHA";2;2
"320265 IRUPI";10;10
"320270 ITAGUACU";5;5
"320280 ITAPEMIRIM";34;34
"320290 ITARANA";4;4
"320300 IUNA";20;20
"320305 JAGUARE";14;14
"320310 JERONIMO MONTEIRO";7;7
"320313 JOAO NEIVA";15;15
"320316 LARANJA DA TERRA";5;5
"320320 LINHARES";243;243
"320332 MARATAIZES";34;34
"320334 MARECHAL FLORIANO";12;12
"320335 MARILANDIA";11;11
"320340 MIMOSO DO SUL";7;7
"320350 MONTANHA";9;9
"320370 MUNIZ FREIRE";10;10
"320380 MUQUI";7;7
"320390 NOVA VENECIA";37;37
"320405 PEDRO CANARIO";19;19
"320410 PINHEIROS";30;30
"320420 PIUMA";15;15
"320430 PRESIDENTE KENNEDY";28;28
"320435 RIO BANANAL";13;13
"320440 RIO NOVO DO SUL";3;3
"320450 SANTA LEOPOLDINA";7;7
"320455 SANTA MARIA DE JETIBA";6;6
"320460 SANTA TERESA";5;5
"320465 SAO DOMINGOS DO NORTE";3;3
"320470 SAO GABRIEL DA PALHA";17;17
"320480 SAO JOSE DO CALCADO";1;1
"320490 SAO MATEUS";134;134
"320495 SAO ROQUE DO CANAA";1;1
"320500 SERRA";648;648
"320501 SOORETAMA";21;21
"320503 VARGEM ALTA";9;9
"320506 VENDA NOVA DO IMIGRANTE";25;25
"320510 VIANA";78;78
"320515 VILA PAVAO";3;3
"320517 VILA VALERIO";3;3
"320520 VILA VELHA";606;606
"320530 VITORIA";767;767
"330010 ANGRA DOS REIS";84;84
"330015 APERIBE";5;5
"330020 ARARUAMA";25;25
"330022 AREAL";6;6
"330023 ARMACAO DOS BUZIOS";23;23
"330025 ARRAIAL DO CABO";11;11
"330030 BARRA DO PIRAI";34;34
"330040 BARRA MANSA";19;19
"330045 BELFORD ROXO";118;118
"330050 BOM JARDIM";1;1
"330060 BOM JESUS DO ITABAPOANA";7;7
"330070 CABO FRIO";102;102
"330080 CACHOEIRAS DE MACACU";37;37
"330093 CARAPEBUS";1;1
"330100 CAMPOS DOS GOYTACAZES";130;130
"330110 CANTAGALO";13;13
"330120 CARMO";2;2
"330130 CASIMIRO DE ABREU";42;42
"330140 CONCEICAO DE MACABU";9;9
"330150 CORDEIRO";3;3
"330170 DUQUE DE CAXIAS";203;203
"330180 ENGENHEIRO PAULO DE FRONTIN";2;2
"330185 GUAPIMIRIM";38;38
"330187 IGUABA GRANDE";5;5
"330190 ITABORAI";158;158
"330200 ITAGUAI";37;37
"330205 ITALVA";1;1
"330225 ITATIAIA";7;7
"330227 JAPERI";438;438
"330230 LAJE DO MURIAE";3;3
"330240 MACAE";146;146
"330245 MACUCO";2;2
"330250 MAGE";242;242
"330260 MANGARATIBA";27;27
"330270 MARICA";177;177
"330280 MENDES";3;3
"330285 MESQUITA";104;104
"330290 MIGUEL PEREIRA";11;11
"330300 MIRACEMA";3;3
"330320 NILOPOLIS";29;29
"330330 NITEROI";458;458
"330340 NOVA FRIBURGO";1;1
"330350 NOVA IGUACU";775;775
"330360 PARACAMBI";8;8
"330370 PARAIBA DO SUL";10;10
"330380 PARATY";9;9
"330385 PATY DO ALFERES";4;4
"330390 PETROPOLIS";267;267
"330395 PINHEIRAL";7;7
"330400 PIRAI";14;14
"330410 PORCIUNCULA";1;1
"330411 PORTO REAL";9;9
"330412 QUATIS";1;1
"330414 QUEIMADOS";71;71
"330415 QUISSAMA";6;6
"330420 RESENDE";29;29
"330440 RIO CLARO";1;1
"330450 RIO DAS FLORES";3;3
"330452 RIO DAS OSTRAS";100;100
"330455 RIO DE JANEIRO";4494;4494
"330470 SANTO ANTONIO DE PADUA";8;8
"330475 SAO FRANCISCO DE ITABAPOANA";2;2
"330480 SAO FIDELIS";1;1
"330490 SAO GONCALO";278;278
"330500 SAO JOAO DA BARRA";2;2
"330510 SAO JOAO DE MERITI";341;341
"330513 SAO JOSE DE UBA";2;2
"330515 SAO JOSE DO VALE DO RIO PRETO";8;8
"330520 SAO PEDRO DA ALDEIA";16;16
"330540 SAPUCAIA";3;3
"330550 SAQUAREMA";22;22
"330555 SEROPEDICA";17;17
"330560 SILVA JARDIM";7;7
"330575 TANGUA";10;10
"330580 TERESOPOLIS";1;1
"330590 TRAJANO DE MORAES";2;2
"330600 TRES RIOS";4;4
"330610 VALENCA";75;75
"330620 VASSOURAS";7;7
"330630 VOLTA REDONDA";205;205
"350010 ADAMANTINA";9;9
"350020 ADOLFO";1;1
"350030 AGUAI";12;12
"350040 AGUAS DA PRATA";2;2
"350050 AGUAS DE LINDOIA";3;3
"350070 AGUDOS";4;4
"350100 ALTINOPOLIS";4;4
"350130 ALVARES MACHADO";12;12
"350140 ALVARO DE CARVALHO";6;6
"350150 ALVINLANDIA";4;4
"350160 AMERICANA";90;90
"350170 AMERICO BRASILIENSE";8;8
"350180 AMERICO DE CAMPOS";1;1
"350190 AMPARO";21;21
"350210 ANDRADINA";33;33
"350220 ANGATUBA";3;3
"350230 ANHEMBI";5;5
"350240 ANHUMAS";1;1
"350250 APARECIDA";17;17
"350270 APIAI";3;3
"350275 ARACARIGUAMA";8;8
"350280 ARACATUBA";52;52
"350290 ARACOIABA DA SERRA";6;6
"350310 ARANDU";1;1
"350320 ARARAQUARA";121;121
"350330 ARARAS";30;30
"350340 AREALVA";3;3
"350360 AREIOPOLIS";3;3
"350370 ARIRANHA";1;1
"350380 ARTUR NOGUEIRA";4;4
"350390 ARUJA";13;13
"350395 ASPASIA";3;3
"350400 ASSIS";13;13
"350410 ATIBAIA";24;24
"350420 AURIFLAMA";8;8
"350450 AVARE";38;38
"350460 BADY BASSITT";16;16
"350470 BALBINOS";4;4
"350480 BALSAMO";4;4
"350490 BANANAL";2;2
"350500 BARAO DE ANTONINA";1;1
"350520 BARIRI";4;4
"350530 BARRA BONITA";5;5
"350535 BARRA DO CHAPEU";1;1
"350550 BARRETOS";151;151
"350560 BARRINHA";14;14
"350570 BARUERI";239;239
"350580 BASTOS";2;2
"350590 BATATAIS";16;16
"350600 BAURU";267;267
"350610 BEBEDOURO";5;5
"350630 BERNARDINO DE CAMPOS";4;4
"350635 BERTIOGA";41;41
"350650 BIRIGUI";41;41
"350660 BIRITIBA-MIRIM";7;7
"350670 BOA ESPERANCA DO SUL";1;1
"350690 BOFETE";4;4
"350700 BOITUVA";23;23
"350710 BOM JESUS DOS PERDOES";1;1
"350730 BORACEIA";1;1
"350740 BORBOREMA";2;2
"350750 BOTUCATU";99;99
"350760 BRAGANCA PAULISTA";63;63
"350770 BRAUNA";1;1
"350780 BRODOWSKI";7;7
"350790 BROTAS";1;1
"350800 BURI";5;5
"350810 BURITAMA";4;4
"350830 CABRALIA PAULISTA";2;2
"350840 CABREUVA";4;4
"350850 CACAPAVA";20;20
"350860 CACHOEIRA PAULISTA";7;7
"350900 CAIEIRAS";32;32
"350910 CAIUA";1;1
"350920 CAJAMAR";20;20
"350925 CAJATI";6;6
"350930 CAJOBI";3;3
"350940 CAJURU";8;8
"350950 CAMPINAS";773;773
"350960 CAMPO LIMPO PAULISTA";17;17
"350970 CAMPOS DO JORDAO";21;21
"350980 CAMPOS NOVOS PAULISTA";3;3
"350990 CANANEIA";1;1
"351000 CANDIDO MOTA";13;13
"351020 CAPAO BONITO";1;1
"351030 CAPELA DO ALTO";6;6
"351040 CAPIVARI";10;10
"351050 CARAGUATATUBA";73;73
"351060 CARAPICUIBA";192;192
"351070 CARDOSO";1;1
"351080 CASA BRANCA";12;12
"351100 CASTILHO";3;3
"351110 CATANDUVA";27;27
"351120 CATIGUA";1;1
"351130 CEDRAL";4;4
"351140 CERQUEIRA CESAR";5;5
"351150 CERQUILHO";12;12
"351160 CESARIO LANGE";4;4
"351170 CHARQUEADA";4;4
"351200 COLINA";9;9
"351220 CONCHAL";11;11
"351230 CONCHAS";3;3
"351240 CORDEIROPOLIS";7;7
"351260 CORONEL MACEDO";2;2
"351280 COSMOPOLIS";3;3
"351300 COTIA";98;98
"351310 CRAVINHOS";18;18
"351340 CRUZEIRO";31;31
"351350 CUBATAO";53;53
"351360 CUNHA";1;1
"351370 DESCALVADO";12;12
"351380 DIADEMA";237;237
"351385 DIRCE REIS";1;1
"351390 DIVINOLANDIA";3;3
"351410 DOIS CORREGOS";8;8
"351440 DRACENA";8;8
"351450 DUARTINA";4;4
"351460 DUMONT";3;3
"351480 ELDORADO";2;2
"351490 ELIAS FAUSTO";2;2
"351500 EMBU DAS ARTES";163;163
"351510 EMBU-GUACU";21;21
"351512 EMILIANOPOLIS";1;1
"351515 ENGENHEIRO COELHO";7;7
"351518 ESPIRITO SANTO DO PINHAL";7;7
"351520 ESTRELA D'OESTE";3;3
"351535 EUCLIDES DA CUNHA PAULISTA";2;2
"351540 FARTURA";3;3
"351550 FERNANDOPOLIS";67;67
"351565 FERNAO";3;3
"351570 FERRAZ DE VASCONCELOS";80;80
"351600 FLORIDA PAULISTA";8;8
"351610 FLORINIA";2;2
"351620 FRANCA";225;225
"351630 FRANCISCO MORATO";62;62
"351640 FRANCO DA ROCHA";121;121
"351660 GALIA";6;6
"351670 GARCA";54;54
"351690 GENERAL SALGADO";1;1
"351700 GETULINA";5;5
"351720 GUAICARA";1;1
"351730 GUAIMBE";1;1
"351740 GUAIRA";23;23
"351750 GUAPIACU";12;12
"351760 GUAPIARA";1;1
"351770 GUARA";2;2
"351780 GUARACAI";1;1
"351820 GUARARAPES";18;18
"351830 GUARAREMA";11;11
"351840 GUARATINGUETA";13;13
"351850 GUAREI";42;42
"351860 GUARIBA";3;3
"351870 GUARUJA";230;230
"351880 GUARULHOS";413;413
"351885 GUATAPARA";3;3
"351890 GUZOLANDIA";5;5
"351907 HORTOLANDIA";94;94
"351910 IACANGA";1;1
"351925 IARAS";3;3
"351930 IBATE";17;17
"351940 IBIRA";2;2
"351950 IBIRAREMA";2;2
"351960 IBITINGA";6;6
"351970 IBIUNA";5;5
"351980 ICEM";4;4
"351990 IEPE";4;4
"352000 IGARACU DO TIETE";28;28
"352010 IGARAPAVA";1;1
"352020 IGARATA";4;4
"352030 IGUAPE";17;17
"352040 ILHABELA";23;23
"352042 ILHA COMPRIDA";2;2
"352044 ILHA SOLTEIRA";3;3
"352050 INDAIATUBA";99;99
