2018
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/sifilisadquiridabr.def
Acquired Syphilis
"Município de residência";"Em Branco/ign";"Total"
"220450 GUADALUPE";11;11
"220465 ILHA GRANDE";24;24
"220470 INHUMA";5;5
"220480 IPIRANGA DO PIAUI";14;14
"220490 ISAIAS COELHO";5;5
"220500 ITAINOPOLIS";6;6
"220520 JAICOS";5;5
"220525 JARDIM DO MULATO";1;1
"220527 JATOBA DO PIAUI";3;3
"220530 JERUMENHA";6;6
"220535 JOAO COSTA";1;1
"220540 JOAQUIM PIRES";4;4
"220550 JOSE DE FREITAS";40;40
"220552 JULIO BORGES";3;3
"220554 LAGOINHA DO PIAUI";1;1
"220555 LAGOA ALEGRE";2;2
"220557 LAGOA DE SAO FRANCISCO";1;1
"220558 LAGOA DO PIAUI";1;1
"220559 LAGOA DO SITIO";1;1
"220560 LANDRI SALES";1;1
"220570 LUIS CORREIA";47;47
"220580 LUZILANDIA";6;6
"220585 MADEIRO";28;28
"220590 MANOEL EMIDIO";5;5
"220595 MARCOLANDIA";19;19
"220600 MARCOS PARENTE";5;5
"220605 MASSAPE DO PIAUI";3;3
"220610 MATIAS OLIMPIO";13;13
"220620 MIGUEL ALVES";8;8
"220635 MILTON BRANDAO";1;1
"220640 MONSENHOR GIL";3;3
"220650 MONSENHOR HIPOLITO";7;7
"220660 MONTE ALEGRE DO PIAUI";18;18
"220667 MORRO DO CHAPEU DO PIAUI";5;5
"220670 NAZARE DO PIAUI";3;3
"220672 NAZARIA";4;4
"220675 NOSSA SENHORA DE NAZARE";1;1
"220680 NOSSA SENHORA DOS REMEDIOS";10;10
"220695 NOVO SANTO ANTONIO";2;2
"220700 OEIRAS";90;90
"220720 PADRE MARCOS";1;1
"220730 PAES LANDIM";3;3
"220735 PAJEU DO PIAUI";3;3
"220750 PALMEIRAIS";3;3
"220755 PAQUETA";1;1
"220770 PARNAIBA";464;464
"220777 PATOS DO PIAUI";2;2
"220780 PAULISTANA";2;2
"220785 PAVUSSU";3;3
"220790 PEDRO II";65;65
"220795 NOVA SANTA RITA";1;1
"220800 PICOS";476;476
"220820 PIO IX";3;3
"220830 PIRACURUCA";11;11
"220840 PIRIPIRI";370;370
"220850 PORTO";4;4
"220855 PORTO ALEGRE DO PIAUI";1;1
"220865 QUEIMADA NOVA";1;1
"220870 REDENCAO DO GURGUEIA";2;2
"220880 REGENERACAO";10;10
"220887 RIBEIRA DO PIAUI";1;1
"220890 RIBEIRO GONCALVES";1;1
"220910 SANTA CRUZ DO PIAUI";2;2
"220915 SANTA CRUZ DOS MILAGRES";1;1
"220930 SANTA LUZ";1;1
"220935 SANTANA DO PIAUI";4;4
"220937 SANTA ROSA DO PIAUI";1;1
"220940 SANTO ANTONIO DE LISBOA";4;4
"220945 SANTO ANTONIO DOS MILAGRES";3;3
"220950 SANTO INACIO DO PIAUI";1;1
"220960 SAO FELIX DO PIAUI";1;1
"220985 SAO JOAO DA CANABRAVA";1;1
"220987 SAO JOAO DA FRONTEIRA";1;1
"220990 SAO JOAO DA SERRA";1;1
"220995 SAO JOAO DA VARJOTA";1;1
"220997 SAO JOAO DO ARRAIAL";9;9
"221000 SAO JOAO DO PIAUI";15;15
"221005 SAO JOSE DO DIVINO";12;12
"221020 SAO JOSE DO PIAUI";7;7
"221030 SAO JULIAO";6;6
"221035 SAO LOURENCO DO PIAUI";1;1
"221037 SAO LUIS DO PIAUI";9;9
"221040 SAO MIGUEL DO TAPUIO";3;3
"221050 SAO PEDRO DO PIAUI";22;22
"221060 SAO RAIMUNDO NONATO";17;17
"221062 SEBASTIAO BARROS";1;1
"221070 SIMOES";6;6
"221080 SIMPLICIO MENDES";9;9
"221090 SOCORRO DO PIAUI";1;1
"221093 SUSSUAPARA";7;7
"221100 TERESINA";2146;2146
"221110 UNIAO";14;14
"221120 URUCUI";15;15
"221130 VALENCA DO PIAUI";8;8
"221140 VARZEA GRANDE";1;1
"221150 VERA MENDES";7;7
"221170 WALL FERRAZ";1;1
"230010 ABAIARA";12;12
"230015 ACARAPE";15;15
"230020 ACARAU";74;74
"230030 ACOPIARA";12;12
"230040 AIUABA";10;10
"230050 ALCANTARAS";25;25
"230060 ALTANEIRA";8;8
"230070 ALTO SANTO";44;44
"230075 AMONTADA";39;39
"230080 ANTONINA DO NORTE";16;16
"230090 APUIARES";2;2
"230100 AQUIRAZ";140;140
"230110 ARACATI";181;181
"230120 ARACOIABA";12;12
"230125 ARARENDA";9;9
"230130 ARARIPE";6;6
"230140 ARATUBA";15;15
"230150 ARNEIROZ";8;8
"230160 ASSARE";2;2
"230170 AURORA";8;8
"230180 BAIXIO";1;1
"230185 BANABUIU";24;24
"230190 BARBALHA";75;75
"230195 BARREIRA";9;9
"230200 BARRO";9;9
"230205 BARROQUINHA";57;57
"230210 BATURITE";35;35
"230220 BEBERIBE";37;37
"230230 BELA CRUZ";55;55
"230240 BOA VIAGEM";21;21
"230250 BREJO SANTO";45;45
"230260 CAMOCIM";248;248
"230270 CAMPOS SALES";15;15
"230280 CANINDE";70;70
"230290 CAPISTRANO";51;51
"230300 CARIDADE";7;7
"230310 CARIRE";27;27
"230320 CARIRIACU";8;8
"230330 CARIUS";13;13
"230340 CARNAUBAL";6;6
"230350 CASCAVEL";67;67
"230360 CATARINA";1;1
"230365 CATUNDA";12;12
"230370 CAUCAIA";1363;1363
"230380 CEDRO";24;24
"230390 CHAVAL";42;42
"230393 CHORO";10;10
"230395 CHOROZINHO";1;1
"230400 COREAU";42;42
"230410 CRATEUS";89;89
"230420 CRATO";99;99
"230423 CROATA";5;5
"230425 CRUZ";46;46
"230426 DEPUTADO IRAPUAN PINHEIRO";3;3
"230427 ERERE";2;2
"230428 EUSEBIO";64;64
"230430 FARIAS BRITO";11;11
"230435 FORQUILHA";45;45
"230440 FORTALEZA";7321;7321
"230445 FORTIM";13;13
"230450 FRECHEIRINHA";24;24
"230460 GENERAL SAMPAIO";2;2
"230465 GRACA";5;5
"230470 GRANJA";87;87
"230480 GRANJEIRO";3;3
"230490 GROAIRAS";9;9
"230495 GUAIUBA";37;37
"230500 GUARACIABA DO NORTE";18;18
"230510 GUARAMIRANGA";11;11
"230520 HIDROLANDIA";15;15
"230523 HORIZONTE";122;122
"230526 IBARETAMA";4;4
"230530 IBIAPINA";20;20
"230533 IBICUITINGA";2;2
"230535 ICAPUI";22;22
"230540 ICO";30;30
"230550 IGUATU";142;142
"230560 INDEPENDENCIA";27;27
"230565 IPAPORANGA";12;12
"230570 IPAUMIRIM";9;9
"230580 IPU";40;40
"230590 IPUEIRAS";15;15
"230600 IRACEMA";13;13
"230610 IRAUCUBA";17;17
"230620 ITAICABA";11;11
"230625 ITAITINGA";345;345
"230630 ITAPAGE";32;32
"230640 ITAPIPOCA";248;248
"230650 ITAPIUNA";16;16
"230655 ITAREMA";51;51
"230660 ITATIRA";53;53
"230670 JAGUARETAMA";7;7
"230680 JAGUARIBARA";7;7
"230690 JAGUARIBE";13;13
"230700 JAGUARUANA";26;26
"230710 JARDIM";12;12
"230720 JATI";11;11
"230725 JIJOCA DE JERICOACOARA";69;69
"230730 JUAZEIRO DO NORTE";146;146
"230740 JUCAS";16;16
"230750 LAVRAS DA MANGABEIRA";19;19
"230760 LIMOEIRO DO NORTE";78;78
"230763 MADALENA";9;9
"230765 MARACANAU";1641;1641
"230770 MARANGUAPE";425;425
"230780 MARCO";114;114
"230790 MARTINOPOLE";39;39
"230800 MASSAPE";88;88
"230810 MAURITI";20;20
"230820 MERUOCA";29;29
"230830 MILAGRES";39;39
"230835 MILHA";7;7
"230837 MIRAIMA";30;30
"230840 MISSAO VELHA";75;75
"230850 MOMBACA";15;15
"230860 MONSENHOR TABOSA";20;20
"230870 MORADA NOVA";62;62
"230880 MORAUJO";3;3
"230890 MORRINHOS";25;25
"230900 MUCAMBO";18;18
"230910 MULUNGU";8;8
"230930 NOVA RUSSAS";67;67
"230940 NOVO ORIENTE";11;11
"230945 OCARA";19;19
"230950 OROS";5;5
"230960 PACAJUS";94;94
"230970 PACATUBA";243;243
"230980 PACOTI";9;9
"230990 PACUJA";4;4
"231000 PALHANO";7;7
"231010 PALMACIA";17;17
"231020 PARACURU";13;13
"231025 PARAIPABA";24;24
"231030 PARAMBU";8;8
"231040 PARAMOTI";3;3
"231050 PEDRA BRANCA";12;12
"231060 PENAFORTE";13;13
"231070 PENTECOSTE";8;8
"231080 PEREIRO";4;4
"231085 PINDORETAMA";27;27
"231090 PIQUET CARNEIRO";14;14
"231095 PIRES FERREIRA";14;14
"231100 PORANGA";5;5
"231110 PORTEIRAS";5;5
"231120 POTENGI";14;14
"231123 POTIRETAMA";2;2
"231126 QUITERIANOPOLIS";18;18
"231130 QUIXADA";89;89
"231140 QUIXERAMOBIM";55;55
"231150 QUIXERE";12;12
"231160 REDENCAO";43;43
"231170 RERIUTABA";40;40
"231180 RUSSAS";145;145
"231190 SABOEIRO";12;12
"231195 SALITRE";6;6
"231200 SANTANA DO ACARAU";73;73
"231210 SANTANA DO CARIRI";6;6
"231220 SANTA QUITERIA";34;34
"231230 SAO BENEDITO";30;30
"231240 SAO GONCALO DO AMARANTE";109;109
"231250 SAO JOAO DO JAGUARIBE";5;5
"231260 SAO LUIS DO CURU";3;3
"231270 SENADOR POMPEU";11;11
"231280 SENADOR SA";19;19
"231290 SOBRAL";1039;1039
"231300 SOLONOPOLE";7;7
"231310 TABULEIRO DO NORTE";14;14
"231320 TAMBORIL";34;34
"231330 TAUA";134;134
"231335 TEJUCUOCA";3;3
"231340 TIANGUA";103;103
"231350 TRAIRI";49;49
"231355 TURURU";11;11
"231360 UBAJARA";46;46
"231375 UMIRIM";19;19
"231380 URUBURETAMA";23;23
"231390 URUOCA";23;23
"231395 VARJOTA";55;55
"231400 VARZEA ALEGRE";15;15
"231410 VICOSA DO CEARA";60;60
"240010 ACARI";8;8
"240020 ACU";55;55
"240030 AFONSO BEZERRA";18;18
"240040 AGUA NOVA";8;8
"240050 ALEXANDRIA";7;7
"240060 ALMINO AFONSO";1;1
"240070 ALTO DO RODRIGUES";39;39
"240080 ANGICOS";12;12
"240100 APODI";15;15
"240110 AREIA BRANCA";65;65
"240120 ARES";17;17
"240130 AUGUSTO SEVERO";3;3
"240140 BAIA FORMOSA";30;30
"240145 BARAUNA";43;43
"240150 BARCELONA";7;7
"240160 BENTO FERNANDES";5;5
"240165 BODO";2;2
"240170 BOM JESUS";16;16
"240180 BREJINHO";30;30
"240185 CAICARA DO NORTE";12;12
"240190 CAICARA DO RIO DO VENTO";4;4
"240200 CAICO";143;143
"240210 CAMPO REDONDO";5;5
"240220 CANGUARETAMA";94;94
"240230 CARAUBAS";72;72
"240240 CARNAUBA DOS DANTAS";15;15
"240250 CARNAUBAIS";8;8
"240260 CEARA-MIRIM";366;366
"240270 CERRO CORA";17;17
"240280 CORONEL EZEQUIEL";13;13
"240290 CORONEL JOAO PESSOA";4;4
"240300 CRUZETA";5;5
"240310 CURRAIS NOVOS";70;70
"240320 DOUTOR SEVERIANO";2;2
"240325 PARNAMIRIM";789;789
"240340 EQUADOR";6;6
"240350 ESPIRITO SANTO";7;7
"240360 EXTREMOZ";349;349
"240370 FELIPE GUERRA";8;8
"240375 FERNANDO PEDROZA";1;1
"240380 FLORANIA";9;9
"240410 GALINHOS";16;16
"240420 GOIANINHA";23;23
"240430 GOVERNADOR DIX-SEPT ROSADO";9;9
"240440 GROSSOS";9;9
"240450 GUAMARE";22;22
"240460 IELMO MARINHO";11;11
"240470 IPANGUACU";21;21
"240480 IPUEIRA";3;3
"240485 ITAJA";3;3
"240490 ITAU";3;3
"240500 JACANA";11;11
"240510 JANDAIRA";6;6
"240520 JANDUIS";1;1
"240530 JANUARIO CICCO";6;6
"240540 JAPI";7;7
"240550 JARDIM DE ANGICOS";8;8
"240560 JARDIM DE PIRANHAS";24;24
"240570 JARDIM DO SERIDO";20;20
"240580 JOAO CAMARA";130;130
"240600 JOSE DA PENHA";1;1
"240610 JUCURUTU";28;28
"240615 JUNDIA";2;2
"240620 LAGOA D'ANTA";13;13
"240630 LAGOA DE PEDRAS";12;12
"240640 LAGOA DE VELHOS";7;7
"240650 LAGOA NOVA";23;23
"240660 LAGOA SALGADA";30;30
"240670 LAJES";42;42
"240680 LAJES PINTADAS";32;32
"240700 LUIS GOMES";5;5
"240710 MACAIBA";230;230
"240720 MACAU";95;95
"240725 MAJOR SALES";2;2
"240730 MARCELINO VIEIRA";9;9
"240740 MARTINS";6;6
"240750 MAXARANGUAPE";12;12
"240760 MESSIAS TARGINO";6;6
"240770 MONTANHAS";33;33
"240780 MONTE ALEGRE";21;21
"240800 MOSSORO";1252;1252
"240810 NATAL";5104;5104
"240820 NISIA FLORESTA";538;538
"240830 NOVA CRUZ";181;181
"240840 OLHO-D'AGUA DO BORGES";6;6
"240850 OURO BRANCO";6;6
"240860 PARANA";2;2
"240870 PARAU";1;1
"240880 PARAZINHO";18;18
"240890 PARELHAS";29;29
"240895 RIO DO FOGO";16;16
"240910 PASSA E FICA";11;11
"240920 PASSAGEM";6;6
"240930 PATU";2;2
"240933 SANTA MARIA";8;8
"240940 PAU DOS FERROS";42;42
"240950 PEDRA GRANDE";1;1
"240970 PEDRO AVELINO";18;18
"240980 PEDRO VELHO";13;13
"240990 PENDENCIAS";17;17
"241000 PILOES";3;3
"241010 POCO BRANCO";12;12
"241020 PORTALEGRE";5;5
"241025 PORTO DO MANGUE";3;3
"241030 SERRA CAIADA";14;14
"241040 PUREZA";26;26
"241050 RAFAEL FERNANDES";5;5
"241060 RAFAEL GODEIRO";1;1
"241070 RIACHO DA CRUZ";2;2
"241080 RIACHO DE SANTANA";1;1
"241090 RIACHUELO";19;19
"241100 RODOLFO FERNANDES";4;4
"241105 TIBAU";9;9
"241110 RUY BARBOSA";1;1
"241120 SANTA CRUZ";102;102
"241140 SANTANA DO MATOS";15;15
"241142 SANTANA DO SERIDO";3;3
"241150 SANTO ANTONIO";27;27
"241170 SAO BENTO DO TRAIRI";1;1
"241180 SAO FERNANDO";12;12
"241190 SAO FRANCISCO DO OESTE";5;5
"241200 SAO GONCALO DO AMARANTE";310;310
"241210 SAO JOAO DO SABUGI";3;3
"241220 SAO JOSE DE MIPIBU";63;63
"241230 SAO JOSE DO CAMPESTRE";16;16
"241240 SAO JOSE DO SERIDO";6;6
"241250 SAO MIGUEL";4;4
"241255 SAO MIGUEL DO GOSTOSO";21;21
"241260 SAO PAULO DO POTENGI";26;26
"241270 SAO PEDRO";3;3
"241280 SAO RAFAEL";5;5
"241290 SAO TOME";15;15
"241300 SAO VICENTE";10;10
"241310 SENADOR ELOI DE SOUZA";4;4
"241320 SENADOR GEORGINO AVELINO";16;16
"241330 SERRA DE SAO BENTO";4;4
"241335 SERRA DO MEL";8;8
"241340 SERRA NEGRA DO NORTE";7;7
"241350 SERRINHA";18;18
"241355 SERRINHA DOS PINTOS";10;10
"241360 SEVERIANO MELO";16;16
"241370 SITIO NOVO";15;15
"241380 TABOLEIRO GRANDE";5;5
"241390 TAIPU";9;9
"241400 TANGARA";9;9
"241410 TENENTE ANANIAS";6;6
"241415 TENENTE LAURENTINO CRUZ";9;9
"241420 TIBAU DO SUL";55;55
"241430 TIMBAUBA DOS BATISTAS";1;1
"241440 TOUROS";26;26
"241450 UMARIZAL";2;2
"241460 UPANEMA";7;7
"241470 VARZEA";7;7
"241480 VERA CRUZ";22;22
"241490 VICOSA";4;4
"241500 VILA FLOR";1;1
"250010 AGUA BRANCA";7;7
"250020 AGUIAR";3;3
"250030 ALAGOA GRANDE";39;39
"250040 ALAGOA NOVA";13;13
"250050 ALAGOINHA";3;3
"250053 ALCANTIL";11;11
"250057 ALGODAO DE JANDAIRA";3;3
"250060 ALHANDRA";68;68
"250070 SAO JOAO DO RIO DO PEIXE";1;1
"250073 AMPARO";6;6
"250080 ARACAGI";10;10
"250090 ARARA";4;4
"250100 ARARUNA";26;26
"250110 AREIA";9;9
"250120 AREIAL";2;2
"250130 AROEIRAS";18;18
"250135 ASSUNCAO";15;15
"250140 BAIA DA TRAICAO";11;11
"250150 BANANEIRAS";2;2
"250153 BARAUNA";7;7
"250157 BARRA DE SANTANA";21;21
"250160 BARRA DE SANTA ROSA";5;5
"250170 BARRA DE SAO MIGUEL";12;12
"250180 BAYEUX";357;357
"250190 BELEM";3;3
"250205 BERNARDINO BATISTA";1;1
"250210 BOA VENTURA";4;4
"250215 BOA VISTA";5;5
"250220 BOM JESUS";7;7
"250230 BOM SUCESSO";4;4
"250240 BONITO DE SANTA FE";1;1
"250250 BOQUEIRAO";17;17
"250260 IGARACY";2;2
"250270 BORBOREMA";1;1
"250280 BREJO DO CRUZ";11;11
"250290 BREJO DOS SANTOS";13;13
"250300 CAAPORA";41;41
"250320 CABEDELO";314;314
"250330 CACHOEIRA DOS INDIOS";2;2
"250350 CACIMBA DE DENTRO";1;1
"250355 CACIMBAS";5;5
"250360 CAICARA";4;4
"250370 CAJAZEIRAS";123;123
"250380 CALDAS BRANDAO";3;3
"250390 CAMALAU";3;3
"250400 CAMPINA GRANDE";399;399
"250403 CAPIM";3;3
"250407 CARAUBAS";4;4
"250415 CASSERENGUE";3;3
"250420 CATINGUEIRA";2;2
"250430 CATOLE DO ROCHA";16;16
"250435 CATURITE";11;11
"250440 CONCEICAO";7;7
"250450 CONDADO";4;4
"250460 CONDE";62;62
"250470 CONGO";8;8
"250480 COREMAS";17;17
"250490 CRUZ DO ESPIRITO SANTO";16;16
"250500 CUBATI";1;1
"250510 CUITE";11;11
"250520 CUITEGI";10;10
"250527 CURRAL DE CIMA";9;9
"250535 DAMIAO";6;6
"250540 DESTERRO";1;1
"250550 VISTA SERRANA";1;1
"250560 DIAMANTE";2;2
"250570 DONA INES";13;13
"250600 ESPERANCA";24;24
"250610 FAGUNDES";2;2
"250620 FREI MARTINHO";1;1
"250625 GADO BRAVO";3;3
"250630 GUARABIRA";56;56
"250640 GURINHEM";8;8
"250650 GURJAO";2;2
"250670 IMACULADA";4;4
"250680 INGA";31;31
"250690 ITABAIANA";13;13
"250700 ITAPORANGA";45;45
"250710 ITAPOROROCA";23;23
"250720 ITATUBA";16;16
"250730 JACARAU";22;22
"250740 JERICO";23;23
"250750 JOAO PESSOA";4197;4197
"250760 JUAREZ TAVORA";3;3
"250770 JUAZEIRINHO";4;4
"250780 JUNCO DO SERIDO";5;5
"250790 JURIPIRANGA";5;5
"250800 JURU";4;4
"250810 LAGOA";1;1
"250820 LAGOA DE DENTRO";4;4
"250830 LAGOA SECA";15;15
"250840 LASTRO";4;4
"250850 LIVRAMENTO";4;4
"250855 LOGRADOURO";4;4
"250860 LUCENA";27;27
"250870 MAE D'AGUA";3;3
"250880 MALTA";16;16
"250890 MAMANGUAPE";78;78
"250900 MANAIRA";19;19
"250905 MARCACAO";10;10
"250910 MARI";6;6
"250915 MARIZOPOLIS";7;7
"250920 MASSARANDUBA";5;5
"250930 MATARACA";9;9
"250937 MATO GROSSO";4;4
"250939 MATUREIA";12;12
"250940 MOGEIRO";4;4
"250950 MONTADAS";6;6
"250960 MONTE HOREBE";2;2
"250970 MONTEIRO";101;101
"250980 MULUNGU";7;7
"250990 NATUBA";9;9
"251000 NAZAREZINHO";4;4
"251010 NOVA FLORESTA";9;9
"251020 NOVA OLINDA";2;2
"251030 NOVA PALMEIRA";1;1
"251040 OLHO D'AGUA";2;2
"251050 OLIVEDOS";3;3
"251060 OURO VELHO";7;7
"251080 PATOS";54;54
"251090 PAULISTA";1;1
"251100 PEDRA BRANCA";1;1
"251110 PEDRA LAVRADA";1;1
"251120 PEDRAS DE FOGO";14;14
"251130 PIANCO";15;15
"251140 PICUI";35;35
"251150 PILAR";39;39
"251160 PILOES";2;2
"251170 PILOEZINHOS";3;3
"251180 PIRPIRITUBA";8;8
"251190 PITIMBU";10;10
"251200 POCINHOS";9;9
"251203 POCO DANTAS";1;1
"251207 POCO DE JOSE DE MOURA";2;2
"251210 POMBAL";23;23
"251220 PRATA";9;9
"251230 PRINCESA ISABEL";30;30
"251240 PUXINANA";6;6
"251250 QUEIMADAS";49;49
"251260 QUIXABA";2;2
"251270 REMIGIO";9;9
"251274 RIACHAO";2;2
"251275 RIACHAO DO BACAMARTE";3;3
"251276 RIACHAO DO POCO";1;1
"251278 RIACHO DE SANTO ANTONIO";6;6
"251280 RIACHO DOS CAVALOS";2;2
"251290 RIO TINTO";32;32
"251310 SALGADO DE SAO FELIX";7;7
"251315 SANTA CECILIA";1;1
"251320 SANTA CRUZ";6;6
"251330 SANTA HELENA";3;3
"251335 SANTA INES";2;2
"251340 SANTA LUZIA";19;19
"251350 SANTANA DE MANGUEIRA";2;2
"251360 SANTANA DOS GARROTES";2;2
"251365 JOCA CLAUDINO";1;1
"251370 SANTA RITA";381;381
"251380 SANTA TERESINHA";3;3
"251385 SANTO ANDRE";10;10
"251390 SAO BENTO";25;25
"251392 SAO BENTINHO";7;7
"251394 SAO DOMINGOS DO CARIRI";3;3
"251396 SAO DOMINGOS";3;3
"251400 SAO JOAO DO CARIRI";6;6
"251410 SAO JOAO DO TIGRE";4;4
"251440 SAO JOSE DE ESPINHARAS";2;2
"251445 SAO JOSE DOS RAMOS";11;11
"251450 SAO JOSE DE PIRANHAS";13;13
"251455 SAO JOSE DE PRINCESA";1;1
"251470 SAO JOSE DO SABUGI";1;1
"251480 SAO JOSE DOS CORDEIROS";2;2
"251490 SAO MAMEDE";1;1
"251500 SAO MIGUEL DE TAIPU";1;1
"251510 SAO SEBASTIAO DE LAGOA DE ROCA";1;1
"251520 SAO SEBASTIAO DO UMBUZEIRO";4;4
"251530 SAPE";15;15
"251540 SAO VICENTE DO SERIDO";4;4
"251550 SERRA BRANCA";5;5
"251560 SERRA DA RAIZ";12;12
"251570 SERRA GRANDE";1;1
"251580 SERRA REDONDA";3;3
"251590 SERRARIA";6;6
"251593 SERTAOZINHO";4;4
"251597 SOBRADO";2;2
"251600 SOLANEA";2;2
"251610 SOLEDADE";13;13
"251615 SOSSEGO";1;1
"251620 SOUSA";30;30
"251630 SUME";12;12
"251640 TACIMA";6;6
"251650 TAPEROA";7;7
"251660 TAVARES";3;3
"251670 TEIXEIRA";24;24
"251675 TENORIO";3;3
"251680 TRIUNFO";6;6
"251690 UIRAUNA";3;3
"251700 UMBUZEIRO";16;16
"251710 VARZEA";3;3
"251720 VIEIROPOLIS";1;1
"251740 ZABELE";1;1
"260005 ABREU E LIMA";2034;2034
"260010 AFOGADOS DA INGAZEIRA";80;80
"260020 AFRANIO";4;4
"260030 AGRESTINA";30;30
"260040 AGUA PRETA";57;57
"260050 AGUAS BELAS";243;243
"260060 ALAGOINHA";8;8
"260070 ALIANCA";98;98
"260080 ALTINHO";57;57
"260090 AMARAJI";35;35
"260100 ANGELIM";1;1
"260105 ARACOIABA";101;101
"260110 ARARIPINA";276;276
"260120 ARCOVERDE";678;678
"260130 BARRA DE GUABIRABA";27;27
"260140 BARREIROS";42;42
"260150 BELEM DE MARIA";14;14
"260160 BELEM DE SAO FRANCISCO";84;84
"260170 BELO JARDIM";168;168
"260180 BETANIA";25;25
"260190 BEZERROS";55;55
"260200 BODOCO";49;49
"260210 BOM CONSELHO";49;49
"260220 BOM JARDIM";16;16
"260230 BONITO";18;18
"260240 BREJAO";7;7
"260250 BREJINHO";6;6
"260260 BREJO DA MADRE DE DEUS";65;65
"260270 BUENOS AIRES";18;18
"260280 BUIQUE";183;183
"260290 CABO DE SANTO AGOSTINHO";1961;1961
"260300 CABROBO";65;65
"260310 CACHOEIRINHA";11;11
"260320 CAETES";9;9
"260330 CALCADO";3;3
"260340 CALUMBI";4;4
"260345 CAMARAGIBE";1002;1002
"260350 CAMOCIM DE SAO FELIX";12;12
"260360 CAMUTANGA";15;15
"260370 CANHOTINHO";29;29
"260380 CAPOEIRAS";5;5
"260390 CARNAIBA";15;15
"260392 CARNAUBEIRA DA PENHA";41;41
"260400 CARPINA";406;406
"260410 CARUARU";1517;1517
"260415 CASINHAS";18;18
"260420 CATENDE";20;20
"260430 CEDRO";13;13
"260440 CHA DE ALEGRIA";70;70
"260450 CHA GRANDE";81;81
"260460 CONDADO";127;127
"260470 CORRENTES";2;2
"260480 CORTES";17;17
"260490 CUMARU";19;19
"260500 CUPIRA";31;31
"260510 CUSTODIA";34;34
"260515 DORMENTES";18;18
"260520 ESCADA";251;251
"260530 EXU";42;42
"260540 FEIRA NOVA";33;33
"260545 FERNANDO DE NORONHA";72;72
"260550 FERREIROS";12;12
"260560 FLORES";19;19
"260570 FLORESTA";53;53
"260580 FREI MIGUELINHO";8;8
"260590 GAMELEIRA";61;61
"260600 GARANHUNS";273;273
"260610 GLORIA DO GOITA";29;29
"260620 GOIANA";484;484
"260630 GRANITO";6;6
"260640 GRAVATA";461;461
"260650 IATI";10;10
"260660 IBIMIRIM";32;32
"260670 IBIRAJUBA";1;1
"260680 IGARASSU";1036;1036
"260690 IGUARACY";2;2
"260700 INAJA";38;38
"260710 INGAZEIRA";8;8
"260720 IPOJUCA";624;624
"260730 IPUBI";6;6
"260740 ITACURUBA";30;30
"260750 ITAIBA";20;20
"260760 ILHA DE ITAMARACA";333;333
"260765 ITAMBE";46;46
"260770 ITAPETIM";7;7
"260775 ITAPISSUMA";133;133
"260780 ITAQUITINGA";37;37
"260790 JABOATAO DOS GUARARAPES";3185;3185
"260795 JAQUEIRA";8;8
"260800 JATAUBA";29;29
"260805 JATOBA";65;65
"260810 JOAO ALFREDO";31;31
"260820 JOAQUIM NABUCO";6;6
"260825 JUCATI";1;1
"260830 JUPI";6;6
"260840 JUREMA";5;5
"260845 LAGOA DO CARRO";47;47
"260850 LAGOA DE ITAENGA";54;54
"260860 LAGOA DO OURO";26;26
"260870 LAGOA DOS GATOS";11;11
"260875 LAGOA GRANDE";17;17
"260880 LAJEDO";26;26
"260890 LIMOEIRO";242;242
"260900 MACAPARANA";19;19
"260910 MACHADOS";18;18
"260915 MANARI";18;18
"260920 MARAIAL";2;2
"260930 MIRANDIBA";8;8
"260940 MORENO";203;203
"260950 NAZARE DA MATA";38;38
"260960 OLINDA";2198;2198
"260970 OROBO";18;18
"260980 OROCO";29;29
"260990 OURICURI";120;120
"261000 PALMARES";268;268
"261010 PALMEIRINA";1;1
"261020 PANELAS";11;11
"261030 PARANATAMA";14;14
"261040 PARNAMIRIM";29;29
"261050 PASSIRA";72;72
"261060 PAUDALHO";357;357
"261070 PAULISTA";1471;1471
"261080 PEDRA";53;53
"261090 PESQUEIRA";158;158
"261100 PETROLANDIA";57;57
"261110 PETROLINA";1016;1016
"261120 POCAO";10;10
"261130 POMBOS";37;37
"261140 PRIMAVERA";16;16
"261150 QUIPAPA";13;13
"261153 QUIXABA";7;7
"261160 RECIFE";10772;10772
"261170 RIACHO DAS ALMAS";3;3
"261180 RIBEIRAO";22;22
"261190 RIO FORMOSO";5;5
"261200 SAIRE";4;4
"261210 SALGADINHO";5;5
"261220 SALGUEIRO";332;332
"261230 SALOA";6;6
"261240 SANHARO";35;35
"261245 SANTA CRUZ";6;6
"261247 SANTA CRUZ DA BAIXA VERDE";6;6
"261250 SANTA CRUZ DO CAPIBARIBE";875;875
"261255 SANTA FILOMENA";4;4
"261260 SANTA MARIA DA BOA VISTA";34;34
"261270 SANTA MARIA DO CAMBUCA";4;4
"261280 SANTA TEREZINHA";15;15
"261290 SAO BENEDITO DO SUL";3;3
"261300 SAO BENTO DO UNA";76;76
"261310 SAO CAITANO";37;37
"261320 SAO JOAO";24;24
"261330 SAO JOAQUIM DO MONTE";8;8
"261340 SAO JOSE DA COROA GRANDE";14;14
"261350 SAO JOSE DO BELMONTE";10;10
"261360 SAO JOSE DO EGITO";17;17
"261370 SAO LOURENCO DA MATA";678;678
