Disease Name,Cases,Location Name,Country Code,Region Type,Lattitude,Longitude,Region Boundary,TimeStampStart,TimeStampEnd,Source File
Dysentery,0,Vavuniya,LKA,city,8.75888,80.49993,"{'west': 80.40041, 'south': 8.71375, 'east': 80.55008, 'north': 8.8121}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Encephalitis,0,Vavuniya,LKA,city,8.75888,80.49993,"{'west': 80.40041, 'south': 8.71375, 'east': 80.55008, 'north': 8.8121}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Enteric Fever,0,Vavuniya,LKA,city,8.75888,80.49993,"{'west': 80.40041, 'south': 8.71375, 'east': 80.55008, 'north': 8.8121}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Food Poisoning,0,Vavuniya,LKA,city,8.75888,80.49993,"{'west': 80.40041, 'south': 8.71375, 'east': 80.55008, 'north': 8.8121}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Leptospirosis,0,Vavuniya,LKA,city,8.75888,80.49993,"{'west': 80.40041, 'south': 8.71375, 'east': 80.55008, 'north': 8.8121}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Typhus Fever,0,Vavuniya,LKA,city,8.75888,80.49993,"{'west': 80.40041, 'south': 8.71375, 'east': 80.55008, 'north': 8.8121}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Viral Hepatitis,0,Vavuniya,LKA,city,8.75888,80.49993,"{'west': 80.40041, 'south': 8.71375, 'east': 80.55008, 'north': 8.8121}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Human Rabies,0,Vavuniya,LKA,city,8.75888,80.49993,"{'west': 80.40041, 'south': 8.71375, 'east': 80.55008, 'north': 8.8121}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Chickenpox,0,Vavuniya,LKA,city,8.75888,80.49993,"{'west': 80.40041, 'south': 8.71375, 'east': 80.55008, 'north': 8.8121}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Meningitis,0,Vavuniya,LKA,city,8.75888,80.49993,"{'west': 80.40041, 'south': 8.71375, 'east': 80.55008, 'north': 8.8121}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Leishmaniasis,0,Vavuniya,LKA,city,8.75888,80.49993,"{'west': 80.40041, 'south': 8.71375, 'east': 80.55008, 'north': 8.8121}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Dengue Fever,0,Mullaitivu,LKA,city,9.26533,80.8115,"{'west': 80.7902, 'south': 9.20712, 'east': 80.84548, 'north': 9.28467}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Dysentery,0,Mullaitivu,LKA,city,9.26533,80.8115,"{'west': 80.7902, 'south': 9.20712, 'east': 80.84548, 'north': 9.28467}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Encephalitis,0,Mullaitivu,LKA,city,9.26533,80.8115,"{'west': 80.7902, 'south': 9.20712, 'east': 80.84548, 'north': 9.28467}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Enteric Fever,0,Mullaitivu,LKA,city,9.26533,80.8115,"{'west': 80.7902, 'south': 9.20712, 'east': 80.84548, 'north': 9.28467}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Food Poisoning,0,Mullaitivu,LKA,city,9.26533,80.8115,"{'west': 80.7902, 'south': 9.20712, 'east': 80.84548, 'north': 9.28467}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Leptospirosis,0,Mullaitivu,LKA,city,9.26533,80.8115,"{'west': 80.7902, 'south': 9.20712, 'east': 80.84548, 'north': 9.28467}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Typhus Fever,0,Mullaitivu,LKA,city,9.26533,80.8115,"{'west': 80.7902, 'south': 9.20712, 'east': 80.84548, 'north': 9.28467}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Viral Hepatitis,0,Mullaitivu,LKA,city,9.26533,80.8115,"{'west': 80.7902, 'south': 9.20712, 'east': 80.84548, 'north': 9.28467}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Human Rabies,0,Mullaitivu,LKA,city,9.26533,80.8115,"{'west': 80.7902, 'south': 9.20712, 'east': 80.84548, 'north': 9.28467}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Chickenpox,0,Mullaitivu,LKA,city,9.26533,80.8115,"{'west': 80.7902, 'south': 9.20712, 'east': 80.84548, 'north': 9.28467}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Meningitis,0,Mullaitivu,LKA,city,9.26533,80.8115,"{'west': 80.7902, 'south': 9.20712, 'east': 80.84548, 'north': 9.28467}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Leishmaniasis,0,Mullaitivu,LKA,city,9.26533,80.8115,"{'west': 80.7902, 'south': 9.20712, 'east': 80.84548, 'north': 9.28467}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Dengue Fever,12,Batticaloa,LKA,city,7.72066,81.6955,"{'west': 81.65274, 'south': 7.70261, 'east': 81.7078, 'north': 7.76642}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Dysentery,2,Batticaloa,LKA,city,7.72066,81.6955,"{'west': 81.65274, 'south': 7.70261, 'east': 81.7078, 'north': 7.76642}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Encephalitis,0,Batticaloa,LKA,city,7.72066,81.6955,"{'west': 81.65274, 'south': 7.70261, 'east': 81.7078, 'north': 7.76642}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Enteric Fever,0,Batticaloa,LKA,city,7.72066,81.6955,"{'west': 81.65274, 'south': 7.70261, 'east': 81.7078, 'north': 7.76642}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Food Poisoning,0,Batticaloa,LKA,city,7.72066,81.6955,"{'west': 81.65274, 'south': 7.70261, 'east': 81.7078, 'north': 7.76642}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Leptospirosis,2,Batticaloa,LKA,city,7.72066,81.6955,"{'west': 81.65274, 'south': 7.70261, 'east': 81.7078, 'north': 7.76642}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Typhus Fever,0,Batticaloa,LKA,city,7.72066,81.6955,"{'west': 81.65274, 'south': 7.70261, 'east': 81.7078, 'north': 7.76642}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Viral Hepatitis,0,Batticaloa,LKA,city,7.72066,81.6955,"{'west': 81.65274, 'south': 7.70261, 'east': 81.7078, 'north': 7.76642}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Human Rabies,0,Batticaloa,LKA,city,7.72066,81.6955,"{'west': 81.65274, 'south': 7.70261, 'east': 81.7078, 'north': 7.76642}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Chickenpox,1,Batticaloa,LKA,city,7.72066,81.6955,"{'west': 81.65274, 'south': 7.70261, 'east': 81.7078, 'north': 7.76642}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Meningitis,1,Batticaloa,LKA,city,7.72066,81.6955,"{'west': 81.65274, 'south': 7.70261, 'east': 81.7078, 'north': 7.76642}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Leishmaniasis,0,Batticaloa,LKA,city,7.72066,81.6955,"{'west': 81.65274, 'south': 7.70261, 'east': 81.7078, 'north': 7.76642}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Dengue Fever,2,Ampara,LKA,city,7.29173,81.67835,"{'west': 81.62709, 'south': 7.27196, 'east': 81.71644, 'north': 7.32984}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Dysentery,0,Ampara,LKA,city,7.29173,81.67835,"{'west': 81.62709, 'south': 7.27196, 'east': 81.71644, 'north': 7.32984}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Encephalitis,1,Ampara,LKA,city,7.29173,81.67835,"{'west': 81.62709, 'south': 7.27196, 'east': 81.71644, 'north': 7.32984}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Enteric Fever,0,Ampara,LKA,city,7.29173,81.67835,"{'west': 81.62709, 'south': 7.27196, 'east': 81.71644, 'north': 7.32984}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Food Poisoning,0,Ampara,LKA,city,7.29173,81.67835,"{'west': 81.62709, 'south': 7.27196, 'east': 81.71644, 'north': 7.32984}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Leptospirosis,3,Ampara,LKA,city,7.29173,81.67835,"{'west': 81.62709, 'south': 7.27196, 'east': 81.71644, 'north': 7.32984}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Typhus Fever,0,Ampara,LKA,city,7.29173,81.67835,"{'west': 81.62709, 'south': 7.27196, 'east': 81.71644, 'north': 7.32984}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Viral Hepatitis,0,Ampara,LKA,city,7.29173,81.67835,"{'west': 81.62709, 'south': 7.27196, 'east': 81.71644, 'north': 7.32984}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Human Rabies,0,Ampara,LKA,city,7.29173,81.67835,"{'west': 81.62709, 'south': 7.27196, 'east': 81.71644, 'north': 7.32984}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Chickenpox,0,Ampara,LKA,city,7.29173,81.67835,"{'west': 81.62709, 'south': 7.27196, 'east': 81.71644, 'north': 7.32984}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Meningitis,2,Ampara,LKA,city,7.29173,81.67835,"{'west': 81.62709, 'south': 7.27196, 'east': 81.71644, 'north': 7.32984}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Leishmaniasis,0,Ampara,LKA,city,7.29173,81.67835,"{'west': 81.62709, 'south': 7.27196, 'east': 81.71644, 'north': 7.32984}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Dengue Fever,4,Trincomalee,LKA,city,8.57743,81.22461,"{'west': 81.20242, 'south': 8.53133, 'east': 81.24647, 'north': 8.59751}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Dysentery,0,Trincomalee,LKA,city,8.57743,81.22461,"{'west': 81.20242, 'south': 8.53133, 'east': 81.24647, 'north': 8.59751}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Encephalitis,0,Trincomalee,LKA,city,8.57743,81.22461,"{'west': 81.20242, 'south': 8.53133, 'east': 81.24647, 'north': 8.59751}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Enteric Fever,0,Trincomalee,LKA,city,8.57743,81.22461,"{'west': 81.20242, 'south': 8.53133, 'east': 81.24647, 'north': 8.59751}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Food Poisoning,0,Trincomalee,LKA,city,8.57743,81.22461,"{'west': 81.20242, 'south': 8.53133, 'east': 81.24647, 'north': 8.59751}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Leptospirosis,0,Trincomalee,LKA,city,8.57743,81.22461,"{'west': 81.20242, 'south': 8.53133, 'east': 81.24647, 'north': 8.59751}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Typhus Fever,0,Trincomalee,LKA,city,8.57743,81.22461,"{'west': 81.20242, 'south': 8.53133, 'east': 81.24647, 'north': 8.59751}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Viral Hepatitis,0,Trincomalee,LKA,city,8.57743,81.22461,"{'west': 81.20242, 'south': 8.53133, 'east': 81.24647, 'north': 8.59751}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Human Rabies,0,Trincomalee,LKA,city,8.57743,81.22461,"{'west': 81.20242, 'south': 8.53133, 'east': 81.24647, 'north': 8.59751}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Chickenpox,0,Trincomalee,LKA,city,8.57743,81.22461,"{'west': 81.20242, 'south': 8.53133, 'east': 81.24647, 'north': 8.59751}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Meningitis,0,Trincomalee,LKA,city,8.57743,81.22461,"{'west': 81.20242, 'south': 8.53133, 'east': 81.24647, 'north': 8.59751}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Leishmaniasis,0,Trincomalee,LKA,city,8.57743,81.22461,"{'west': 81.20242, 'south': 8.53133, 'east': 81.24647, 'north': 8.59751}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Dengue Fever,26,Kurunegala,LKA,city,7.48886,80.36227,"{'west': 80.32385, 'south': 7.4446, 'east': 80.38056, 'north': 7.50899}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Dysentery,1,Kurunegala,LKA,city,7.48886,80.36227,"{'west': 80.32385, 'south': 7.4446, 'east': 80.38056, 'north': 7.50899}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Encephalitis,0,Kurunegala,LKA,city,7.48886,80.36227,"{'west': 80.32385, 'south': 7.4446, 'east': 80.38056, 'north': 7.50899}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Enteric Fever,0,Kurunegala,LKA,city,7.48886,80.36227,"{'west': 80.32385, 'south': 7.4446, 'east': 80.38056, 'north': 7.50899}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Food Poisoning,1,Kurunegala,LKA,city,7.48886,80.36227,"{'west': 80.32385, 'south': 7.4446, 'east': 80.38056, 'north': 7.50899}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Leptospirosis,13,Kurunegala,LKA,city,7.48886,80.36227,"{'west': 80.32385, 'south': 7.4446, 'east': 80.38056, 'north': 7.50899}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Typhus Fever,0,Kurunegala,LKA,city,7.48886,80.36227,"{'west': 80.32385, 'south': 7.4446, 'east': 80.38056, 'north': 7.50899}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Viral Hepatitis,0,Kurunegala,LKA,city,7.48886,80.36227,"{'west': 80.32385, 'south': 7.4446, 'east': 80.38056, 'north': 7.50899}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Human Rabies,0,Kurunegala,LKA,city,7.48886,80.36227,"{'west': 80.32385, 'south': 7.4446, 'east': 80.38056, 'north': 7.50899}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Chickenpox,8,Kurunegala,LKA,city,7.48886,80.36227,"{'west': 80.32385, 'south': 7.4446, 'east': 80.38056, 'north': 7.50899}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Meningitis,0,Kurunegala,LKA,city,7.48886,80.36227,"{'west': 80.32385, 'south': 7.4446, 'east': 80.38056, 'north': 7.50899}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Leishmaniasis,0,Kurunegala,LKA,city,7.48886,80.36227,"{'west': 80.32385, 'south': 7.4446, 'east': 80.38056, 'north': 7.50899}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Dengue Fever,86,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Dysentery,1,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Encephalitis,0,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Enteric Fever,0,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Food Poisoning,0,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Leptospirosis,0,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Typhus Fever,0,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Viral Hepatitis,0,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Human Rabies,0,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Chickenpox,1,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Meningitis,3,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Leishmaniasis,0,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Dengue Fever,3,Anuradhapur,LKA,city,8.33021,80.40849,"{'west': 80.39065, 'south': 8.29558, 'east': 80.44005, 'north': 8.35545}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Dysentery,1,Anuradhapur,LKA,city,8.33021,80.40849,"{'west': 80.39065, 'south': 8.29558, 'east': 80.44005, 'north': 8.35545}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Encephalitis,0,Anuradhapur,LKA,city,8.33021,80.40849,"{'west': 80.39065, 'south': 8.29558, 'east': 80.44005, 'north': 8.35545}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Enteric Fever,0,Anuradhapur,LKA,city,8.33021,80.40849,"{'west': 80.39065, 'south': 8.29558, 'east': 80.44005, 'north': 8.35545}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Food Poisoning,0,Anuradhapur,LKA,city,8.33021,80.40849,"{'west': 80.39065, 'south': 8.29558, 'east': 80.44005, 'north': 8.35545}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Leptospirosis,5,Anuradhapur,LKA,city,8.33021,80.40849,"{'west': 80.39065, 'south': 8.29558, 'east': 80.44005, 'north': 8.35545}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Typhus Fever,0,Anuradhapur,LKA,city,8.33021,80.40849,"{'west': 80.39065, 'south': 8.29558, 'east': 80.44005, 'north': 8.35545}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Viral Hepatitis,0,Anuradhapur,LKA,city,8.33021,80.40849,"{'west': 80.39065, 'south': 8.29558, 'east': 80.44005, 'north': 8.35545}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Human Rabies,0,Anuradhapur,LKA,city,8.33021,80.40849,"{'west': 80.39065, 'south': 8.29558, 'east': 80.44005, 'north': 8.35545}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Chickenpox,5,Anuradhapur,LKA,city,8.33021,80.40849,"{'west': 80.39065, 'south': 8.29558, 'east': 80.44005, 'north': 8.35545}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Meningitis,1,Anuradhapur,LKA,city,8.33021,80.40849,"{'west': 80.39065, 'south': 8.29558, 'east': 80.44005, 'north': 8.35545}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
Leishmaniasis,1,Anuradhapur,LKA,city,8.33021,80.40849,"{'west': 80.39065, 'south': 8.29558, 'east': 80.44005, 'north': 8.35545}",19-Nov-2022 00:00:00,25-Nov-2022 00:00:00,Data/Sri Lanka 2022/en_6459f732c85fb_vol_49_no_48-english_2.pdf
