2018
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebbr.def
"Município de notificação";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"311730 CONCEICAO DAS ALAGOAS";-;17;22;13;21;19;54;65;96;98;73;54;56;56;83;67;100;145;126;109;96;84;65;35;32;14;16;15;11;15;10;7;7;5;6;3;4;9;3;3;4;5;3;3;9;9;4;3;5;5;3;6;5;1;1779
"311740 CONCEICAO DE IPANEMA";-;18;9;9;12;19;2;10;5;2;2;-;-;-;-;-;1;-;1;-;-;-;1;-;-;1;1;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;2;6;9;9;6;14;18;19;26;13;-;218
"311750 CONCEICAO DO MATO DENTRO";-;14;16;25;79;101;212;251;317;304;183;103;44;55;75;62;52;87;68;59;55;35;30;31;14;6;5;3;5;5;5;2;1;3;1;3;-;2;-;-;1;1;2;3;3;-;2;-;-;-;-;4;1;-;2330
"311760 CONCEICAO DO PARA";-;2;-;3;2;9;9;11;19;55;46;64;27;13;14;18;16;23;21;21;22;12;11;8;5;4;1;2;-;-;-;-;-;3;1;-;-;2;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;-;447
"311770 CONCEICAO DO RIO VERDE";-;1;-;1;-;2;1;9;20;30;58;115;83;-;3;3;-;4;11;5;6;5;4;6;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;372
"311780 CONCEICAO DOS OUROS";-;-;5;-;1;22;22;47;83;103;35;2;1;3;4;12;16;20;3;3;5;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;390
"311783 CONEGO MARINHO";-;31;11;11;26;42;36;57;90;77;42;43;44;39;75;47;29;46;20;19;22;13;16;11;2;1;2;2;3;2;-;-;1;-;-;-;1;-;2;-;-;-;1;-;5;4;10;12;11;7;5;7;12;-;937
"311787 CONFINS";-;5;14;12;79;104;110;116;166;150;54;11;4;13;6;10;8;5;4;11;9;3;9;4;7;2;2;-;6;2;-;-;1;-;-;-;-;1;1;-;-;-;-;-;1;1;-;2;1;1;3;4;2;-;944
"311790 CONGONHAL";-;1;5;1;4;5;5;5;7;10;9;4;-;-;1;1;1;-;3;3;-;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;71
"311800 CONGONHAS";-;32;27;40;49;101;122;196;295;329;388;423;194;235;292;167;161;243;264;228;203;138;109;56;52;33;31;15;12;9;3;6;8;4;6;3;5;3;22;3;8;15;17;8;9;11;12;6;9;4;5;17;8;-;4636
"311810 CONGONHAS DO NORTE";-;3;17;23;58;55;1;7;47;35;18;17;3;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;287
"311820 CONQUISTA";-;5;4;11;15;14;29;26;40;26;17;22;21;8;4;31;64;44;47;44;40;33;16;11;6;3;2;2;1;-;2;-;-;-;-;1;-;-;1;-;5;2;3;2;-;-;5;3;-;1;2;-;-;-;613
"311830 CONSELHEIRO LAFAIETE";-;234;338;682;1203;1633;2161;1779;1617;1237;1086;587;236;207;286;332;387;389;420;342;231;180;139;109;51;32;30;20;16;8;19;3;8;7;4;5;4;5;7;16;12;7;6;6;9;13;8;10;23;37;40;50;45;-;16316
"311840 CONSELHEIRO PENA";-;7;12;22;27;40;58;81;134;184;211;63;47;50;29;22;23;31;17;22;14;22;15;16;5;6;10;7;5;6;7;7;3;5;6;2;1;-;-;1;6;3;1;-;-;4;6;3;1;1;5;4;2;1;1255
"311850 CONSOLACAO";-;-;-;-;-;-;-;-;3;3;4;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"311860 CONTAGEM";-;602;871;1308;2227;3376;3882;3903;4992;4836;4624;4043;2886;2801;3696;4346;4490;4998;4339;4189;4087;3402;2574;1727;1466;810;439;376;209;140;114;95;72;55;94;70;65;71;65;56;48;74;78;77;76;88;85;98;158;174;216;230;156;5;83959
"311870 COQUEIRAL";-;-;3;-;3;1;2;4;13;13;17;43;45;28;44;42;54;33;35;31;15;10;4;6;5;6;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;460
"311880 CORACAO DE JESUS";-;9;9;11;14;59;69;131;220;180;159;45;27;41;56;54;54;86;82;83;101;85;48;32;26;10;6;13;4;4;-;-;-;2;-;1;2;-;1;-;-;-;-;1;-;2;1;12;1;2;1;2;1;-;1747
"311890 CORDISBURGO";-;32;67;60;73;83;87;87;87;75;37;43;13;17;23;31;32;12;4;23;23;35;23;22;23;15;10;8;7;8;3;-;5;2;3;1;1;2;-;2;2;5;3;-;1;5;1;9;23;23;21;26;12;-;1210
"311900 CORDISLANDIA";-;-;-;-;1;-;-;3;-;3;15;18;14;1;-;-;4;2;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;63
"311910 CORINTO";-;4;39;75;168;176;221;272;262;252;221;206;263;328;245;197;152;129;149;135;96;71;45;43;19;13;7;5;4;2;2;1;-;1;2;1;-;-;1;-;1;2;1;1;2;2;1;2;1;3;1;-;2;2;3828
"311920 COROACI";-;1;-;3;5;16;17;22;29;32;42;58;27;11;17;10;9;5;5;8;11;5;6;5;2;1;-;1;-;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;2;2;-;5;1;-;-;-;-;-;361
"311930 COROMANDEL";-;249;228;195;158;175;121;170;94;160;175;140;203;255;230;294;276;188;244;239;189;46;60;68;39;29;30;13;10;7;5;8;3;2;1;1;2;1;2;7;3;6;7;11;8;19;3;45;60;49;103;184;20;-;4835
"311940 CORONEL FABRICIANO";-;199;444;568;611;302;179;203;181;270;306;412;415;331;399;508;450;339;315;258;247;191;120;115;101;90;57;48;28;39;23;20;23;28;15;16;13;20;36;23;31;25;48;53;66;104;111;146;146;173;104;79;46;3;9078
"311950 CORONEL MURTA";-;4;3;3;4;8;20;29;56;69;100;86;17;4;8;7;11;6;13;8;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;1;-;-;-;-;-;-;-;-;463
"311960 CORONEL PACHECO";-;2;1;6;7;9;6;36;33;25;26;11;9;2;2;-;-;5;5;6;6;2;1;3;1;-;1;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;1;-;-;-;-;-;-;-;1;-;-;-;210
"311970 CORONEL XAVIER CHAVES";-;2;2;6;20;18;36;61;28;53;77;56;58;-;-;1;-;-;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;425
"311980 CORREGO DANTA";-;-;1;1;4;9;9;7;19;7;8;3;-;-;1;-;1;-;5;1;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;79
"311990 CORREGO DO BOM JESUS";-;-;-;-;1;-;-;-;1;1;1;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;8
"311995 CORREGO FUNDO";-;42;33;36;57;90;101;113;154;132;109;62;5;3;7;10;6;1;1;7;5;2;2;-;-;2;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2;11;4;12;-;1014
"312000 CORREGO NOVO";-;3;3;9;5;19;29;23;14;21;26;14;13;8;2;3;6;6;4;2;3;3;2;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;2;1;1;-;-;-;-;1;3;-;231
"312010 COUTO DE MAGALHAES DE MINAS";-;67;48;77;70;88;81;39;42;29;21;28;11;3;6;8;15;13;16;23;25;25;13;22;17;9;11;8;-;1;-;1;1;-;-;1;3;-;1;1;1;3;3;4;21;34;29;44;41;66;73;58;31;-;1232
"312015 CRISOLITA";-;2;-;1;2;-;1;2;2;1;10;3;1;2;6;8;15;8;3;9;6;6;4;1;2;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;1;2;5;-;2;-;1;-;-;-;108
"312020 CRISTAIS";-;1;6;11;35;79;128;219;220;161;110;167;19;18;39;85;120;106;104;71;58;49;45;19;8;4;-;-;-;-;1;-;1;-;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;1890
"312030 CRISTALIA";-;-;-;-;-;-;15;20;14;10;16;3;4;1;3;2;9;3;4;3;3;2;2;-;2;1;1;1;1;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;122
"312040 CRISTIANO OTONI";-;-;-;-;1;3;3;8;9;17;18;29;10;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;101
"312050 CRISTINA";-;1;-;1;1;4;5;23;33;35;24;20;10;-;-;1;-;-;-;-;1;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;161
"312060 CRUCILANDIA";-;2;3;19;10;63;56;56;104;154;138;67;13;3;12;4;13;33;33;27;31;16;10;8;3;6;2;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;-;-;1;3;-;896
"312070 CRUZEIRO DA FORTALEZA";-;-;-;1;3;8;1;4;17;11;9;27;20;2;15;32;44;21;17;23;24;28;8;10;3;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;-;2;-;-;-;336
"312080 CRUZILIA";-;4;-;1;3;11;8;21;38;71;95;97;53;3;2;8;4;2;3;3;3;1;2;2;1;1;1;1;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;443
"312083 CUPARAQUE";-;-;-;5;3;16;12;21;128;233;268;200;75;24;29;18;18;10;15;11;11;5;6;4;8;4;4;1;5;4;1;1;1;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;6;2;-;-;-;-;1151
"312087 CURRAL DE DENTRO";-;2;-;1;2;2;2;16;15;14;30;20;2;-;-;4;1;-;4;10;8;1;7;6;1;2;8;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;161
"312090 CURVELO";-;397;419;405;332;283;246;256;275;347;363;326;225;312;356;197;484;599;636;524;463;232;131;63;46;33;18;10;6;3;7;4;2;3;6;4;6;5;7;2;4;7;6;11;19;20;46;78;83;92;155;211;131;-;8896
"312100 DATAS";-;3;4;8;32;57;63;45;47;59;55;34;25;2;1;3;2;1;3;3;2;3;9;5;7;2;1;2;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;4;2;-;489
"312110 DELFIM MOREIRA";-;-;1;3;4;-;1;8;10;6;9;13;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;57
"312120 DELFINOPOLIS";-;22;24;29;27;78;144;110;84;96;60;42;57;49;52;53;57;33;33;30;17;5;6;8;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;2;3;25;22;22;16;12;19;14;9;-;1264
"312125 DELTA";-;12;14;31;34;49;52;70;37;33;36;34;29;59;56;77;75;69;49;23;41;24;14;7;5;4;5;8;5;2;1;2;2;1;2;-;2;-;-;-;-;2;1;2;-;-;-;1;1;-;12;6;5;-;994
"312130 DESCOBERTO";-;1;-;3;2;4;3;6;2;-;1;4;3;8;7;24;28;22;8;6;5;4;7;-;3;8;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;164
"312140 DESTERRO DE ENTRE RIOS";-;1;-;-;10;17;22;39;44;40;52;58;8;-;-;5;8;6;4;5;7;4;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;335
"312150 DESTERRO DO MELO";-;-;-;-;-;-;-;-;2;5;5;3;2;1;1;3;6;4;4;6;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;47
"312160 DIAMANTINA";-;70;117;157;222;295;359;352;419;478;503;280;79;48;96;106;110;112;167;186;138;127;127;77;49;23;28;21;7;3;2;3;3;4;7;4;6;4;12;6;8;5;8;7;9;10;8;14;16;23;20;29;25;-;4989
"312170 DIOGO DE VASCONCELOS";-;-;-;-;-;-;1;-;-;-;2;1;1;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"312180 DIONISIO";-;172;188;164;54;28;32;77;84;61;43;31;17;8;2;7;9;10;19;14;11;8;5;8;6;7;6;3;2;-;1;1;-;-;-;1;1;5;1;2;2;3;1;6;5;4;1;5;7;4;11;19;64;-;1220
"312190 DIVINESIA";-;-;-;-;-;2;1;-;3;7;8;8;8;1;2;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;42
"312200 DIVINO";-;2;6;4;6;17;19;35;48;59;75;54;47;58;66;82;63;82;52;60;48;33;24;13;4;14;2;3;1;-;1;-;-;1;1;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;1;-;-;-;984
"312210 DIVINO DAS LARANJEIRAS";-;1;4;8;14;19;19;17;26;28;40;38;19;11;11;7;10;9;5;6;6;1;2;2;2;1;2;-;3;-;-;1;2;-;-;3;-;-;1;-;8;1;3;2;1;2;-;-;-;2;1;2;-;-;340
"312220 DIVINOLANDIA DE MINAS";-;2;3;1;2;7;19;21;46;64;54;68;39;9;12;11;13;4;10;14;9;7;5;6;1;3;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;436
"312230 DIVINOPOLIS";-;221;250;438;665;756;782;1092;957;899;723;786;836;793;851;1117;1041;1114;1072;1054;916;731;436;371;255;170;112;57;41;34;32;21;33;22;20;22;8;24;33;20;18;20;22;26;29;37;27;31;40;47;83;93;48;-;19326
"312235 DIVISA ALEGRE";-;-;-;-;2;-;-;3;8;10;8;10;7;4;3;9;10;3;21;24;2;-;-;-;-;-;1;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;130
"312240 DIVISA NOVA";-;1;2;-;6;15;9;33;28;16;7;3;2;-;-;1;1;2;1;1;1;-;1;-;2;2;1;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;2;2;3;1;-;-;-;1;-;1;-;-;148
"312245 DIVISOPOLIS";-;-;-;1;-;3;6;4;3;6;14;12;6;-;-;-;-;-;1;1;-;1;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;62
"312247 DOM BOSCO";-;7;6;11;24;27;33;39;62;49;54;39;20;15;20;21;19;14;7;17;3;9;5;17;9;5;2;4;1;-;1;-;-;-;2;2;-;-;-;-;-;-;-;-;-;1;-;-;1;2;-;1;-;-;549
"312250 DOM CAVATI";-;-;22;65;26;12;19;29;19;13;8;10;8;5;8;3;7;1;1;3;2;-;-;-;-;1;-;1;-;2;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;2;1;6;2;-;-;-;279
"312260 DOM JOAQUIM";-;1;1;3;6;8;8;3;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;1;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;40
"312270 DOM SILVERIO";-;-;1;1;4;22;26;21;26;41;32;42;40;35;26;40;55;19;31;25;13;15;7;8;14;4;4;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;4;-;-;-;561
"312280 DOM VICOSO";-;-;-;-;1;1;1;-;2;-;1;3;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"312290 DONA EUSEBIA";-;5;5;7;20;24;28;27;30;19;23;31;13;4;2;4;4;7;18;4;11;3;-;4;4;5;2;1;-;-;1;-;-;-;-;1;2;-;1;-;1;-;1;-;-;2;-;1;1;3;4;-;-;-;323
"312300 DORES DE CAMPOS";-;23;42;58;36;48;33;67;157;98;44;-;1;6;7;7;15;28;13;14;22;23;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;-;750
"312310 DORES DE GUANHAES";-;1;11;1;16;23;13;31;37;10;28;42;5;2;1;7;2;-;1;-;-;3;2;3;-;1;2;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;2;-;248
"312320 DORES DO INDAIA";-;39;34;65;124;85;80;107;96;135;98;94;63;17;19;26;22;14;21;23;30;12;13;5;9;5;5;6;2;-;-;2;1;1;1;-;-;-;2;-;-;2;-;-;1;3;4;1;1;5;6;12;-;-;1291
"312330 DORES DO TURVO";-;1;1;2;-;2;-;1;6;10;5;1;1;4;6;2;1;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;46
"312340 DORESOPOLIS";-;5;7;3;1;7;5;9;3;9;8;1;1;-;4;2;3;1;5;-;5;-;-;-;1;-;-;1;-;-;-;-;1;-;1;-;2;2;-;4;1;-;-;-;-;-;1;5;2;10;13;1;-;-;124
"312350 DOURADOQUARA";-;9;19;18;12;25;34;14;26;30;23;14;10;11;4;4;5;4;3;-;-;-;-;-;6;3;2;1;2;-;-;-;-;-;2;-;2;2;-;3;3;8;2;2;3;4;4;7;8;10;14;9;3;-;365
"312352 DURANDE";-;13;4;5;13;38;50;80;83;55;55;21;11;12;17;18;15;27;21;15;15;13;13;6;5;3;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;7;6;13;12;7;-;658
"312360 ELOI MENDES";-;1;2;2;7;7;8;28;23;50;32;29;31;17;5;10;18;10;9;26;12;5;5;2;2;1;1;2;1;-;-;-;-;-;-;1;1;1;-;-;-;-;-;1;1;-;-;-;-;1;1;1;1;-;355
"312370 ENGENHEIRO CALDAS";-;1;5;18;41;86;109;139;140;94;82;68;24;2;4;6;3;5;1;1;2;2;1;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;2;1;1;-;844
"312380 ENGENHEIRO NAVARRO";-;15;36;45;29;33;35;74;39;59;48;54;46;35;17;17;25;34;33;16;21;11;8;3;1;3;1;3;2;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;1;6;7;12;31;24;12;3;841
"312385 ENTRE FOLHAS";-;2;7;7;5;9;8;16;23;38;45;37;33;21;4;6;17;15;24;8;5;6;14;5;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;2;-;-;-;1;1;2;1;-;-;366
"312390 ENTRE RIOS DE MINAS";-;8;14;27;63;90;83;46;95;68;72;43;1;6;9;1;11;13;15;3;4;6;-;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;-;-;1;-;-;685
"312400 ERVALIA";-;-;2;1;6;2;13;49;56;61;72;82;23;2;-;2;4;7;2;4;5;3;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;398
"312410 ESMERALDAS";-;37;41;78;115;201;250;341;624;613;535;233;92;108;130;216;251;336;328;300;229;195;201;162;104;61;27;24;15;14;4;5;3;3;3;2;1;2;2;1;11;3;7;7;8;17;8;10;5;4;8;6;9;-;5990
"312420 ESPERA FELIZ";-;26;53;85;174;276;426;348;415;300;170;49;13;19;31;36;49;45;45;54;51;35;27;28;12;5;6;-;1;-;-;-;-;1;-;-;-;-;-;1;1;-;-;-;-;-;1;5;6;7;1;5;7;-;2814
"312430 ESPINOSA";-;62;91;102;150;128;98;108;126;223;165;122;105;66;61;34;59;84;74;133;92;79;49;59;40;27;21;14;8;9;6;10;1;9;2;3;1;2;3;5;1;-;2;3;2;2;5;6;15;16;31;27;25;-;2566
"312440 ESPIRITO SANTO DO DOURADO";-;-;-;-;1;-;2;-;-;1;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"312450 ESTIVA";-;-;-;-;-;-;1;1;-;1;8;7;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;2;-;-;-;-;-;1;-;-;33
"312460 ESTRELA DALVA";-;-;2;3;1;3;10;16;26;35;14;8;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;122
"312470 ESTRELA DO INDAIA";-;16;20;7;7;8;8;18;6;8;16;12;9;1;4;6;18;22;8;8;4;7;5;10;7;2;1;2;-;2;-;-;-;-;-;4;5;6;1;5;8;4;19;20;7;31;25;47;27;27;22;21;7;-;528
"312480 ESTRELA DO SUL";-;7;9;5;9;6;20;15;12;33;37;37;32;30;28;29;36;30;21;13;22;12;5;-;5;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;1;4;-;-;1;-;2;-;-;3;-;3;-;469
"312490 EUGENOPOLIS";-;4;4;14;24;26;42;23;45;33;18;8;2;3;8;7;12;14;41;21;20;15;14;9;7;3;-;3;2;-;2;-;1;1;1;-;2;-;-;-;-;1;2;1;-;3;1;-;2;2;1;1;1;-;444
"312500 EWBANK DA CAMARA";-;1;7;3;29;38;22;28;39;29;40;41;16;-;-;1;-;2;1;-;2;3;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;307
"312510 EXTREMA";-;5;11;14;23;45;54;88;103;179;189;110;5;3;3;6;3;9;3;5;-;-;2;-;2;-;1;-;2;-;1;-;-;-;-;-;2;4;1;2;1;3;3;-;-;-;-;2;2;4;3;2;-;-;895
"312520 FAMA";-;-;-;-;1;1;2;1;8;2;3;-;2;1;1;1;2;2;1;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;32
"312530 FARIA LEMOS";-;2;1;2;5;2;2;10;3;5;7;-;-;1;-;1;3;5;4;5;1;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;5;-;-;-;-;-;-;71
"312540 FELICIO DOS SANTOS";-;2;1;3;7;14;8;10;11;7;14;11;4;-;-;-;-;-;-;2;2;2;-;-;1;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;1;105
"312550 SAO GONCALO DO RIO PRETO";-;75;60;83;126;114;87;78;58;41;62;37;2;2;3;3;2;-;3;3;7;10;5;3;1;-;2;1;1;-;-;1;-;-;-;-;2;-;-;1;1;-;-;-;-;-;-;-;-;4;15;11;8;-;912
"312560 FELISBURGO";-;24;14;22;34;32;66;84;122;167;196;70;10;3;7;4;3;4;11;20;11;7;1;1;1;2;-;1;-;4;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;1;-;7;13;10;22;18;4;-;999
"312570 FELIXLANDIA";-;198;272;279;295;293;301;308;207;216;192;185;107;71;80;71;62;55;37;23;17;16;13;8;7;8;5;6;4;2;-;4;1;1;1;2;2;1;3;1;4;1;1;1;6;8;5;15;19;55;76;97;89;-;3731
"312580 FERNANDES TOURINHO";-;2;2;3;5;5;10;-;2;1;3;4;-;2;4;-;1;-;-;-;2;2;2;-;-;2;2;-;-;1;-;1;-;1;-;-;-;1;-;-;-;-;1;-;1;-;-;1;-;1;1;-;-;-;63
"312590 FERROS";-;64;68;55;69;68;75;60;10;-;7;7;7;8;1;12;25;22;33;28;40;43;20;28;19;17;9;9;-;2;6;1;-;1;-;-;-;-;1;1;-;3;-;5;11;22;44;51;42;38;40;83;61;-;1216
"312595 FERVEDOURO";-;-;-;3;7;11;7;34;34;35;63;66;35;36;38;24;22;30;12;9;7;8;6;2;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;495
"312600 FLORESTAL";-;3;3;6;39;43;54;83;180;141;138;58;34;28;32;32;19;33;23;30;18;25;17;4;-;5;1;-;1;-;-;-;-;2;3;-;-;-;1;-;-;1;2;3;-;3;2;1;1;1;-;1;-;-;1071
"312610 FORMIGA";-;29;36;119;234;354;394;622;494;221;124;70;65;62;85;152;184;183;191;237;231;170;113;56;72;33;38;21;22;7;2;4;-;4;6;6;5;2;2;4;3;1;1;3;2;3;5;4;5;12;6;11;5;1;4716
"312620 FORMOSO";-;14;5;16;63;52;118;117;136;115;106;26;6;8;15;21;31;29;36;62;38;21;11;25;34;48;37;23;10;2;2;1;-;-;-;1;-;-;-;-;2;1;-;-;-;1;1;1;2;1;2;10;9;-;1259
"312630 FORTALEZA DE MINAS";-;-;-;-;3;4;4;14;16;17;24;48;48;60;42;41;41;15;18;11;9;8;3;1;1;-;2;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;433
"312640 FORTUNA DE MINAS";-;4;10;20;38;14;11;11;9;3;-;1;4;2;2;5;4;2;6;3;1;1;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;155
"312650 FRANCISCO BADARO";-;9;25;14;23;25;71;54;83;96;161;113;23;21;27;25;29;29;22;34;45;50;40;40;17;5;5;4;1;-;5;2;1;-;1;1;2;1;1;4;4;2;5;7;20;16;6;7;14;10;7;3;3;-;1213
"312660 FRANCISCO DUMONT";-;22;22;38;43;65;26;22;56;47;13;15;11;22;24;32;39;27;40;27;20;29;14;6;4;4;1;1;2;2;-;-;-;-;-;1;-;1;2;-;-;1;-;1;-;-;-;1;4;2;12;18;9;-;726
