2007
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebr.def
"Município de notificação";"Ign/Em Branco";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"170460 CHAPADA DE AREIA";-;8;2;1;-;1;-;3;-;1;7;10;1;34
"170510 CHAPADA DA NATIVIDADE";-;14;4;4;7;6;-;1;-;1;-;-;-;37
"170550 COLINAS DO TOCANTINS";-;192;231;188;178;159;80;32;42;21;19;45;80;1267
"170555 COMBINADO";-;-;3;15;10;5;-;1;-;2;-;-;1;37
"170560 CONCEICAO DO TOCANTINS";-;6;12;10;16;4;2;-;-;-;-;-;1;51
"170600 COUTO MAGALHAES";-;8;4;6;4;13;9;-;-;-;-;4;7;55
"170610 CRISTALANDIA";-;71;55;35;25;11;10;-;1;1;-;3;4;216
"170625 CRIXAS DO TOCANTINS";-;10;15;33;27;5;-;-;-;-;-;-;3;93
"170650 DARCINOPOLIS";-;1;2;7;10;5;1;1;-;-;1;3;1;32
"170700 DIANOPOLIS";-;71;67;130;138;101;43;26;10;4;9;18;32;649
"170710 DIVINOPOLIS DO TOCANTINS";-;78;96;62;55;31;12;4;6;-;4;6;20;374
"170720 DOIS IRMAOS DO TOCANTINS";-;16;18;14;10;7;2;3;1;-;4;2;8;85
"170730 DUERE";-;79;52;39;33;28;9;3;7;46;51;36;72;455
"170740 ESPERANTINA";-;13;8;11;8;-;-;-;-;1;1;3;3;48
"170755 FATIMA";-;21;18;7;2;4;4;2;3;1;4;4;9;79
"170765 FIGUEIROPOLIS";-;24;30;73;31;12;3;7;2;-;1;7;5;195
"170770 FILADELFIA";-;5;11;12;10;4;2;-;1;-;-;4;-;49
"170820 FORMOSO DO ARAGUAIA";-;226;396;256;128;47;12;5;3;2;2;12;28;1117
"170825 FORTALEZA DO TABOCAO";-;1;4;6;4;2;4;1;-;2;2;1;6;33
"170830 GOIANORTE";-;32;20;4;4;-;-;-;-;5;-;13;21;99
"170900 GOIATINS";-;85;28;11;8;-;-;-;-;-;1;4;16;153
"170930 GUARAI";-;106;105;84;62;38;14;11;6;1;7;32;41;507
"170950 GURUPI";-;668;865;710;421;225;44;18;7;13;26;95;200;3292
"170980 IPUEIRAS";-;14;5;4;5;3;-;-;1;-;-;-;-;32
"171050 ITACAJA";-;26;23;43;11;10;-;-;1;-;4;9;16;143
"171070 ITAGUATINS";-;12;24;38;24;8;6;-;4;-;9;19;14;158
"171090 ITAPIRATINS";-;11;23;16;1;2;-;-;1;-;-;7;-;61
"171110 ITAPORA DO TOCANTINS";-;4;17;10;13;10;2;1;-;-;-;1;1;59
"171150 JAU DO TOCANTINS";-;21;7;60;48;10;3;-;-;1;4;39;69;262
"171180 JUARINA";-;6;16;8;-;-;-;-;1;-;-;-;-;31
"171190 LAGOA DA CONFUSAO";-;2;2;6;4;1;-;-;-;-;1;1;-;17
"171195 LAGOA DO TOCANTINS";-;-;2;-;3;3;1;1;-;-;1;4;-;15
"171200 LAJEADO";-;50;55;28;19;13;5;1;1;-;3;21;47;243
"171215 LAVANDEIRA";-;13;18;32;65;35;4;-;-;1;-;9;4;181
"171240 LIZARDA";-;8;14;4;1;5;6;3;2;-;-;-;2;45
"171245 LUZINOPOLIS";-;7;5;11;9;4;-;-;-;2;-;-;-;38
"171250 MARIANOPOLIS DO TOCANTINS";-;49;33;16;8;4;1;1;-;-;-;7;59;178
"171270 MATEIROS";-;-;15;10;1;-;-;-;-;-;-;3;-;29
"171280 MAURILANDIA DO TOCANTINS";-;8;16;11;18;7;5;3;7;9;2;3;-;89
"171320 MIRACEMA DO TOCANTINS";-;99;147;205;179;148;73;48;15;11;24;50;83;1082
"171330 MIRANORTE";-;136;73;121;88;53;16;8;10;8;28;54;71;666
"171360 MONTE DO CARMO";-;7;22;19;34;39;14;6;-;1;-;1;2;145
"171370 MONTE SANTO DO TOCANTINS";-;6;11;10;8;-;-;-;-;-;-;-;-;35
"171380 PALMEIRAS DO TOCANTINS";-;1;3;18;30;7;1;1;3;-;-;2;2;68
"171395 MURICILANDIA";-;7;2;5;3;-;4;-;-;-;3;4;2;30
"171420 NATIVIDADE";-;65;54;92;73;27;11;2;1;-;2;7;15;349
"171430 NAZARE";-;6;2;1;-;1;-;-;2;-;1;-;4;17
"171488 NOVA OLINDA";-;22;28;15;30;9;3;2;2;-;2;3;4;120
"171500 NOVA ROSALANDIA";-;14;16;7;5;-;-;-;-;-;1;5;3;51
"171510 NOVO ACORDO";-;11;72;51;26;26;12;-;4;2;2;1;8;215
"171515 NOVO ALEGRE";-;1;2;15;18;14;4;1;-;-;-;-;-;55
"171525 NOVO JARDIM";-;-;2;6;5;2;-;1;-;-;-;1;-;17
"171550 OLIVEIRA DE FATIMA";-;-;2;1;3;-;-;-;1;-;-;-;-;7
"171570 PALMEIRANTE";-;-;-;-;-;3;1;-;-;-;1;-;-;5
"171575 PALMEIROPOLIS";-;98;122;139;168;81;11;4;7;2;2;12;12;658
"171610 PARAISO DO TOCANTINS";-;508;483;353;350;182;119;68;44;48;76;169;387;2787
"171620 PARANA";-;26;81;89;32;8;2;-;-;-;-;7;3;248
"171630 PAU D'ARCO";-;2;3;2;4;2;1;-;-;-;-;1;1;16
"171650 PEDRO AFONSO";-;37;60;43;56;37;33;12;8;1;3;4;10;304
"171660 PEIXE";-;110;22;23;14;16;8;2;1;1;3;9;38;247
"171665 PEQUIZEIRO";-;14;29;30;7;8;5;3;1;-;-;-;3;100
"171670 COLMEIA";-;32;13;20;17;9;11;7;13;9;3;7;10;151
"171700 PINDORAMA DO TOCANTINS";-;28;37;15;10;1;-;-;-;2;2;8;7;110
"171720 PIRAQUE";-;3;1;4;2;4;3;-;-;-;-;1;-;18
"171750 PIUM";-;42;132;171;67;21;5;3;4;-;1;9;6;461
"171780 PONTE ALTA DO BOM JESUS";-;4;17;16;14;9;-;-;1;1;1;49;8;120
"171790 PONTE ALTA DO TOCANTINS";-;7;35;37;42;24;30;8;-;6;-;1;10;200
"171800 PORTO ALEGRE DO TOCANTINS";-;1;6;12;10;6;4;-;-;-;3;9;-;51
"171820 PORTO NACIONAL";-;316;321;353;309;221;137;45;23;23;22;72;153;1995
"171830 PRAIA NORTE";-;2;13;26;21;3;2;-;-;4;3;5;-;79
"171840 PRESIDENTE KENNEDY";-;7;8;16;11;10;1;1;-;1;3;3;14;75
"171845 PUGMIL";-;10;10;10;5;1;-;1;1;2;3;27;2;72
"171850 RECURSOLANDIA";-;2;5;18;24;5;1;-;-;-;1;1;-;57
"171855 RIACHINHO";-;65;15;7;1;-;-;10;42;8;6;8;44;206
"171865 RIO DA CONCEICAO";-;-;-;1;9;1;-;-;-;-;-;-;-;11
"171870 RIO DOS BOIS";-;3;3;7;14;22;14;8;3;-;-;3;1;78
"171875 RIO SONO";-;1;1;1;1;-;-;-;-;-;-;-;2;6
"171880 SAMPAIO";-;17;21;23;10;8;8;3;-;2;2;29;13;136
"171884 SANDOLANDIA";-;28;46;46;22;6;1;1;-;-;-;1;3;154
"171886 SANTA FE DO ARAGUAIA";-;-;4;8;6;4;1;-;-;-;-;2;2;27
"171888 SANTA MARIA DO TOCANTINS";-;18;22;22;3;4;12;15;1;9;12;10;11;139
"171889 SANTA RITA DO TOCANTINS";-;5;9;6;9;4;2;-;-;-;-;-;-;35
"171890 SANTA ROSA DO TOCANTINS";-;41;54;79;172;66;37;2;19;3;3;7;8;491
"171900 SANTA TEREZA DO TOCANTINS";-;9;9;11;8;5;1;-;-;-;-;8;10;61
"172000 SANTA TEREZINHA DO TOCANTINS";-;13;8;6;4;6;4;-;1;-;-;3;2;47
"172010 SAO BENTO DO TOCANTINS";-;28;26;13;12;10;-;-;-;-;3;10;4;106
"172015 SAO FELIX DO TOCANTINS";-;3;1;-;2;-;-;1;-;-;-;-;-;7
"172020 SAO MIGUEL DO TOCANTINS";-;18;34;21;13;10;2;1;-;4;20;27;5;155
"172025 SAO SALVADOR DO TOCANTINS";-;76;48;37;52;55;30;25;10;4;15;54;55;461
"172030 SAO SEBASTIAO DO TOCANTINS";-;7;12;25;18;18;2;2;11;26;33;91;24;269
"172049 SAO VALERIO";-;1;-;12;11;7;1;-;-;-;-;1;1;34
"172065 SILVANOPOLIS";-;74;75;65;52;56;3;1;1;-;5;8;34;374
"172080 SITIO NOVO DO TOCANTINS";-;58;33;45;17;35;6;6;6;3;3;10;8;230
"172085 SUCUPIRA";-;5;16;12;7;6;-;-;-;-;2;8;20;76
"172090 TAGUATINGA";-;160;122;140;135;60;28;15;12;15;26;60;102;875
"172093 TAIPAS DO TOCANTINS";-;-;6;25;15;11;3;1;-;-;-;-;1;62
"172097 TALISMA";-;52;31;26;2;4;-;-;1;-;-;1;3;120
"172100 PALMAS";-;3341;4569;5017;4005;3387;2078;975;625;506;477;744;1138;26862
"172110 TOCANTINIA";-;193;91;63;24;21;21;11;9;10;13;30;71;557
"172120 TOCANTINOPOLIS";-;169;181;335;326;387;135;67;55;26;62;51;65;1859
"172125 TUPIRAMA";-;1;1;2;1;10;-;-;-;-;1;-;-;16
"172130 TUPIRATINS";-;-;1;2;6;2;-;-;-;-;-;-;-;11
"172208 WANDERLANDIA";-;13;28;17;15;15;1;-;2;-;-;4;2;97
"172210 XAMBIOA";-;64;27;33;15;17;5;2;-;-;5;13;22;203
"210005 ACAILANDIA";-;43;48;42;27;26;28;12;10;1;2;2;4;245
"210010 AFONSO CUNHA";-;13;30;39;17;18;6;2;2;-;3;2;3;135
"210015 AGUA DOCE DO MARANHAO";-;-;4;3;12;6;10;1;-;3;13;1;-;53
"210020 ALCANTARA";-;4;5;6;1;-;1;1;-;-;-;-;-;18
"210030 ALDEIAS ALTAS";-;9;28;21;18;10;12;2;-;-;3;1;-;104
"210040 ALTAMIRA DO MARANHAO";-;-;7;35;9;-;-;-;-;-;-;-;-;51
"210043 ALTO ALEGRE DO MARANHAO";-;1;-;2;-;-;-;-;-;-;-;-;-;3
"210047 ALTO ALEGRE DO PINDARE";-;65;20;23;21;6;4;1;2;-;3;13;8;166
"210050 ALTO PARNAIBA";-;22;49;37;17;20;23;2;9;-;1;2;6;188
"210055 AMAPA DO MARANHAO";-;1;3;2;2;1;3;-;1;-;-;-;-;13
"210060 AMARANTE DO MARANHAO";-;27;22;18;17;14;5;1;3;-;-;3;15;125
"210070 ANAJATUBA";-;-;1;1;1;1;-;-;-;-;-;-;-;4
"210080 ANAPURUS";-;8;38;9;2;4;10;-;-;-;-;-;3;74
"210083 APICUM-ACU";-;60;9;20;16;14;1;-;1;-;3;-;22;146
"210087 ARAGUANA";-;-;10;-;-;-;-;-;-;-;-;-;-;10
"210090 ARAIOSES";-;7;17;27;46;38;33;43;16;2;1;6;1;237
"210095 ARAME";-;4;13;28;19;14;6;2;3;1;-;4;13;107
"210100 ARARI";-;-;-;1;-;-;-;-;1;-;-;-;-;2
"210110 AXIXA";-;13;-;4;6;1;2;3;10;3;-;-;5;47
"210120 BACABAL";-;24;46;146;62;17;3;5;-;1;-;5;3;312
"210125 BACABEIRA";-;9;11;24;10;5;2;3;1;-;3;-;2;70
"210130 BACURI";-;1;4;16;7;-;-;1;-;4;-;-;1;34
"210135 BACURITUBA";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"210140 BALSAS";-;90;129;95;74;52;32;11;2;5;10;11;18;529
"210150 BARAO DE GRAJAU";-;51;72;66;30;40;5;3;11;14;4;19;39;354
"210160 BARRA DO CORDA";-;160;283;198;80;43;23;10;4;3;4;6;7;821
"210170 BARREIRINHAS";-;1;3;5;4;6;6;3;6;1;-;1;3;39
"210173 BELAGUA";-;1;-;2;-;1;-;-;-;-;-;-;-;4
"210177 BELA VISTA DO MARANHAO";-;-;2;1;1;-;-;-;-;-;-;-;-;4
"210190 BEQUIMAO";-;15;36;23;13;27;13;13;15;19;29;4;2;209
"210197 BOA VISTA DO GURUPI";-;6;5;37;26;2;1;1;4;-;-;1;3;86
"210200 BOM JARDIM";-;34;67;63;68;40;10;34;15;8;5;10;5;359
"210203 BOM JESUS DAS SELVAS";-;7;11;31;14;22;1;-;-;-;-;-;1;87
"210207 BOM LUGAR";-;-;1;3;7;-;-;-;-;-;-;-;-;11
"210210 BREJO";-;51;108;66;33;32;26;15;19;2;4;4;12;372
"210215 BREJO DE AREIA";-;-;-;5;2;1;-;-;-;-;-;-;-;8
"210220 BURITI";-;6;28;24;3;1;1;-;-;-;1;-;-;64
"210230 BURITI BRAVO";-;5;10;56;77;120;23;13;-;5;1;8;3;321
"210232 BURITICUPU";-;14;7;14;11;17;8;-;-;-;-;-;1;72
"210235 BURITIRANA";-;3;9;5;-;-;-;-;-;-;-;-;-;17
"210237 CACHOEIRA GRANDE";-;71;31;13;10;12;3;1;2;-;-;-;5;148
"210240 CAJAPIO";-;-;-;-;2;-;3;2;-;1;-;-;-;8
"210250 CAJARI";-;-;1;4;1;1;5;1;-;-;-;-;-;13
"210255 CAMPESTRE DO MARANHAO";-;5;-;14;15;7;-;1;-;-;1;1;-;44
"210260 CANDIDO MENDES";-;6;4;3;14;7;-;-;2;5;4;-;1;46
"210270 CANTANHEDE";-;60;165;21;10;-;2;-;1;-;-;-;-;259
"210275 CAPINZAL DO NORTE";-;9;14;19;10;9;-;-;-;-;-;-;1;62
"210280 CAROLINA";-;42;50;66;48;37;15;15;4;11;9;10;29;336
"210290 CARUTAPERA";-;1;7;14;13;33;23;20;8;4;4;12;-;139
"210300 CAXIAS";-;61;124;251;198;188;86;35;22;14;15;16;19;1029
"210310 CEDRAL";-;-;-;1;3;1;1;-;29;23;7;12;1;78
"210312 CENTRAL DO MARANHAO";-;-;4;3;3;7;-;-;-;4;13;-;-;34
"210315 CENTRO DO GUILHERME";-;4;5;-;-;-;-;-;-;-;-;-;-;9
"210317 CENTRO NOVO DO MARANHAO";-;-;-;2;4;-;-;-;15;-;-;-;-;21
"210320 CHAPADINHA";-;28;31;42;31;13;13;4;2;2;2;5;6;179
"210325 CIDELANDIA";-;24;23;35;9;9;2;1;4;1;1;2;7;118
"210330 CODO";-;2;4;23;68;65;9;4;2;3;1;1;6;188
"210340 COELHO NETO";-;21;47;40;11;5;3;1;1;-;1;3;4;137
"210350 COLINAS";-;11;11;8;6;7;5;2;2;-;2;3;5;62
"210355 CONCEICAO DO LAGO-ACU";-;12;38;4;-;1;-;-;-;-;-;2;29;86
"210360 COROATA";-;18;51;73;34;20;14;5;1;-;4;3;4;227
"210370 CURURUPU";-;16;5;3;6;6;1;-;10;5;15;59;24;150
"210375 DAVINOPOLIS";-;5;15;14;14;3;-;-;1;-;1;1;-;54
"210380 DOM PEDRO";-;2;7;48;7;12;17;4;1;4;2;2;2;108
"210390 DUQUE BACELAR";-;8;53;39;17;15;13;2;1;-;2;1;4;155
"210400 ESPERANTINOPOLIS";-;1;8;22;14;16;1;1;1;-;-;-;1;65
"210405 ESTREITO";-;29;104;93;64;35;9;2;1;-;2;1;3;343
"210407 FEIRA NOVA DO MARANHAO";-;1;17;33;37;19;2;-;-;-;-;3;13;125
"210408 FERNANDO FALCAO";-;-;5;-;-;-;-;-;-;-;-;-;-;5
"210409 FORMOSA DA SERRA NEGRA";-;9;53;33;35;14;3;10;3;1;-;-;3;164
"210410 FORTALEZA DOS NOGUEIRAS";-;6;3;13;9;7;3;1;-;-;2;4;14;62
"210420 FORTUNA";-;8;4;15;3;3;6;1;5;2;11;8;6;72
"210430 GODOFREDO VIANA";-;14;15;11;4;6;-;1;1;-;1;1;-;54
"210440 GONCALVES DIAS";-;4;-;31;14;17;-;-;-;-;-;12;7;85
"210450 GOVERNADOR ARCHER";-;9;32;40;13;12;1;2;1;1;1;2;-;114
"210455 GOVERNADOR EDISON LOBAO";-;1;3;19;10;2;1;-;1;-;-;1;-;38
"210460 GOVERNADOR EUGENIO BARROS";-;30;10;16;1;1;1;-;-;1;-;1;2;63
"210462 GOVERNADOR LUIZ ROCHA";-;4;11;10;-;7;3;2;2;1;-;-;1;41
"210465 GOVERNADOR NEWTON BELLO";-;6;37;3;4;-;-;-;-;-;-;1;-;51
"210467 GOVERNADOR NUNES FREIRE";-;18;15;21;30;25;2;-;-;-;2;2;8;123
"210470 GRACA ARANHA";-;-;10;23;4;-;2;-;-;-;-;-;-;39
"210480 GRAJAU";-;17;40;88;72;50;29;24;2;-;1;1;1;325
"210490 GUIMARAES";-;-;-;1;8;-;40;88;12;2;-;-;-;151
"210500 HUMBERTO DE CAMPOS";-;22;48;152;48;30;5;7;4;8;9;3;1;337
"210510 ICATU";-;-;14;10;2;7;1;-;-;-;-;-;-;34
"210515 IGARAPE DO MEIO";-;5;48;47;3;3;-;-;-;1;-;-;-;107
"210520 IGARAPE GRANDE";-;-;-;2;10;23;-;-;-;-;-;-;-;35
"210530 IMPERATRIZ";-;308;746;1014;447;187;74;31;26;33;71;45;94;3076
"210535 ITAIPAVA DO GRAJAU";-;4;7;28;15;1;-;1;-;-;1;-;2;59
"210540 ITAPECURU MIRIM";-;247;160;74;20;10;4;1;3;-;4;3;37;563
"210542 ITINGA DO MARANHAO";-;18;25;38;9;2;1;-;1;1;-;-;-;95
"210545 JATOBA";-;3;9;14;4;1;-;-;-;-;1;-;-;32
"210547 JENIPAPO DOS VIEIRAS";-;27;54;18;9;-;-;-;-;-;-;-;-;108
"210550 JOAO LISBOA";-;8;34;29;29;13;3;1;2;1;1;3;5;129
"210560 JOSELANDIA";-;23;54;113;40;24;21;12;2;-;-;1;20;310
"210565 JUNCO DO MARANHAO";-;34;20;8;4;3;-;-;1;-;5;4;12;91
"210570 LAGO DA PEDRA";-;22;27;122;55;14;51;19;13;18;2;1;2;346
"210580 LAGO DO JUNCO";-;7;13;22;5;19;14;6;7;2;-;1;1;97
"210590 LAGO VERDE";-;1;17;90;7;4;-;-;-;-;-;1;1;121
"210592 LAGOA DO MATO";-;-;-;-;1;3;-;-;-;-;-;-;-;4
"210594 LAGO DOS RODRIGUES";-;20;9;5;4;34;1;-;1;1;-;-;4;79
"210596 LAGOA GRANDE DO MARANHAO";-;12;54;51;42;59;18;8;-;1;-;18;9;272
"210598 LAJEADO NOVO";-;10;28;15;-;8;7;1;3;1;1;4;6;84
"210600 LIMA CAMPOS";-;-;5;8;19;6;-;1;-;-;1;-;1;41
"210610 LORETO";-;-;8;1;-;6;-;-;-;-;-;-;-;15
"210620 LUIS DOMINGUES";-;-;-;3;12;15;3;1;-;-;-;-;-;34
"210630 MAGALHAES DE ALMEIDA";-;2;2;11;4;43;2;-;-;-;-;-;-;64
"210632 MARACACUME";-;1;2;9;32;9;-;-;-;-;-;-;-;53
"210637 MARANHAOZINHO";-;1;-;-;49;5;2;10;81;45;44;2;-;239
"210640 MATA ROMA";-;-;1;3;2;6;2;3;1;-;-;-;-;18
"210660 MATOES";-;12;21;41;119;31;9;4;7;2;2;4;18;270
"210663 MATOES DO NORTE";-;8;22;6;3;-;-;-;-;-;-;-;-;39
"210667 MILAGRES DO MARANHAO";-;5;16;3;5;-;2;2;2;-;-;-;1;36
"210670 MIRADOR";-;50;31;6;12;5;2;-;-;1;-;6;8;121
"210675 MIRANDA DO NORTE";-;39;53;81;38;20;5;4;8;3;-;1;4;256
"210680 MIRINZAL";-;3;10;9;5;3;-;1;-;2;-;1;3;37
"210690 MONCAO";-;1;4;4;2;-;-;-;1;-;-;-;-;12
"210700 MONTES ALTOS";-;8;24;31;24;10;2;-;-;1;-;1;4;105
"210710 MORROS";-;13;26;77;52;45;14;3;9;3;3;2;5;252
"210720 NINA RODRIGUES";-;39;42;19;3;3;1;26;11;33;-;-;40;217
"210725 NOVA COLINAS";-;10;2;4;3;-;1;-;-;-;2;-;1;23
"210730 NOVA IORQUE";-;91;72;5;1;1;-;1;2;-;-;1;1;175
"210735 NOVA OLINDA DO MARANHAO";-;1;7;18;37;9;2;-;-;-;-;-;-;74
"210740 OLHO D'AGUA DAS CUNHAS";-;3;8;-;3;-;-;-;-;-;-;-;2;16
"210750 PACO DO LUMIAR";-;14;27;19;64;75;58;71;57;35;14;8;7;449
"210760 PALMEIRANDIA";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"210770 PARAIBANO";-;13;14;45;53;64;27;7;20;9;12;5;6;275
"210780 PARNARAMA";-;52;19;49;23;9;8;7;3;-;-;-;6;176
"210790 PASSAGEM FRANCA";-;-;-;-;-;-;-;-;1;1;-;-;-;2
"210800 PASTOS BONS";-;12;16;13;13;10;12;5;-;1;-;-;-;82
"210805 PAULINO NEVES";-;2;2;2;2;1;2;2;-;1;1;-;3;18
"210810 PAULO RAMOS";-;-;2;-;-;6;2;1;-;-;-;-;-;11
"210820 PEDREIRAS";-;143;254;339;406;243;95;21;20;10;11;13;48;1603
"210825 PEDRO DO ROSARIO";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"210830 PENALVA";-;19;16;39;29;8;2;7;2;3;-;6;6;137
"210840 PERI MIRIM";-;-;4;-;1;-;-;-;-;1;-;-;-;6
"210845 PERITORO";-;-;1;-;-;2;-;-;1;-;-;-;-;4
"210850 PINDARE-MIRIM";-;127;266;99;31;4;-;-;3;1;1;-;3;535
"210860 PINHEIRO";-;3;13;17;5;16;9;6;6;8;7;21;6;117
"210870 PIO XII";-;19;94;94;55;19;10;1;-;1;-;-;15;308
"210880 PIRAPEMAS";-;-;8;11;2;12;4;-;-;-;-;-;-;37
"210890 POCAO DE PEDRAS";-;6;13;17;19;7;2;1;1;-;1;1;-;68
"210900 PORTO FRANCO";-;14;32;44;26;35;19;8;4;2;-;5;2;191
"210905 PORTO RICO DO MARANHAO";-;-;1;1;3;5;-;-;11;13;4;-;-;38
"210910 PRESIDENTE DUTRA";-;35;47;59;55;34;29;6;4;2;5;4;6;286
"210920 PRESIDENTE JUSCELINO";-;7;41;68;23;11;-;3;-;-;2;-;1;156
"210923 PRESIDENTE MEDICI";-;8;9;18;10;3;-;1;-;-;-;-;-;49
"210927 PRESIDENTE SARNEY";-;-;1;-;1;-;-;-;-;1;-;-;-;3
"210930 PRESIDENTE VARGAS";-;2;9;1;2;-;1;-;2;-;-;-;2;19
"210940 PRIMEIRA CRUZ";-;5;31;75;46;20;1;-;-;1;1;28;8;216
"210945 RAPOSA";-;3;6;6;4;1;4;3;3;1;-;4;2;37
"210950 RIACHAO";-;30;43;28;27;26;14;4;3;-;3;12;10;200
"210955 RIBAMAR FIQUENE";-;-;3;6;2;-;-;-;-;-;-;-;-;11
"210960 ROSARIO";-;26;63;28;25;17;3;2;2;1;-;-;4;171
"210970 SAMBAIBA";-;4;1;-;1;3;1;-;-;-;-;-;1;11
"210975 SANTA FILOMENA DO MARANHAO";-;6;12;37;22;20;6;-;-;-;-;-;-;103
"210980 SANTA HELENA";-;26;99;157;48;52;38;13;17;28;6;4;10;498
"210990 SANTA INES";-;161;243;125;54;48;13;9;6;2;9;5;34;709
"211000 SANTA LUZIA";-;20;37;34;28;11;19;1;4;1;1;4;2;162
"211003 SANTA LUZIA DO PARUA";-;42;56;64;82;27;4;4;-;2;-;3;4;288
"211010 SANTA QUITERIA DO MARANHAO";-;5;8;48;29;12;6;24;10;2;-;-;2;146
"211020 SANTA RITA";-;5;32;85;15;13;1;2;-;-;-;1;1;155
"211027 SANTO AMARO DO MARANHAO";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"211030 SANTO ANTONIO DOS LOPES";-;13;20;2;15;6;1;-;-;1;-;-;-;58
"211040 SAO BENEDITO DO RIO PRETO";-;-;-;-;1;1;2;-;-;-;-;-;-;4
"211060 SAO BERNARDO";-;18;21;15;12;4;4;3;3;-;11;11;3;105
"211065 SAO DOMINGOS DO AZEITAO";-;14;21;15;1;1;-;1;-;-;-;1;4;58
"211070 SAO DOMINGOS DO MARANHAO";-;16;10;8;5;8;10;3;3;9;-;4;3;79
"211080 SAO FELIX DE BALSAS";-;15;6;7;-;-;4;-;-;1;-;-;3;36
"211085 SAO FRANCISCO DO BREJAO";-;19;13;34;22;2;1;-;-;1;1;6;2;101
"211090 SAO FRANCISCO DO MARANHAO";-;3;21;15;17;17;5;6;6;-;-;-;2;92
"211100 SAO JOAO BATISTA";-;-;-;-;-;-;-;1;-;-;-;-;1;2
"211102 SAO JOAO DO CARU";-;-;-;-;4;1;-;-;-;-;-;1;-;6
"211105 SAO JOAO DO PARAISO";-;9;13;30;10;2;2;-;1;2;1;1;-;71
"211107 SAO JOAO DO SOTER";-;6;4;10;12;1;5;1;-;-;-;1;1;41
"211110 SAO JOAO DOS PATOS";-;5;12;38;106;91;27;16;6;4;8;7;1;321
"211120 SAO JOSE DE RIBAMAR";-;20;24;30;48;33;30;36;35;35;28;25;6;350
"211125 SAO JOSE DOS BASILIOS";-;22;3;21;13;10;3;-;-;-;-;-;1;73
"211130 SAO LUIS";-;465;708;1369;2093;2369;2245;1930;2603;1252;500;260;232;16026
"211140 SAO LUIS GONZAGA DO MARANHAO";-;3;-;5;13;2;-;-;-;-;1;1;3;28
"211150 SAO MATEUS DO MARANHAO";-;30;30;10;-;2;5;3;-;-;-;-;-;80
"211153 SAO PEDRO DA AGUA BRANCA";-;14;4;2;5;1;2;-;-;-;1;3;3;35
"211157 SAO PEDRO DOS CRENTES";-;37;27;12;3;2;-;-;-;13;41;31;10;176
"211160 SAO RAIMUNDO DAS MANGABEIRAS";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"211163 SAO RAIMUNDO DO DOCA BEZERRA";-;-;2;1;-;1;-;-;-;-;-;-;-;4
"211167 SAO ROBERTO";-;2;14;5;1;-;-;-;-;-;-;-;-;22
"211174 SENADOR ALEXANDRE COSTA";-;7;10;18;6;2;1;-;-;2;-;-;-;46
"211176 SENADOR LA ROCQUE";-;-;2;16;4;3;-;-;-;-;-;-;-;25
"211180 SITIO NOVO";-;1;3;9;9;11;1;-;-;-;-;3;1;38
"211190 SUCUPIRA DO NORTE";-;2;4;1;7;3;-;-;-;-;-;-;2;19
"211195 SUCUPIRA DO RIACHAO";-;4;8;9;29;18;9;7;1;1;-;-;-;86
"211200 TASSO FRAGOSO";-;14;17;27;47;21;-;-;1;-;9;14;14;164
"211210 TIMBIRAS";-;11;20;8;2;2;3;-;-;1;-;-;-;47
"211220 TIMON";-;45;70;186;124;230;241;105;64;21;8;17;16;1127
"211223 TRIZIDELA DO VALE";-;25;18;50;29;31;-;3;1;9;10;2;3;181
"211227 TUFILANDIA";-;1;8;22;5;2;1;1;-;-;-;-;-;40
"211230 TUNTUM";-;19;31;43;57;56;3;-;1;4;2;6;9;231
"211240 TURIACU";-;7;13;21;19;6;17;35;16;13;7;10;8;172
"211245 TURILANDIA";-;-;-;3;4;1;-;2;-;2;-;-;-;12
"211250 TUTOIA";-;25;40;42;47;36;13;6;12;13;5;17;8;264
"211260 URBANO SANTOS";-;4;7;27;28;20;5;1;1;-;1;-;2;96
"211270 VARGEM GRANDE";-;78;92;90;44;19;1;5;3;4;13;15;10;374
"211280 VIANA";-;1;-;5;2;3;1;8;4;4;1;1;-;30
"211285 VILA NOVA DOS MARTIRIOS";-;34;37;17;12;6;-;2;-;-;3;10;4;125
"211290 VITORIA DO MEARIM";-;-;-;1;2;-;-;-;-;-;-;-;-;3
"211300 VITORINO FREIRE";-;35;52;78;29;29;14;1;7;5;2;2;9;263
"211400 ZE DOCA";-;55;79;63;42;14;5;3;5;2;7;1;2;278
"220005 ACAUA";-;1;-;1;43;43;1;-;-;-;-;1;-;90
"220010 AGRICOLANDIA";-;1;1;16;15;4;1;-;-;-;-;-;-;38
"220020 AGUA BRANCA";-;1;11;28;22;16;15;14;10;2;2;1;11;133
"220025 ALAGOINHA DO PIAUI";-;-;-;1;-;-;4;2;1;1;-;-;-;9
"220027 ALEGRETE DO PIAUI";-;-;2;6;4;9;10;6;3;-;-;-;-;40
