2017
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebbr.def
"Município de residência";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"231100 PORANGA";-;9;1;-;-;-;1;1;2;2;1;1;1;1;-;1;4;12;20;15;7;5;2;1;2;2;2;3;-;1;-;-;-;-;-;2;6;7;8;10;10;1;3;2;3;2;2;2;15;24;5;5;-;-;204
"231110 PORTEIRAS";-;2;-;4;2;4;5;1;5;2;4;12;8;13;13;15;23;12;16;43;30;24;18;26;30;18;19;11;20;13;21;20;15;11;12;11;5;6;4;2;2;-;3;2;1;1;2;-;3;1;2;1;-;-;518
"231120 POTENGI";-;-;-;1;-;2;-;-;-;-;-;-;2;1;2;3;3;3;5;5;3;3;6;3;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;1;-;-;-;-;1;-;1;1;-;50
"231123 POTIRETAMA";-;-;-;-;1;1;1;-;-;-;1;-;4;-;2;3;-;1;-;-;-;1;1;6;5;4;2;2;2;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;39
"231126 QUITERIANOPOLIS";-;-;-;-;-;1;2;-;-;-;-;-;-;9;2;5;9;17;5;8;6;10;12;-;9;-;1;1;2;1;-;-;-;-;-;-;2;2;-;-;-;1;-;-;-;1;1;-;2;1;-;-;-;-;110
"231130 QUIXADA";-;2;6;11;9;10;33;31;40;45;53;50;26;52;79;84;62;59;55;70;51;66;57;60;57;54;24;43;55;29;17;28;16;16;18;8;14;9;9;16;9;11;9;7;-;6;7;6;6;4;6;5;-;-;1500
"231135 QUIXELO";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;2;4;8;7;6;29;24;30;19;12;19;2;8;9;1;3;4;1;2;3;-;-;-;-;-;-;-;1;-;-;1;-;-;3;-;202
"231140 QUIXERAMOBIM";-;10;6;10;8;5;2;8;46;53;35;20;13;20;16;28;44;39;81;125;164;355;273;243;172;161;189;147;127;45;83;35;32;37;38;18;17;18;26;13;11;10;5;5;4;-;2;6;2;1;2;2;2;-;2814
"231150 QUIXERE";-;1;2;2;2;2;6;-;3;8;5;5;16;10;23;30;28;29;55;91;105;86;101;125;143;132;131;115;101;90;84;60;46;29;30;15;12;8;14;10;4;9;6;3;5;-;1;8;1;6;11;8;2;-;1819
"231160 REDENCAO";-;-;-;1;-;-;-;1;3;-;3;3;6;7;9;2;6;5;3;1;2;-;-;-;-;-;-;3;-;-;1;-;1;-;1;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;61
"231170 RERIUTABA";-;-;2;-;3;2;-;2;4;-;-;1;2;9;6;15;33;20;23;26;64;15;7;9;22;4;5;3;-;-;1;2;1;2;-;2;2;1;2;2;-;-;2;1;-;1;-;1;1;1;1;-;-;-;300
"231180 RUSSAS";-;7;3;6;12;47;49;70;43;42;31;46;64;78;98;113;117;130;171;215;259;250;372;377;316;338;233;211;147;101;101;79;48;45;49;28;21;21;25;16;11;10;15;5;8;8;5;4;7;9;1;2;3;1;4468
"231190 SABOEIRO";-;-;-;-;-;2;-;-;-;1;4;2;-;-;-;-;1;1;4;4;-;2;7;3;2;4;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;4;1;3;3;2;-;-;-;-;55
"231195 SALITRE";-;-;-;-;-;-;3;1;-;-;2;-;1;-;3;-;1;4;1;3;1;6;1;4;3;2;1;3;-;-;-;1;-;-;-;-;2;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;1;-;46
"231200 SANTANA DO ACARAU";-;2;-;-;-;-;-;2;-;1;-;2;7;4;4;6;11;8;10;5;4;1;1;2;7;1;3;5;5;1;2;2;-;-;-;2;-;-;-;1;1;1;-;1;-;-;-;-;-;-;-;-;-;-;102
"231210 SANTANA DO CARIRI";-;1;-;-;-;5;2;1;4;3;5;15;5;32;32;25;13;10;21;8;10;9;3;1;3;9;1;1;2;-;1;1;3;-;1;2;1;-;2;1;1;1;2;1;-;-;1;-;-;1;-;-;-;-;240
"231220 SANTA QUITERIA";-;-;1;-;1;-;-;-;-;1;1;-;1;2;1;2;5;10;6;6;8;14;3;2;2;2;8;6;1;2;1;2;1;2;-;1;1;-;1;-;-;-;-;-;-;-;-;1;1;-;1;-;-;-;97
"231230 SAO BENEDITO";-;-;-;1;-;3;-;-;-;-;-;1;-;-;1;-;2;-;1;2;2;3;2;1;1;1;2;1;-;-;1;1;-;-;1;1;1;1;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;33
"231240 SAO GONCALO DO AMARANTE";-;-;-;1;-;1;-;2;3;8;2;7;5;1;1;7;3;3;7;5;10;17;10;11;5;7;12;6;5;3;2;5;6;3;5;2;2;1;3;1;-;2;1;-;-;-;-;-;2;1;-;1;-;-;179
"231250 SAO JOAO DO JAGUARIBE";-;-;1;1;-;-;-;-;-;1;-;-;2;1;2;2;1;5;8;7;5;5;6;3;2;5;5;-;7;4;2;-;-;1;2;3;2;1;1;-;-;-;-;-;1;-;-;1;-;-;-;-;1;-;88
"231260 SAO LUIS DO CURU";-;-;-;-;-;-;1;-;-;1;-;2;-;3;2;3;1;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;1;-;-;1;3;6;2;2;-;-;-;-;34
"231270 SENADOR POMPEU";-;1;1;-;1;3;-;1;2;1;2;-;6;-;1;1;10;103;48;72;13;4;17;7;5;5;5;5;4;8;1;1;1;4;4;3;-;-;-;-;-;1;1;-;-;-;1;2;-;-;1;-;3;-;349
"231280 SENADOR SA";-;1;1;-;1;4;2;-;-;-;1;1;-;4;4;3;8;1;2;1;5;1;6;1;-;1;1;1;-;-;2;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;54
"231290 SOBRAL";-;4;4;2;-;4;15;12;5;6;8;8;14;11;16;11;20;41;72;67;94;120;148;178;181;226;215;188;199;183;110;86;53;48;18;17;19;16;17;8;3;4;2;1;6;1;6;3;3;8;7;8;6;-;2502
"231300 SOLONOPOLE";-;12;6;15;21;23;26;17;7;7;2;14;4;4;7;8;13;3;13;8;26;9;9;6;6;5;10;15;7;3;5;2;5;5;3;5;7;21;13;11;9;3;9;-;5;3;9;3;3;4;1;2;1;-;435
"231310 TABULEIRO DO NORTE";-;3;3;10;14;15;9;2;6;5;5;5;54;73;77;64;30;31;50;64;48;75;76;57;48;60;96;111;71;76;89;94;78;90;70;36;30;29;17;24;14;13;4;3;3;3;1;1;2;1;-;2;1;-;1843
"231320 TAMBORIL";-;3;1;1;2;5;5;2;1;1;4;2;2;2;1;2;2;1;10;12;13;2;12;7;8;2;2;5;2;5;2;-;-;5;1;3;2;1;-;1;4;2;1;-;2;1;-;1;2;-;-;-;1;-;146
"231325 TARRAFAS";-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;5;1;1;-;-;2;-;-;-;-;-;1;1;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16
"231330 TAUA";-;2;5;8;6;11;16;10;8;5;15;10;17;19;18;16;28;23;29;34;26;41;37;42;39;33;19;24;35;18;25;34;18;16;8;12;3;13;9;10;5;6;5;14;3;11;6;6;9;3;2;5;1;-;818
"231335 TEJUCUOCA";-;-;-;1;-;-;1;-;-;1;11;25;15;15;14;33;21;12;11;11;8;3;6;7;7;3;1;5;-;2;1;5;3;1;1;2;3;-;-;-;-;1;1;-;-;1;-;-;-;-;-;-;-;-;232
"231340 TIANGUA";-;28;15;28;27;23;22;2;6;12;10;9;6;10;12;19;35;45;85;78;106;67;43;61;104;89;51;51;64;51;35;45;34;44;35;36;32;13;16;16;10;7;8;7;4;4;4;3;2;6;4;6;5;-;1535
"231350 TRAIRI";-;-;1;2;3;1;-;2;2;1;-;6;5;11;9;5;1;6;-;1;1;4;2;4;5;3;8;10;6;3;3;10;4;2;-;2;-;-;1;1;-;-;1;1;1;3;2;4;2;1;-;-;-;-;140
"231355 TURURU";-;-;-;-;-;-;-;1;2;1;4;9;22;21;12;22;10;6;9;17;20;15;14;2;5;5;5;3;5;4;13;8;19;29;20;11;7;9;15;5;6;4;5;2;4;1;1;3;4;3;4;1;-;-;388
"231360 UBAJARA";-;2;-;1;-;-;3;-;-;-;-;3;-;1;2;3;1;-;3;6;7;13;12;22;26;19;5;1;4;2;2;-;1;1;3;-;2;2;1;-;2;2;1;2;-;1;-;1;-;-;-;-;-;-;157
"231370 UMARI";-;-;-;-;-;2;-;1;-;2;-;3;4;8;24;32;23;20;11;14;11;6;4;12;5;1;2;3;5;5;6;-;-;5;1;1;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;213
"231375 UMIRIM";-;-;2;-;-;-;-;-;-;1;-;4;-;-;-;1;4;1;4;3;1;2;1;2;1;3;3;-;-;-;1;1;2;1;-;-;-;-;-;-;2;-;-;1;-;-;-;2;-;-;-;-;-;-;43
"231380 URUBURETAMA";-;-;1;-;-;2;1;1;-;-;-;-;-;1;-;3;3;3;3;2;-;2;-;3;-;1;2;4;1;2;7;7;11;3;1;1;1;2;1;-;3;1;-;1;1;1;1;-;2;-;1;-;-;-;80
"231390 URUOCA";-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;-;2;1;1;-;-;1;3;2;-;1;1;-;1;3;3;3;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27
"231395 VARJOTA";-;-;1;2;1;-;-;2;-;4;-;1;1;-;-;2;1;2;2;1;-;2;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;1;1;1;1;-;-;-;-;-;-;-;-;29
"231400 VARZEA ALEGRE";-;-;3;3;2;2;2;2;5;5;3;3;3;5;7;6;13;17;28;35;45;56;54;68;52;59;29;30;15;18;11;4;5;4;3;3;2;1;-;-;2;1;1;-;1;-;-;2;1;-;2;2;3;-;618
"231410 VICOSA DO CEARA";-;10;16;30;35;53;81;74;49;77;70;41;45;31;28;23;40;23;18;8;14;10;11;5;7;6;9;6;4;-;8;9;4;-;-;7;3;1;5;1;6;3;-;8;11;13;6;4;7;30;4;-;-;-;954
"240010 ACARI";-;1;2;1;2;-;-;-;3;1;4;8;4;6;7;7;14;12;14;14;12;6;5;7;6;9;14;10;23;21;12;15;27;13;18;20;32;25;15;7;4;3;4;6;-;1;-;1;2;2;3;1;-;-;424
"240020 ACU";-;6;3;10;5;14;5;5;6;9;13;10;9;3;6;5;9;8;15;28;51;35;58;59;100;124;100;92;95;121;131;133;160;76;72;79;63;25;23;39;18;22;16;9;10;6;4;7;5;6;4;7;4;1;1924
"240030 AFONSO BEZERRA";-;-;3;1;-;2;-;-;-;-;-;4;6;7;6;3;4;3;9;5;9;12;16;13;10;4;7;9;8;3;5;1;4;8;6;2;-;1;-;-;1;1;-;2;2;1;2;-;1;-;-;2;1;-;184
"240040 AGUA NOVA";-;-;-;1;2;2;-;-;1;-;2;-;1;2;1;-;2;-;-;-;1;4;2;7;13;17;10;4;8;2;6;3;5;3;-;1;1;-;-;-;1;2;4;-;-;-;1;-;-;2;-;-;-;-;111
"240050 ALEXANDRIA";-;-;-;-;-;-;1;1;-;-;-;2;2;2;2;3;2;8;11;7;8;4;8;3;1;3;3;6;4;9;16;14;9;9;10;6;7;6;2;2;-;8;1;2;-;1;-;-;2;2;-;2;-;-;189
"240060 ALMINO AFONSO";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;1;-;1;-;-;1;1;-;-;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"240070 ALTO DO RODRIGUES";-;1;1;1;1;-;-;1;1;-;1;2;-;1;5;4;5;2;7;3;4;3;4;5;14;7;5;8;7;7;5;5;4;3;2;3;5;11;7;1;1;-;4;1;1;-;-;2;-;-;1;-;-;-;156
"240080 ANGICOS";-;-;-;1;-;-;-;-;-;1;1;2;-;3;-;-;5;10;12;17;10;10;14;10;13;15;13;20;13;18;9;21;16;16;19;5;5;4;3;1;-;1;1;-;-;1;-;2;-;1;1;-;-;-;294
"240090 ANTONIO MARTINS";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;-;-;1;-;-;-;3;5;1;1;-;-;-;1;-;-;-;-;2;2;13;9;15;7;9;1;5;3;4;8;-;-;1;-;-;-;94
"240100 APODI";-;3;-;-;2;-;-;-;1;3;3;2;5;2;6;1;-;3;1;2;3;4;4;5;3;-;3;2;2;10;9;21;26;31;19;22;9;7;12;7;9;5;3;5;6;3;4;2;1;3;-;1;-;-;275
"240110 AREIA BRANCA";-;1;2;2;-;1;-;7;5;5;8;5;10;2;12;11;11;8;18;6;2;3;12;6;5;10;12;22;19;13;8;18;11;9;4;-;-;1;1;2;-;-;1;-;-;1;-;2;3;1;1;-;-;-;281
"240120 ARES";-;-;-;-;1;-;1;1;-;2;1;-;3;-;-;3;9;34;26;53;63;67;76;75;57;21;21;6;10;7;4;6;3;1;2;1;2;-;1;1;1;-;1;2;-;-;-;-;-;-;-;-;-;-;562
"240130 AUGUSTO SEVERO";-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;1;1;2;1;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"240140 BAIA FORMOSA";-;26;8;2;1;-;3;5;1;-;9;9;8;9;15;22;22;25;25;25;25;19;20;10;14;17;19;12;14;10;13;10;11;16;10;8;1;9;5;8;2;1;-;1;12;5;6;4;1;1;-;1;-;-;500
"240145 BARAUNA";-;1;-;1;3;3;1;2;3;1;7;5;4;8;7;7;12;23;14;3;8;12;23;24;15;10;12;23;26;39;23;29;21;13;12;4;7;4;5;5;1;-;3;1;1;3;2;1;1;2;1;-;1;-;437
"240150 BARCELONA";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;3;3;1;2;-;2;3;2;2;-;4;1;10;-;5;8;1;-;2;1;-;-;1;-;-;-;-;-;-;-;1;-;-;-;54
"240160 BENTO FERNANDES";-;-;2;1;-;-;-;2;-;-;2;4;3;7;10;10;20;14;13;9;16;23;20;13;16;7;3;6;10;6;7;7;19;3;3;3;2;3;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;267
"240165 BODO";-;-;1;-;2;1;2;5;8;8;4;6;6;6;5;-;6;4;11;4;2;3;5;2;1;4;1;4;-;2;-;1;1;-;1;-;-;1;1;-;-;-;-;-;-;1;1;2;-;-;-;-;1;-;113
"240170 BOM JESUS";-;-;2;1;-;-;1;2;-;-;2;9;4;4;6;4;9;10;8;20;40;11;12;13;15;4;11;3;3;2;1;4;6;7;7;1;2;-;1;1;-;-;-;-;-;-;2;-;2;-;-;-;2;-;232
"240180 BREJINHO";-;1;2;-;3;5;1;2;2;5;7;16;24;18;18;18;27;38;34;19;33;12;9;6;1;5;1;7;11;7;3;3;6;10;5;2;1;2;1;2;2;-;-;1;1;2;1;-;-;2;1;1;-;-;378
"240185 CAICARA DO NORTE";-;-;1;-;-;-;1;-;-;5;1;-;1;-;-;9;27;15;7;7;13;12;7;7;3;3;5;-;7;5;10;9;6;1;2;-;1;-;1;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;169
"240190 CAICARA DO RIO DO VENTO";-;1;-;-;1;1;-;3;1;5;3;5;2;8;7;14;10;9;5;18;14;8;2;9;4;10;4;12;10;4;4;3;-;3;4;2;2;2;-;-;2;2;3;1;-;-;4;-;1;1;1;-;-;-;205
"240200 CAICO";-;12;21;20;24;18;15;18;10;40;52;37;49;39;44;51;57;55;79;101;155;148;131;203;253;150;93;82;66;70;49;76;59;65;47;36;33;14;21;8;14;14;10;16;9;7;14;5;7;10;7;6;5;-;2625
"240210 CAMPO REDONDO";-;8;19;14;18;5;6;4;3;4;8;7;3;6;13;36;40;15;19;22;10;16;15;10;2;12;6;1;2;5;1;3;1;2;2;-;-;2;2;2;1;2;4;1;5;3;-;2;5;2;5;5;10;-;389
"240220 CANGUARETAMA";-;3;1;2;1;1;-;1;-;-;1;1;4;4;1;1;7;5;4;14;8;9;12;6;10;6;9;11;11;9;3;3;2;1;6;-;2;2;3;2;3;1;1;2;1;1;1;-;-;-;-;1;-;-;177
"240230 CARAUBAS";-;2;-;-;3;1;2;1;9;13;24;22;24;11;17;9;26;24;15;19;14;7;6;4;2;3;2;1;5;9;6;4;7;1;2;1;1;4;3;5;1;-;1;1;3;-;1;-;1;1;1;1;-;-;320
"240240 CARNAUBA DOS DANTAS";-;1;2;4;1;-;1;3;2;-;2;8;9;12;9;13;22;20;34;18;34;21;22;14;13;6;6;13;5;5;3;2;5;1;1;1;2;-;-;1;1;-;-;1;2;1;-;-;1;-;-;-;-;-;322
"240250 CARNAUBAIS";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;-;1;2;15;16;19;4;4;3;7;4;4;2;1;2;-;1;2;4;-;1;-;1;4;3;-;-;-;-;-;-;-;-;-;105
"240260 CEARA-MIRIM";-;28;54;65;56;64;71;53;27;22;26;36;18;28;43;71;80;113;120;138;151;168;161;137;121;100;92;65;82;88;98;105;114;80;88;57;31;38;39;33;24;10;19;24;22;22;29;37;21;24;23;24;11;-;3251
"240270 CERRO CORA";-;1;2;-;-;-;-;-;-;1;2;4;-;-;3;3;-;1;8;9;5;10;4;3;8;4;8;9;7;2;8;5;5;2;-;3;1;1;1;1;1;-;-;-;2;-;-;1;1;-;1;-;1;-;128
"240280 CORONEL EZEQUIEL";-;1;-;1;-;-;-;-;-;-;-;1;2;1;2;2;1;11;11;12;16;9;12;4;8;9;5;5;-;3;3;1;1;3;4;2;3;1;-;2;-;1;2;1;3;7;-;6;5;-;2;-;-;-;163
"240290 CORONEL JOAO PESSOA";-;1;7;5;2;8;1;4;6;4;2;1;12;4;2;12;5;15;8;13;1;1;16;2;5;7;1;2;-;2;-;-;-;-;-;1;-;1;2;-;-;-;-;1;-;1;2;-;-;2;-;-;-;-;159
"240300 CRUZETA";-;-;-;1;2;2;3;1;-;1;2;4;-;1;-;5;6;2;6;3;5;2;3;4;3;5;4;3;2;1;5;8;1;-;3;1;3;3;-;2;-;1;3;15;13;34;14;14;15;19;12;5;4;-;246
"240310 CURRAIS NOVOS";-;15;15;25;19;23;38;25;45;53;60;77;81;61;85;57;91;115;127;107;94;92;63;71;64;61;76;73;49;44;54;39;47;57;29;19;42;33;27;31;18;28;26;19;14;28;27;15;25;25;26;29;14;-;2478
"240320 DOUTOR SEVERIANO";-;2;6;-;7;4;5;6;1;2;3;1;-;1;1;-;-;4;2;1;-;2;2;-;-;2;1;1;-;1;1;-;-;-;1;-;7;4;1;3;3;2;2;1;1;1;2;1;-;1;1;-;-;-;87
"240325 PARNAMIRIM";-;61;44;71;74;66;93;74;53;64;70;71;79;90;190;190;273;278;346;316;280;285;291;267;154;195;210;199;168;160;116;138;114;78;70;58;55;59;42;39;56;34;45;48;34;56;28;49;35;44;41;22;25;2;6000
"240330 ENCANTO";-;-;-;-;1;2;-;-;-;1;-;4;2;2;1;1;4;4;3;3;-;1;1;-;1;-;1;3;1;-;1;-;1;1;-;1;-;-;2;-;2;-;2;-;-;-;-;1;-;-;-;-;-;-;47
"240340 EQUADOR";-;-;-;-;1;-;-;-;-;2;-;2;6;4;8;4;5;1;2;4;1;-;-;2;5;1;-;-;2;1;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;55
"240350 ESPIRITO SANTO";-;-;-;1;-;-;1;-;-;-;2;-;2;-;-;1;2;5;3;-;7;-;2;4;1;-;1;3;7;1;1;-;1;1;-;-;-;2;1;-;-;1;-;-;-;-;2;-;-;-;-;-;-;-;52
"240360 EXTREMOZ";-;15;14;16;21;26;21;18;14;26;34;46;77;58;105;108;132;112;124;107;117;94;120;99;66;56;58;42;69;59;47;58;64;36;25;28;19;26;21;18;21;19;17;18;19;14;9;12;12;11;2;10;10;-;2370
"240370 FELIPE GUERRA";-;-;1;1;-;-;-;-;-;1;-;1;-;2;2;-;2;-;-;1;2;1;1;-;-;1;-;-;1;-;4;1;2;-;1;-;1;2;2;-;1;1;-;2;-;-;-;-;-;1;-;-;-;-;35
"240375 FERNANDO PEDROZA";-;-;-;2;-;-;-;1;2;5;2;-;3;1;1;2;10;3;2;9;17;13;20;25;23;28;14;25;20;22;10;10;3;8;11;6;3;2;-;-;-;-;1;-;5;6;5;3;-;-;-;-;-;-;323
"240380 FLORANIA";-;-;-;2;-;3;1;1;-;2;5;11;20;9;10;12;9;11;17;8;4;6;6;1;2;4;6;3;6;1;2;4;-;5;1;1;-;1;2;1;-;-;1;-;2;1;-;-;-;1;-;1;-;-;183
"240390 FRANCISCO DANTAS";-;-;-;-;1;2;2;1;1;4;3;5;2;3;4;4;4;4;2;1;2;1;2;4;1;-;1;1;-;2;2;-;-;1;1;1;-;-;-;2;1;6;5;6;1;-;-;1;-;-;-;-;-;-;84
"240400 FRUTUOSO GOMES";-;-;1;-;-;-;-;-;1;-;-;-;2;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;2;-;1;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;1;1;-;-;-;13
"240410 GALINHOS";-;-;-;1;-;-;-;1;-;1;2;5;5;10;8;18;11;23;12;4;8;4;6;8;4;4;5;8;7;3;3;3;2;3;5;8;7;5;3;1;-;-;1;-;2;-;1;-;-;-;-;-;-;-;202
"240420 GOIANINHA";-;-;7;4;-;2;2;3;-;1;5;1;2;2;5;8;15;16;23;23;54;96;30;28;25;17;16;17;9;12;11;21;18;17;4;3;3;9;9;4;2;4;5;3;1;-;1;1;3;2;1;-;-;-;545
"240430 GOVERNADOR DIX-SEPT ROSADO";-;-;1;-;-;-;1;-;-;-;-;2;-;4;-;2;1;1;1;-;3;1;1;2;1;1;3;5;6;2;6;7;1;2;6;-;2;2;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;66
"240440 GROSSOS";-;1;-;1;-;-;-;-;-;4;-;1;-;-;3;2;2;3;4;7;5;11;24;24;11;6;2;2;3;4;5;-;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;129
"240450 GUAMARE";-;9;6;12;4;14;13;12;21;19;7;13;22;6;11;12;37;63;33;8;12;19;28;23;9;9;15;9;9;8;8;6;13;21;7;19;37;58;76;22;27;15;29;15;14;16;13;24;19;18;11;16;10;-;957
"240460 IELMO MARINHO";-;1;2;-;1;1;1;1;-;1;-;4;11;10;9;24;47;27;33;27;17;21;30;18;16;7;4;4;1;3;1;-;1;1;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;328
"240470 IPANGUACU";-;-;-;-;2;1;-;-;-;-;3;1;-;-;6;5;12;7;8;18;24;33;63;30;16;17;21;24;24;24;8;-;2;1;3;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;356
"240480 IPUEIRA";-;-;1;-;-;1;1;1;-;1;-;-;-;-;-;-;-;-;-;2;4;2;2;-;3;-;-;4;7;4;-;-;1;1;1;3;-;-;-;-;-;2;-;1;-;-;-;-;1;-;2;-;-;-;45
"240485 ITAJA";-;-;-;-;-;-;-;1;-;2;-;-;1;-;1;1;-;-;-;-;-;1;1;-;-;-;-;-;1;-;1;3;2;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;17
"240490 ITAU";-;1;1;-;-;2;-;1;1;-;1;2;4;5;9;9;9;4;3;4;3;-;2;3;1;3;5;4;4;3;1;1;-;5;3;3;3;-;2;1;-;-;-;1;1;-;1;1;-;-;-;-;-;-;107
"240500 JACANA";-;-;1;-;1;2;1;2;-;3;1;7;2;3;4;5;5;8;11;23;9;5;6;8;7;11;6;12;5;5;3;3;1;2;2;3;3;1;4;-;2;3;3;-;2;2;3;2;1;-;-;-;1;-;194
"240510 JANDAIRA";-;2;1;9;18;6;3;2;2;2;1;2;4;2;9;16;18;27;32;23;36;17;10;11;9;9;10;18;17;15;21;30;17;10;5;7;3;7;-;-;1;1;1;-;1;-;-;2;-;-;1;-;-;-;438
"240520 JANDUIS";-;1;-;-;1;2;-;-;3;-;2;-;3;7;2;1;2;11;16;9;10;10;20;10;13;2;1;-;3;-;-;-;1;-;-;-;1;-;2;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;136
"240530 JANUARIO CICCO";-;3;1;3;2;-;1;-;-;1;1;6;6;3;1;6;11;4;8;14;4;10;12;9;10;13;19;23;33;8;9;6;3;1;3;1;3;1;-;1;2;-;2;2;-;1;-;1;-;-;-;-;3;-;251
"240540 JAPI";-;-;-;1;1;-;1;-;1;2;-;3;5;5;-;4;10;7;3;4;5;8;5;7;14;8;7;26;21;19;12;10;8;5;16;5;4;4;7;2;3;2;4;8;2;-;-;-;-;-;-;-;1;-;260
"240550 JARDIM DE ANGICOS";-;-;-;-;1;1;1;-;2;-;-;-;1;1;4;3;2;6;4;12;10;13;6;10;12;3;8;18;3;6;2;5;1;1;-;1;1;1;1;2;1;-;-;1;-;1;-;-;-;1;1;1;-;-;148
"240560 JARDIM DE PIRANHAS";-;-;4;3;4;1;2;1;1;1;4;7;1;5;4;4;5;2;4;6;10;9;9;8;7;5;4;3;7;11;13;10;14;13;7;7;6;3;4;8;3;3;-;-;4;2;-;5;4;1;-;-;-;-;239
"240570 JARDIM DO SERIDO";-;-;2;3;1;3;-;4;9;12;18;35;38;29;27;13;16;10;21;14;18;11;13;8;15;8;6;7;9;6;12;5;9;2;15;11;11;4;-;4;1;6;2;-;2;5;-;2;5;3;1;1;-;-;457
"240580 JOAO CAMARA";-;3;1;4;2;-;7;6;6;5;8;7;24;14;27;56;70;82;64;79;99;80;92;78;71;62;79;64;69;73;44;24;24;38;29;24;17;9;13;10;7;6;5;1;3;5;-;2;1;1;3;2;2;-;1502
"240590 JOAO DIAS";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2;-;-;6;3;-;1;2;2;-;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24
"240600 JOSE DA PENHA";-;-;1;-;1;2;3;-;-;1;2;-;-;1;1;1;4;2;1;2;3;2;8;5;8;10;11;9;4;4;-;-;1;-;-;-;1;1;-;-;2;1;-;-;-;-;1;-;-;-;-;-;1;-;94
"240610 JUCURUTU";-;7;10;15;8;3;2;3;1;2;1;2;-;-;3;7;5;4;5;4;1;12;8;9;19;13;6;6;5;-;1;4;1;1;1;2;1;2;-;-;1;-;-;-;-;-;-;-;-;1;-;4;2;-;182
"240615 JUNDIA";-;1;-;-;-;-;-;-;2;1;3;-;-;1;4;7;2;4;4;4;2;3;2;5;8;3;7;6;6;-;3;-;2;1;2;-;-;1;-;-;-;-;-;1;-;-;-;-;2;-;1;-;-;-;88
