2018
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebbr.def
"Município de residência";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"230340 CARNAUBAL";-;-;-;-;1;1;1;-;1;1;-;-;1;-;-;1;-;1;-;3;1;-;1;-;1;1;1;1;1;2;-;-;1;1;-;1;-;-;2;-;1;-;-;-;-;1;-;-;-;1;-;1;-;-;29
"230350 CASCAVEL";-;-;5;3;2;6;16;18;20;24;17;43;44;45;53;95;73;57;51;52;50;58;42;36;38;35;18;19;16;16;10;18;11;14;14;3;5;5;6;1;-;1;2;1;-;1;-;1;3;2;-;-;-;1;1051
"230360 CATARINA";-;11;10;12;14;16;37;23;1;11;12;7;5;6;3;1;2;5;8;5;4;1;1;2;4;1;5;2;1;1;3;-;1;-;1;-;2;-;-;1;-;1;-;2;2;-;-;-;-;1;3;1;6;-;235
"230365 CATUNDA";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;2;-;2;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"230370 CAUCAIA";-;21;17;22;20;33;34;40;43;65;68;76;68;88;191;152;125;94;103;102;87;96;115;102;130;110;132;108;104;89;76;96;94;71;57;38;37;46;35;32;42;30;31;21;20;21;36;26;21;21;18;14;16;-;3334
"230380 CEDRO";-;-;-;-;-;1;1;1;-;-;-;-;-;-;1;2;1;1;4;4;7;7;1;8;7;9;3;12;4;6;6;9;10;1;1;1;1;1;1;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;113
"230390 CHAVAL";-;-;-;1;-;-;-;-;-;-;1;1;-;1;-;-;4;3;2;4;2;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23
"230393 CHORO";-;-;-;-;2;-;1;1;-;-;1;-;2;3;3;5;2;2;2;12;26;27;28;24;22;23;4;11;7;2;5;5;8;9;3;2;7;-;1;5;2;1;2;2;1;1;-;-;1;1;-;-;-;-;266
"230395 CHOROZINHO";-;1;-;-;1;-;-;-;-;-;-;-;-;1;-;1;2;1;-;-;1;2;2;-;-;-;-;1;2;-;2;3;-;-;-;2;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;26
"230400 COREAU";-;-;-;-;2;2;2;1;-;1;-;-;-;1;2;2;4;10;7;5;3;8;4;2;6;7;3;3;4;4;3;10;2;4;3;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;108
"230410 CRATEUS";-;2;2;3;2;2;2;2;2;-;8;5;5;5;13;4;2;7;10;4;7;5;10;10;9;10;6;6;2;6;5;4;4;4;6;3;4;6;2;3;7;-;1;-;-;1;1;1;2;-;-;-;1;-;206
"230420 CRATO";-;5;5;17;18;19;36;87;138;74;103;125;131;182;249;236;255;189;166;133;134;123;85;46;62;60;55;29;36;22;21;21;18;13;6;2;14;10;10;5;3;2;1;15;17;9;7;4;13;2;8;8;3;-;3032
"230423 CROATA";-;-;1;-;-;-;2;-;1;1;4;3;13;17;26;38;39;41;68;75;59;35;28;15;7;7;3;4;4;-;1;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;494
"230425 CRUZ";-;-;-;1;2;3;1;4;1;-;-;4;2;12;16;11;13;5;7;3;4;6;8;3;3;2;8;4;7;5;-;3;-;-;-;1;-;1;-;-;-;1;2;1;1;-;2;-;1;-;1;1;-;-;150
"230426 DEPUTADO IRAPUAN PINHEIRO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;1;1;-;-;-;1;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"230427 ERERE";-;1;3;17;16;15;5;7;1;-;3;1;-;2;-;5;14;2;4;1;7;5;9;3;4;-;3;3;3;4;6;5;15;11;2;6;-;-;-;-;-;3;-;-;1;-;-;-;-;2;-;-;-;-;189
"230428 EUSEBIO";-;-;-;1;-;1;1;1;1;1;-;2;11;4;3;7;9;5;14;7;12;13;8;7;7;3;6;1;9;-;2;2;3;4;4;-;4;3;-;1;2;1;1;2;-;2;-;2;-;3;1;-;1;-;172
"230430 FARIAS BRITO";-;-;1;2;-;2;-;-;2;1;8;7;2;4;10;7;6;6;8;16;4;8;4;9;14;7;9;1;3;2;4;3;4;-;-;-;1;-;1;-;1;1;1;-;-;-;1;-;-;-;-;1;-;-;161
"230435 FORQUILHA";-;-;-;3;-;1;-;3;-;-;2;-;2;1;-;2;2;5;4;5;2;11;12;8;12;12;11;6;9;10;10;3;1;2;2;2;1;-;1;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;147
"230440 FORTALEZA";-;300;273;375;371;485;545;675;757;1022;1031;1181;1025;1089;1521;1717;1827;1988;2380;2647;2621;2300;2682;2782;2549;2321;1934;1693;1577;1400;1266;1333;991;884;806;684;601;508;462;413;349;261;279;276;244;297;295;312;251;301;293;222;154;13;54563
"230445 FORTIM";-;1;-;1;1;1;-;-;-;1;-;1;3;5;3;1;6;4;7;19;21;17;21;24;14;13;21;16;10;12;7;4;5;8;4;3;1;1;-;-;-;2;1;1;-;-;1;-;3;-;-;1;-;-;265
"230450 FRECHEIRINHA";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;2;-;-;-;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"230460 GENERAL SAMPAIO";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;1;-;-;2;-;-;-;1;2;-;1;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"230465 GRACA";-;-;-;-;-;-;-;-;-;1;-;-;-;-;3;-;2;1;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;10
"230470 GRANJA";-;1;-;-;4;3;2;1;-;-;-;2;1;1;3;2;-;-;2;-;3;4;1;3;-;3;-;-;1;2;1;4;4;4;-;1;2;-;4;2;-;-;1;1;-;1;1;1;1;2;-;-;-;-;69
"230480 GRANJEIRO";-;-;-;-;-;-;1;-;1;-;2;3;1;-;1;3;10;16;21;29;29;22;7;8;3;1;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;161
"230490 GROAIRAS";-;-;-;3;9;8;21;20;17;30;29;37;43;38;37;52;45;46;37;50;43;48;30;29;24;29;24;14;8;7;3;2;2;2;-;4;9;11;4;6;10;12;3;2;4;3;5;1;4;3;1;-;-;-;869
"230495 GUAIUBA";-;-;-;3;-;4;2;2;-;1;-;-;1;2;-;1;1;6;3;15;13;14;7;5;-;2;1;1;3;1;2;-;1;1;1;3;1;-;-;2;-;1;-;1;-;-;-;1;1;1;-;-;-;-;104
"230500 GUARACIABA DO NORTE";-;3;2;3;-;-;1;1;-;-;-;2;2;-;2;2;3;-;7;6;8;6;7;8;6;3;2;3;2;1;2;5;1;2;3;-;1;1;-;-;1;1;2;4;-;-;1;3;-;2;1;-;-;-;110
"230510 GUARAMIRANGA";-;-;-;-;-;-;-;1;-;4;-;2;2;2;3;5;13;4;4;8;-;3;6;3;4;-;1;1;-;-;1;2;-;1;1;-;-;-;-;2;2;1;3;1;1;4;2;2;4;-;2;1;-;-;96
"230520 HIDROLANDIA";-;1;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;1;-;-;-;-;-;-;1;-;-;-;1;-;-;-;1;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"230523 HORIZONTE";-;5;1;3;3;4;4;4;3;4;4;11;8;11;12;13;27;30;49;49;41;41;54;41;40;23;22;20;12;17;8;12;3;2;4;4;1;3;1;3;3;-;2;2;3;-;-;6;1;3;5;-;1;-;623
"230526 IBARETAMA";-;-;-;-;-;3;-;-;1;-;1;1;1;1;-;-;1;-;1;1;7;-;3;4;7;3;6;3;2;-;2;13;2;3;4;-;-;-;-;-;-;3;-;1;-;1;-;-;-;-;-;-;-;-;75
"230530 IBIAPINA";-;3;-;1;1;-;-;-;-;1;-;-;3;3;-;2;1;1;-;-;1;-;-;1;1;-;1;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;25
"230533 IBICUITINGA";-;2;2;7;8;8;13;6;2;6;8;6;1;8;7;4;7;13;21;14;9;13;28;18;3;4;7;5;10;17;27;6;2;7;7;8;8;2;3;2;7;3;3;1;1;1;3;1;-;1;4;-;-;-;354
"230535 ICAPUI";-;1;-;1;1;5;2;4;-;2;3;4;3;9;21;23;27;34;48;64;51;55;74;54;57;56;77;33;34;29;30;28;14;17;13;9;14;7;5;3;3;3;1;-;2;-;3;2;7;4;2;1;1;-;941
"230540 ICO";-;16;18;12;14;32;30;33;79;59;89;147;54;43;45;58;76;64;63;80;72;68;65;70;45;30;32;41;26;13;37;26;15;5;18;13;23;2;1;1;3;5;4;5;1;3;1;1;1;1;-;-;3;-;1643
"230550 IGUATU";-;5;12;7;7;8;9;7;9;27;41;54;33;29;24;21;38;62;78;125;137;153;191;154;165;137;161;180;151;122;93;72;73;43;42;38;14;21;10;10;4;8;2;2;3;2;2;1;1;3;3;-;1;-;2595
"230560 INDEPENDENCIA";-;-;-;-;-;-;-;1;-;1;4;4;2;2;4;2;2;5;5;4;6;6;6;4;3;4;1;-;2;1;1;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;74
"230565 IPAPORANGA";-;-;-;-;1;-;1;-;-;-;2;-;4;8;24;37;58;36;36;28;16;19;10;11;7;6;6;1;2;3;3;1;3;-;2;-;-;-;-;-;-;-;3;-;-;-;-;1;-;-;1;-;-;-;330
"230570 IPAUMIRIM";-;-;-;-;-;1;-;-;-;-;-;-;-;2;-;-;4;7;9;8;4;17;17;9;8;6;9;4;6;7;8;5;7;8;6;5;3;-;5;-;-;-;-;-;-;1;2;-;-;-;-;-;1;-;169
"230580 IPU";-;-;-;-;1;5;5;4;8;11;12;13;12;13;8;10;11;15;6;21;7;14;7;7;2;7;3;2;1;2;1;-;1;-;-;2;1;1;-;-;-;1;1;3;1;1;-;1;1;1;1;-;-;-;224
"230590 IPUEIRAS";-;-;-;-;-;1;1;2;1;1;1;2;5;3;6;2;5;5;3;9;12;18;11;15;19;11;9;10;5;2;-;5;1;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;168
"230600 IRACEMA";-;-;1;-;2;1;2;3;-;3;6;7;19;32;30;48;52;50;38;29;9;6;5;5;2;-;4;3;4;7;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;373
"230610 IRAUCUBA";-;-;1;1;8;1;2;2;1;1;2;4;5;2;5;12;9;4;3;3;3;2;-;5;5;8;6;4;10;5;1;2;4;5;7;9;6;1;3;1;2;-;1;-;2;-;-;-;-;-;-;-;-;-;158
"230620 ITAICABA";-;-;-;-;-;-;-;-;-;1;-;1;1;-;1;1;-;3;3;7;4;9;5;7;6;17;11;16;14;24;21;20;16;19;11;11;8;11;4;1;3;1;3;2;5;4;2;5;6;5;9;4;-;-;302
"230625 ITAITINGA";-;1;1;-;2;2;6;5;1;4;4;2;3;3;2;3;6;2;3;-;3;7;4;3;8;4;4;1;4;3;5;3;4;1;3;1;2;1;1;2;1;-;1;-;2;-;2;1;2;2;-;-;2;-;127
"230630 ITAPAGE";-;-;-;-;1;-;2;-;-;-;-;-;-;2;2;-;-;-;1;1;-;-;-;2;-;-;1;1;-;3;2;2;4;3;2;-;-;3;-;1;-;1;1;-;-;1;-;-;-;-;1;-;1;-;38
"230640 ITAPIPOCA";-;-;-;1;3;6;9;6;6;9;12;17;33;33;48;72;57;57;60;95;103;76;67;33;41;29;18;21;19;18;19;17;21;6;9;7;8;4;1;1;1;3;3;3;3;3;4;5;3;1;1;-;1;-;1073
"230650 ITAPIUNA";-;-;-;-;-;-;1;-;-;-;1;-;2;-;1;-;1;1;1;2;1;-;2;2;2;2;3;-;1;1;-;-;1;-;3;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;31
"230655 ITAREMA";-;1;3;2;2;2;-;3;1;2;3;-;-;1;5;5;4;10;14;9;11;7;14;11;5;5;4;9;8;2;6;3;3;4;2;-;2;1;1;1;-;8;5;-;1;2;1;-;-;-;-;-;1;-;184
"230660 ITATIRA";-;-;1;1;-;4;4;4;4;6;6;4;5;7;9;9;4;11;14;18;5;8;13;9;12;5;15;9;7;6;8;6;7;4;5;2;1;-;2;1;-;1;3;3;2;8;1;-;-;1;-;-;-;-;255
"230670 JAGUARETAMA";-;1;-;1;-;1;-;2;6;3;4;6;12;7;7;8;13;15;47;37;42;34;12;32;34;48;48;41;32;29;16;21;24;10;18;16;7;7;6;3;6;5;2;1;3;2;4;3;1;2;-;-;-;-;679
"230680 JAGUARIBARA";-;-;1;-;-;-;-;1;1;-;1;2;4;4;7;8;10;15;20;12;12;6;5;8;13;5;6;11;10;12;10;8;10;17;7;8;10;6;8;9;7;2;2;-;2;-;-;1;-;-;2;1;-;-;284
"230690 JAGUARIBE";-;12;7;13;20;29;19;24;14;29;45;59;96;53;51;30;63;53;89;121;119;77;60;61;58;27;32;36;23;25;17;18;10;17;20;7;2;1;1;4;1;7;-;-;-;1;-;-;1;1;1;1;-;-;1455
"230700 JAGUARUANA";-;4;1;4;1;3;1;5;-;2;1;3;1;5;3;2;3;7;3;14;35;34;50;58;76;92;107;96;97;96;63;71;56;63;52;63;47;63;50;39;34;36;25;16;21;8;9;6;7;2;8;3;1;-;1547
"230710 JARDIM";-;-;1;5;3;-;-;4;3;10;28;30;23;13;12;13;26;23;20;30;29;38;18;17;1;5;6;4;6;6;4;6;2;2;5;3;1;1;2;2;-;1;1;-;2;-;-;-;4;-;-;-;-;-;410
"230720 JATI";-;1;1;-;2;3;8;25;19;9;9;6;13;15;9;6;14;3;8;7;5;10;8;-;3;-;3;5;-;1;-;2;2;1;3;-;2;-;-;-;-;-;1;-;-;1;2;1;-;-;-;1;-;-;209
"230725 JIJOCA DE JERICOACOARA";-;4;-;4;2;5;7;4;1;3;3;4;2;6;3;3;6;13;18;20;16;16;13;12;9;3;8;13;13;9;18;8;11;13;11;5;4;6;-;-;1;1;1;2;-;-;1;-;-;-;2;1;-;-;305
"230730 JUAZEIRO DO NORTE";-;3;2;6;2;11;12;42;27;141;97;36;14;15;39;80;116;184;134;104;108;56;71;124;86;112;45;40;26;21;14;4;7;8;6;5;3;2;3;4;2;1;1;3;3;7;5;10;5;8;5;9;2;-;1871
"230740 JUCAS";-;-;-;1;-;-;-;-;-;-;-;2;1;-;-;1;-;1;-;-;1;2;1;1;4;-;3;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19
"230750 LAVRAS DA MANGABEIRA";-;-;1;2;3;17;2;1;1;3;2;3;4;3;4;6;18;21;26;28;41;26;21;10;8;5;15;10;12;8;6;6;5;2;3;5;1;3;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;334
"230760 LIMOEIRO DO NORTE";-;2;9;1;2;11;6;10;11;11;21;14;21;21;22;20;14;43;76;70;68;93;112;133;147;126;185;232;263;305;328;321;307;270;210;161;140;102;92;57;46;24;21;7;15;14;10;3;3;9;5;4;4;-;4202
"230763 MADALENA";-;-;5;1;-;-;-;-;5;-;1;5;3;1;12;5;15;9;10;3;7;12;6;6;8;8;14;20;28;31;44;27;9;14;9;10;14;9;9;7;3;2;1;1;1;-;-;-;-;-;-;-;-;-;375
"230765 MARACANAU";-;5;13;4;15;14;14;11;16;18;33;23;17;22;51;77;161;254;241;223;230;212;139;165;174;93;61;69;53;43;27;29;25;13;11;9;13;12;15;7;5;2;1;2;4;6;5;5;6;2;4;6;3;-;2663
"230770 MARANGUAPE";-;10;9;14;19;12;26;16;22;37;42;66;51;85;98;110;147;125;110;114;91;77;59;83;61;42;22;16;13;16;15;29;30;30;16;8;9;7;7;2;1;8;4;5;4;4;1;4;1;5;4;5;3;1;1796
"230780 MARCO";-;-;1;-;1;-;1;-;-;-;1;1;-;4;7;4;5;11;14;12;12;14;10;6;15;3;9;13;2;5;4;7;4;2;4;1;2;-;-;1;1;-;-;1;1;-;-;-;-;1;-;-;-;-;180
"230790 MARTINOPOLE";-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;6
"230800 MASSAPE";-;-;-;-;-;1;3;2;3;2;5;2;1;2;2;2;2;2;4;-;1;1;2;4;3;8;3;4;2;1;5;2;3;3;1;1;4;2;4;3;1;5;4;1;2;-;-;1;-;-;-;1;-;-;105
"230810 MAURITI";-;1;1;-;1;2;4;6;5;26;52;39;53;58;69;58;79;88;98;70;69;57;38;35;38;29;25;22;9;12;23;20;28;26;2;5;16;19;5;6;8;2;-;1;2;5;6;1;3;16;1;1;-;-;1240
"230820 MERUOCA";-;6;3;3;4;4;4;4;1;-;-;5;1;1;5;5;3;2;-;4;1;4;7;6;3;1;4;1;4;2;9;8;8;8;6;3;8;8;4;5;3;-;4;6;3;8;4;1;2;7;5;6;3;-;207
"230830 MILAGRES";-;2;6;4;12;39;69;48;46;44;60;70;28;28;30;35;54;40;34;32;28;19;19;15;4;8;6;12;11;8;7;16;9;22;20;11;16;11;17;8;4;2;2;2;1;1;1;2;2;1;1;-;2;-;969
"230835 MILHA";-;-;-;1;5;4;7;16;6;17;18;30;23;26;34;56;13;1;2;1;2;7;1;-;-;3;3;-;3;-;-;1;-;-;-;-;4;-;1;-;-;-;1;-;-;-;-;-;-;-;2;-;-;-;288
"230837 MIRAIMA";-;1;-;-;-;1;1;3;-;-;2;2;-;-;1;3;6;9;25;24;31;25;16;10;12;18;13;9;9;6;9;4;4;-;2;1;1;2;-;1;-;-;1;1;-;-;-;-;1;1;-;-;-;-;255
"230840 MISSAO VELHA";-;1;2;3;1;2;4;4;5;11;9;6;5;10;18;15;9;16;13;6;6;6;12;9;2;3;1;-;2;-;2;3;1;3;-;-;1;-;1;1;-;-;-;1;-;-;2;1;1;-;-;-;1;-;199
"230850 MOMBACA";-;3;6;3;2;5;6;2;2;5;4;3;4;4;10;7;11;18;36;32;27;24;33;15;14;11;11;4;12;5;6;6;8;3;2;4;3;2;2;3;2;6;10;7;13;7;6;6;5;2;4;2;5;-;433
"230860 MONSENHOR TABOSA";-;12;5;6;6;6;8;5;3;8;3;4;2;5;4;3;4;5;9;14;18;12;14;6;9;13;2;4;3;1;1;3;3;1;-;2;3;2;-;-;-;-;-;-;-;1;-;-;1;-;-;1;1;-;213
"230870 MORADA NOVA";-;-;3;2;1;1;-;-;-;3;3;3;1;2;2;4;-;13;27;34;29;47;71;108;75;108;146;147;118;96;98;67;60;83;63;48;44;43;22;28;12;11;9;4;3;3;4;3;3;1;1;1;-;-;1655
"230880 MORAUJO";-;-;2;-;-;-;1;-;-;-;-;-;1;-;-;3;-;1;2;4;3;1;3;-;10;8;11;4;3;4;3;-;-;2;-;4;-;-;-;-;-;3;1;-;-;-;-;1;-;-;-;-;-;-;75
"230890 MORRINHOS";-;1;-;-;1;-;1;-;-;-;1;-;-;-;1;1;1;1;2;2;2;1;1;1;1;1;-;2;2;-;1;-;1;2;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;29
"230900 MUCAMBO";-;-;-;-;1;-;-;2;-;1;1;2;1;1;1;-;-;-;-;-;1;3;2;1;-;-;-;1;-;1;-;1;-;2;1;-;2;-;-;1;-;1;1;-;-;-;-;1;1;1;1;-;-;-;32
"230910 MULUNGU";-;3;5;1;1;8;12;22;19;28;15;42;48;27;27;26;24;19;17;24;14;10;11;7;5;4;4;2;3;7;2;2;1;3;-;2;-;-;-;-;2;1;1;-;-;-;-;-;-;-;-;-;-;-;449
"230920 NOVA OLINDA";-;-;-;1;-;-;1;-;-;2;1;-;1;1;1;-;-;-;-;1;-;-;-;-;2;1;2;2;-;-;-;-;-;-;-;2;-;-;-;1;-;-;-;1;1;-;-;-;-;-;-;-;-;-;21
"230930 NOVA RUSSAS";-;1;3;-;-;6;1;3;2;5;6;7;6;6;6;2;-;3;1;3;6;6;9;5;13;4;6;2;5;1;5;1;2;2;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;131
"230940 NOVO ORIENTE";-;-;1;1;5;2;2;-;2;2;2;-;1;1;3;2;-;-;4;9;16;11;9;7;6;8;1;-;1;3;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;102
"230945 OCARA";-;-;1;1;2;5;3;2;2;4;4;3;1;-;-;4;-;2;5;6;4;6;12;17;15;8;2;6;4;4;3;8;5;2;4;1;-;-;-;1;-;-;-;-;1;-;-;-;1;-;-;-;-;-;149
"230950 OROS";-;1;3;3;1;1;3;1;1;-;-;1;1;2;5;2;5;8;6;4;10;6;8;8;7;21;9;5;9;5;3;10;5;1;-;-;1;2;1;3;-;1;1;1;-;-;-;-;-;-;1;-;-;-;166
"230960 PACAJUS";-;1;-;-;-;-;5;2;1;7;5;5;5;9;6;7;13;6;19;26;13;19;8;11;9;13;15;7;7;4;3;4;2;3;4;1;4;2;-;3;-;1;-;3;2;1;2;-;2;-;-;1;-;-;261
"230970 PACATUBA";-;1;2;1;3;4;7;2;1;6;11;14;5;9;10;9;6;15;21;25;31;28;69;48;44;28;19;21;18;19;7;21;19;10;10;12;15;6;4;2;2;1;3;3;-;1;2;2;1;1;1;1;-;-;601
"230980 PACOTI";-;2;2;4;6;9;10;12;10;8;12;16;12;5;12;8;6;13;14;7;10;7;6;5;3;2;3;5;6;3;2;4;7;6;9;7;3;5;6;5;3;3;1;1;2;1;3;9;3;2;1;1;-;-;302
"230990 PACUJA";-;-;-;-;-;-;-;1;-;-;-;3;-;-;1;1;-;-;-;-;-;-;1;1;-;-;1;-;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"231000 PALHANO";-;1;1;-;-;1;1;9;22;29;21;9;27;32;38;49;51;48;84;84;100;85;68;55;74;40;36;27;26;28;10;9;4;4;4;10;4;1;2;-;1;1;-;1;-;-;-;-;1;3;-;2;1;-;1104
"231010 PALMACIA";-;1;1;6;3;1;2;3;2;4;5;3;2;-;1;3;4;1;-;1;5;2;3;1;6;-;3;3;1;1;1;4;2;3;3;4;1;-;-;-;2;-;1;-;1;-;-;-;-;-;-;-;-;-;90
"231020 PARACURU";-;-;1;-;2;-;2;1;7;4;15;4;9;7;8;10;15;11;22;30;30;37;26;22;20;14;19;19;11;8;11;4;10;8;9;1;9;5;1;2;-;-;-;-;-;-;3;3;2;2;3;2;1;-;430
"231025 PARAIPABA";-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;1;2;5;1;-;2;1;1;1;3;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;23
"231030 PARAMBU";-;-;-;1;1;3;3;-;-;2;-;2;2;1;2;5;2;-;2;4;1;3;3;8;6;2;5;1;2;1;3;1;2;2;1;-;2;1;2;1;-;-;-;-;-;-;-;1;-;-;1;-;-;-;79
"231040 PARAMOTI";-;2;1;1;1;3;3;4;4;-;-;1;3;3;4;2;7;19;6;14;12;18;21;24;14;19;10;5;4;6;2;7;4;2;1;6;3;7;1;-;-;-;-;1;1;-;-;1;-;-;-;-;-;-;247
"231050 PEDRA BRANCA";-;18;27;13;14;14;8;30;48;32;42;45;47;26;41;22;20;25;19;21;27;27;32;16;12;10;6;6;7;2;4;9;26;20;11;23;4;4;10;9;5;12;26;33;57;41;36;33;30;18;31;35;19;-;1153
"231060 PENAFORTE";-;-;-;-;2;7;15;11;9;12;2;3;-;1;1;3;3;1;3;11;14;16;13;17;19;7;8;8;18;3;3;-;6;6;5;-;3;4;-;-;1;1;-;-;-;-;-;-;-;-;1;-;-;-;237
"231070 PENTECOSTE";-;-;1;1;-;-;-;1;-;-;-;1;1;1;-;-;1;6;5;17;15;7;9;5;7;4;15;4;-;2;3;1;-;-;1;1;-;-;-;-;-;1;-;2;-;1;-;-;1;-;-;-;-;-;114
"231080 PEREIRO";-;3;2;10;10;17;10;12;24;7;16;12;16;16;48;27;27;21;52;46;18;37;33;28;22;22;23;17;19;8;6;4;4;10;6;-;6;-;-;3;3;4;-;4;1;2;2;1;2;1;-;3;3;-;668
"231085 PINDORETAMA";-;1;-;-;3;6;13;19;18;17;12;18;12;19;4;15;10;22;21;14;15;9;12;6;3;1;-;2;3;-;1;1;5;2;2;1;1;-;-;1;-;1;-;1;1;1;1;1;2;-;-;1;2;-;300
"231090 PIQUET CARNEIRO";-;-;-;-;2;-;-;2;1;1;1;-;1;2;-;1;6;9;4;6;10;10;5;7;3;3;1;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;2;-;-;-;-;-;83
"231095 PIRES FERREIRA";-;-;-;-;-;-;1;-;-;-;-;1;-;1;-;1;-;3;2;-;-;-;1;-;-;3;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;19
"231100 PORANGA";-;9;1;-;-;-;1;1;2;2;1;1;1;1;-;1;4;10;18;13;7;5;2;1;2;2;2;3;-;1;-;-;-;-;-;2;6;7;8;10;10;1;3;2;3;2;2;2;15;24;5;5;-;-;198
"231110 PORTEIRAS";-;2;-;4;1;4;5;1;5;2;4;12;7;13;11;12;22;12;14;37;27;21;18;25;28;18;18;11;18;13;21;20;15;11;12;11;5;6;4;2;2;-;3;1;1;1;2;-;1;-;2;-;-;-;485
"231120 POTENGI";-;-;-;1;-;1;-;-;-;-;-;-;2;1;2;3;3;3;5;5;3;3;6;3;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;-;-;-;-;-;1;-;1;1;-;48
"231123 POTIRETAMA";-;-;-;-;-;-;-;-;-;-;1;-;4;-;2;3;-;1;-;-;-;-;1;-;-;-;1;-;2;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17
"231126 QUITERIANOPOLIS";-;-;-;-;-;1;2;-;-;-;-;-;-;9;2;5;9;17;5;8;6;10;12;-;9;-;1;1;2;1;-;-;-;-;-;-;2;1;-;-;-;1;-;-;-;1;1;-;2;1;-;-;-;-;109
"231130 QUIXADA";-;2;6;11;9;9;33;30;39;44;45;47;23;45;75;80;61;53;54;66;47;58;52;54;52;51;23;43;55;29;17;28;15;15;17;8;14;9;9;16;9;11;8;6;-;6;7;6;3;3;6;4;-;-;1413
